eventID,volume,particle,edep_MeV
31,Scint1,e-,0.150689
31,Scint1,e-,0.279948
31,Scint1,e-,0.202814
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.145827
31,BremsTarget,e-,1.20088
31,BremsTarget,e-,0.669732
31,BremsTarget,e-,0.815491
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.0399874
31,BremsTarget,gamma,0.012103
31,BremsTarget,e-,0.221976
31,BremsTarget,e+,2.04921
31,BremsTarget,e+,0.598349
31,BremsTarget,e+,0.532052
31,BremsTarget,e+,0.44029
31,BremsTarget,e+,0.297915
31,BremsTarget,e+,1.57037
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.0999282
31,BremsTarget,e-,0.0127809
31,BremsTarget,e-,0.937056
31,BremsTarget,e-,0.0154923
31,BremsTarget,e-,2.99383
31,BremsTarget,e-,0.00462105
31,BremsTarget,e-,0.00842158
31,BremsTarget,e-,1.22893
31,BremsTarget,e-,0.0182708
31,BremsTarget,e-,0.02773
31,BremsTarget,e-,0.053273
31,BremsTarget,e-,1.73009
31,BremsTarget,e-,0.0159875
31,BremsTarget,e-,0.976432
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.126496
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.104282
31,BremsTarget,e-,2.00285
31,BremsTarget,e-,0.240013
31,BremsTarget,e+,0.0125274
31,BremsTarget,e+,0.425401
31,BremsTarget,e+,3.15668
31,BremsTarget,e+,0.718814
31,BremsTarget,gamma,0.012103
31,BremsTarget,e-,0.181498
31,BremsTarget,e-,0.317398
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.0425079
31,BremsTarget,e-,0.0604491
31,BremsTarget,e-,0.338513
31,BremsTarget,e-,0.545879
31,BremsTarget,e-,0.79838
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.27653
31,BremsTarget,e-,0.617227
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.0805218
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.298414
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.174991
31,Phantom,e-,0.529942
31,Phantom,e-,0.0504423
31,Phantom,e-,0.423533
31,Phantom,e-,0.390647
31,Phantom,e-,0.434224
31,Phantom,e-,0.286972
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.252968
31,BremsTarget,e-,0.258923
31,Phantom,e-,0.434469
31,Phantom,e-,0.339392
31,Phantom,e-,0.296501
31,BremsTarget,e+,1.76069
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.44147
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.44147
31,BremsTarget,e-,0.968354
31,BremsTarget,e-,1.08734
31,BremsTarget,gamma,0.069529
31,BremsTarget,e-,0.440404
31,BremsTarget,e+,1.26224
31,BremsTarget,gamma,0.012103
31,BremsTarget,e-,0.0357462
31,BremsTarget,e-,0.185412
31,BremsTarget,e-,0.173001
31,BremsTarget,e-,0.104737
31,BremsTarget,e-,0.0122171
31,BremsTarget,e-,0.767528
arget,e-,0.23938
27,BremsTarget,e+,1.25394
27,BremsTarget,e-,1.18438
27,BremsTarget,e-,0.0457739
27,BremsTarget,e+,0.393799
27,BremsTarget,e+,1.03057
27,BremsTarget,e+,2.65221
27,BremsTarget,e+,2.1938
27,BremsTarget,e+,0.917762
27,BremsTarget,e+,0.229926
27,BremsTarget,e+,0.591227
27,BremsTarget,e+,0.178318
27,BremsTarget,e+,3.34466
27,BremsTarget,e+,2.52626
27,BremBre
17,Phantom,e-,0.854106
17,Phantom,e-,0.402936
17,Scint1,e-,0.964065
17,Phantom,e-,0.336728
17,Phantom,e-,0.115027
17,Phantom,gamma,0.002829
17,Phantom,e-,0.00131603
17,BremsTarget,e+,0.784475
17,BremsTarget,e+,0.678115
17,BremsTarget,e+,0.287134
17,BremsTarget,e+,0.901741
17,BremsTarget,e+,2.92439
17,BremsTarget,e+,1.56877
17,BremsTarget,e+,1.00025
17,BremsTarget,e+,1.31483
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.44147
17,BremsTarget,gamma,0.012103
17,BremsTarget,e-,0.601868
17,BremsTarget,gamma,0.012103
17,BremsTarget,e-,0.193298
17,BremsTarget,e-,0.271856
17,BremsTarget,e-,2.83445
17,BremsTarget,e-,0.520275
17,BremsTarget,e-,0.987621
17,BremsTarget,e-,0.176784
17,BremsTarget,e-,1.01856
17,BremsTarget,e-,1.10375
17,BremsTarget,e-,0.271069
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.321763
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.117169
17,BremsTarget,e-,2.06397
17,BremsTarget,e+,2.26048
17,BremsTarget,e+,0.915949
17,BremsTarget,e+,0.399688
17,BremsTarget,e+,0.0095616
17,BremsTarget,e+,0.679002
17,BremsTarget,e+,3.53082
17,BremsTarget,e+,2.56342
17,BremsTarget,e+,0.36227
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.132312
17,BremsTarget,e-,0.309158
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.550222
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.143175
17,BremsTarget,e-,0.00339744
17,BremsTarget,e-,0.0527809
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.074815
17,BremsTarget,e-,0.435456
17,BremsTarget,e-,1.66974
17,BremsTarget,e-,0.104887
17,BremsTarget,e-,0.569529
17,BremsTarget,e-,0.921737
17,BremsTarget,e-,0.895316
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.0989681
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.0624038
17,BremsTarget,e-,0.0409369
17,BremsTarget,e-,0.267127
17,BremsTarget,e-,0.443077
17,BremsTarget,e-,1.37154
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.15616
17,BremsTarget,e-,0.692556
17,BremsTarget,e-,0.941554
17,BremsTarget,e-,0.792765
17,BremsTarget,e-,2.1299
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.239521
17,BremsTarget,e-,0.689526
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.0883008
17,BremsTarget,e+,0.357844
17,BremsTarget,e+,0.42077
17,BremsTarget,e+,0.636625
17,BremsTarget,e+,0.228407
17,BremsTarget,e+,5.97568
17,BremsTarget,e-,0.0695449
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.0590982
17,BremsTarget,e-,0.0332518
17,BremsTarget,e-,0.259833
17,BremsTarget,e-,0.0741627
17,BremsTarget,e-,0.0925538
17,BremsTarget,e-,1.64933
17,BremsTarget,e-,0.476199
17,BremsTarget,e-,1.78366
17,BremsTarget,e-,0.0055135
17,BremsTarget,e-,0.923076
17,BremsTarget,e-,1.60342
17,BremsTarget,e-,0.896629
17,BremsTarget,e-,0.0599077
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.425203
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.0818621
17,BremsTarget,e-,0.0643754
17,BremsTarget,e-,0.46587
17,BremsTarget,e-,0.149322
17,BremsTarget,e-,0.0738779
17,BremsTarget,e-,0.145702
17,BremsTarget,e-,0.232136
17,BremsTarget,e-,0.549617
17,BremsTarget,e-,0.232437
17,BremsTarget,e-,1.30218
17,BremsTarget,e-,1.6588
17,BremsTarget,e-,0.181061
17,BremsTarget,e-,0.619535
17,BremsTarget,gamma,0.069529
17,BremsTarget,e-,0.0326148
17,BremsTarget,e-,0.0335011
Target,e-,0.629865
11,BremsTarget,e-,3.19282
11,BremsTarget,e-,1.44613
11,BremsTarget,e-,2.18002
11,BremsTarget,e-,0.267923
11,BremsTarget,e-,0.462804
11,BremsTarget,e-,0.19635
11,BremsTarget,e-,0.398826
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.0942872
11,BremsTarget,e-,0.178777
11,BremsTarget,e-,0.549652
11,BremsTarget,e-,0.224817
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.0971312
11,BremsTarget,gamma,0.069529
11,BremsTarget,e-,0.178548
11,BremsTarget,gamma,0.000599
11,BremsTarget,e-,0.134653
11,BremsTarget,e-,1.08543
11,BremsTarget,e-,0.609542
11,BremsTarget,gamma,0.012103
11,BremsTarget,e-,0.161952
11,BremsTarget,e-,0.21645
,e-,0.973768
1,BremsTarget,e-,3.38926
1,BremsTarget,e-,0.68676
1,BremsTarget,e-,1.41876
1,BremsTarget,e-,0.0110167
1,BremsTarget,e-,0.254907
1,BremsTarget,e-,3.84858
1,BremsTarget,e-,1.24676
1,BremsTarget,e-,0.391543
1,BremsTarget,e-,0.841989
1,BremsTarget,e-,2.41327
1,BremsTarget,e-,4.08043
1,BremsTarget,gamma,0.069529
1,BremsTarget,e-,0.0497131
1,BremsTarget,gamma,0.012103
1,BremsTarget,e-,0.134124
1,BremsTarget,gamma,0.069529
1,BremsTarget,e-,0.0339993
1,BremsTarget,gamma,0.069529
1,BremsTarget,e-,0.140702
1,BremsTarget,e-,0.143309
1,BremsTarget,e-,0.557251
1,BremsTarget,gamma,0.069529
1,BremsTarget,e-,0.116371
1,BremsTarget,e-,0.166243
1,BremsTarget,e-,0.145587
1,BremsTarget,e+,0.608425
1,BremsTarget,e+,1.35322
1,BremsTarget,e+,1.14673
1,BremsTarget,gamma,0.069529
1,BremsTarget,e-,0.36367
1,BremsTarget,e-,0.0778
1,BremsTarget,gamma,0.069529
1,BremsTarget,e-,0.458612
1,BremsTarget,e-,2.01647
1,BremsTarget,e-,1.15692
1,BremsTarget,e-,0.968611
1,BremsTarget,gamma,0.069529
1,BremsTarget,e-,0.0481014
1,BremsTarget,e-,1.0143
1,BremsTarget,e-,0.792304
1,BremsTarget,e+,0.479242
1,BremsTarget,e+,0.463573
1,BremsTarget,e+,0.117048
1,BremsTarget,e+,0.386865
1,BremsTarget,e-,1.00263
1,BremsTarget,e-,0.587046
1,BremsTarget,e-,0.340561
1,BremsTarget,e-,0.30187
1,BremsTarget,e-,0.358518
1,BremsTarget,e-,0.309082
1,BremsTarget,e-,0.44285
1,BremsTarget,e-,0.446259
1,BremsTarget,e-,0.403864
1,BremsTarget,e-,0.499064
1,BremsTarget,e-,0.433685
1,BremsTarget,e-,0.0231317
1,BremsTarget,gamma,0.069529
1,BremsTarget,e-,0.114077
1,Phantom,e-,0.185464
1,Phantom,e-,0.720615
1,Phantom,e-,0.487766
1,Phantom,e-,0.370922
1,Phantom,e-,0.249676
1,Phantom,e-,0.327214
1,Phantom,gamma,0.000288
1,Phantom,e-,0.0144963
1,Phantom,e-,0.343039
1,Phantom,e-,0.232597
.1016
23,Phantom,e+,0.897005
