eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm
17,DWC1,gamma,2.67579,-26.1816,-5.59419,-50
17,DWC2,gamma,2.67579,-35.5314,-7.60736,200

43,Collimator,e+,21.0239,8.82377,43.7689,-575
43,Collimator,gamma,2.1635,-8.20205,5.7207,-569.047
43,Collimator,gamma,17.1235,-5.07406,15.9923,-575
43,Phantom,gamma,2.41548,-37.4542,-33.2331,-365
43,Collimator,gamma,5.03719,-16.7382,30.5294,-575
43,Collimator,gamma,0.395073,-6.11524,10.6191,-575
43,Phantom,gamma,306.67,4.51891,-1.43441,-365
43,Scint1,gamma,306.67,6.4377,-2.04025,-202.5
43,DWC1,gamma,306.67,8.23842,-2.6088,-50
43,DWC2,gamma,306.67,11.1904,-3.54086,200
43,Scint2,gamma,306.67,15.8841,-5.02282,597.5
43,Phantom,gamma,11.6045,1.02065,1.76751,-365
43,Scint1,gamma,11.6045,1.45324,2.52175,-202.5
43,DWC1,gamma,11.6045,1.85921,3.22957,-50
43,DWC2,gamma,11.6045,2.52473,4.38994,200
43,Scint2,gamma,11.6045,3.58292,6.23492,597.5
43,Phantom,gamma,1.0944,-0.959061,-4.64391,-365
43,Scint1,gamma,1.0944,-1.3679,-6.60962,-202.5
43,DWC1,gamma,1.0944,-1.75157,-8.45436,-50
43,DWC2,gamma,1.0944,-2.38055,-11.4785,200
43,Scint2,gamma,1.0944,-3.38062,-16.287,597.5
43,Collimator,e-,177.914,11.3436,9.74123,-575
43,Phantom,gamma,1.46301,19.8353,-7.13348,-365
43,Scint1,gamma,1.46301,25.5545,-23.0957,-202.5
43,DWC1,gamma,1.46301,30.9218,-38.0756,-50
43,DWC2,gamma,1.46301,39.7206,-62.6328,200
43,BremsTarget,gamma,0.486943,-45.3314,-20.6868,-745.625
43,Collimator,gamma,2.81036,-9.90342,1.3865,-540.288
43,Collimator,gamma,0.167712,10.1362,7.04367,-575
43,Collimator,gamma,36.7358,11.1671,9.61122,-575
43,Collimator,gamma,3.4796,-9.37056,-3.49179,-540.135
43,Collimator,gamma,0.383571,9.9954,-0.303342,-528.531
43,Collimator,gamma,10.4623,7.39002,9.50454,-575
43,Collimator,gamma,0.510999,8.01324,-5.98231,-553.848
43,Collimator,gamma,4.80162,5.28792,12.7302,-575
43,Phantom,gamma,4.80162,11.6822,28.1447,-365
43,Collimator,gamma,0.299997,4.44314,13.8206,-575
43,Collimator,gamma,6.29101,4.84737,14.095,-575
43,Collimator,gamma,0.530739,5.7884,13.9545,-575
43,Collimator,gamma,3.75706,6.08453,14.594,-575
43,Phantom,gamma,2.62574,-0.056587,0.636633,-365
43,Scint1,gamma,2.62574,-0.084498,0.908781,-202.5
43,DWC1,gamma,2.62574,-0.110691,1.16418,-50
43,DWC2,gamma,2.62574,-0.153631,1.58287,200
43,Scint2,gamma,2.62574,-0.221906,2.24859,597.5
43,Cherenkov,gamma,0.510999,7.56156,19.742,-850
43,Cherenkov,gamma,3.27892,-40.2149,38.2277,-850
43,Collimator,gamma,1.16127,-29.5936,25.9375,-575
43,Collimator,gamma,22.2384,6.1617,7.87613,-563.459
43,Collimator,gamma,0.510999,-9.99113,0.421031,-568.674
43,Collimator,e-,2.88654,1.64971,-9.86298,-553.169
43,Phantom,gamma,14.0367,-14.1892,15.1165,-365
43,Scint1,gamma,14.0367,-31.3465,21.0256,-202.5
43,DWC1,gamma,14.0367,-47.4479,26.571,-50
43,DWC2,gamma,14.0367,-73.8437,35.6618,200
021,76.792,60.0372,200
21,Phantom,gamma,5.85388,9.28678,-13.2291,-365
21,Scint1,gamma,5.85388,13.2371,-8.69292,-202.5
21,DWC1,gamma,5.85388,-365
3,Scint1,gamma,1410.72,0.400124,0.138159,-202.5
3,DWC1,gamma,1410.72,0.508552,0.164896,-50
3,DWC2,gamma,1410.72,0.686303,0.208729,200
3,Scint2,gamma,1410.72,0.968928,0.278422,597.5
3,Phantom,gamma,17.9389,0.130232,-0.0166645,-365
3,Scint1,gamma,17.9389,0.181167,-0.0410458,-202.5
3,DWC1,e-,17.5656,0.563331,3.26033,-50
3,DWC2,e-,17.4933,-5.9606,2.31011,200
3,Scint2,e-,17.4507,-11.231,-9.7611,597.5
2,gamma,5.68862,3.19095,-24.6808,597.5
21,Collimator,gamma,4.76844,-1.17495,-16.7782,-575
21,Collimator,gamma,1.23296,-2.74506,-10.7748,-575
21,Collimator,e-,152.576,-2.55552,-9.84213,-575
21,Collimator,e-,6.29908,-9.10113,4.14359,-568.618
21,Collimator,gamma,2.5932,-8.60095,5.10134,-570.911
21,Collimator,gamma,3.84703,-0.454322,9.98967,-549.392
21,Phantom,gamma,0.665574,49.8384,40.1417,-365
21,Phantom,gamma,4.69556,45.3947,-15.4832,-365
21,Collimator,e-,5.56311,-7.43743,6.68466,-539.067
21,Collimator,gamma,0.273397,-1.47803,9.89017,-535.209
21,Collimator,gamma,16.4236,-8.42525,-9.18714,-575
21,Phantom,gamma,7.45916,11.2565,-46.4009,-365
21,Collimator,gamma,23.5897,-8.55412,-10.3194,-575
21,BremsTarget,gamma,0.734456,38.8115,-46.3859,-745.625
21,Collimator,gamma,150.202,-6.67673,-13.5834,-575
21,Collimator,gamma,0.384254,9.57373,-2.88855,-559.684
21,Phantom,gamma,4.2768,-37.0984,39.4218,-365
21,Collimator,gamma,0.812962,7.75223,6.31688,-525.753
21,Collimator,gamma,0.877669,-1.84907,9.82756,-572.536
21,Collimator,gamma,0.902949,9.97328,-0.730506,-561.229
21,Collimator,gamma,0.481847,-3.42807,-9.99737,-575
21,Collimator,gamma,1.55771,-5.04216,-9.45318,-575
21,Collimator,gamma,0.510999,5.30397,8.4775,-554.775
21,Collimator,e+,8.11739,35.9687,-50.87,-575
21,Collimator,gamma,1.86783,45.3729,-49.5118,-575
21,Collimator,e-,27.6141,49.8517,-0.116052,-575
21,Phantom,gamma,65.5161,-0.152158,-3.96729,-365
21,Scint1,gamma,65.5161,-0.216964,-5.64384,-202.5
21,DWC1,gamma,65.5161,-0.277783,-7.21721,-50
21,DWC2,gamma,65.5161,-0.377485,-9.79651,200
21,Scint2,gamma,65.5161,-0.536012,-13.8976,597.5
21,Phantom,gamma,8.58084,0.758338,-0.278001,-365
21,Scint1,gamma,8.58084,1.07976,-0.390425,-202.5
21,DWC1,gamma,8.58084,1.3814,-0.49593,-50
21,DWC2,gamma,8.58084,1.87589,-0.66889,200
21,Scint2,gamma,8.58084,2.66214,-0.943896,597.5
21,Phantom,gamma,19.8795,1.46826,0.559813,-365
21,Scint1,gamma,19.8795,2.09071,0.802714,-202.5
21,DWC1,gamma,19.8795,2.67485,1.03067,-50
21,DWC2,gamma,19.8795,3.63246,1.40436,200
21,Scint2,gamma,19.8795,5.15505,1.99853,597.5
21,Collimator,gamma,0.575843,-24.2911,-22.8432,-575
21,Phantom,gamma,6.14351,0.549185,0.168641,-365
21,Scint1,gamma,6.14351,0.782829,0.248799,-202.5
21,DWC1,gamma,6.14351,1.00209,0.324024,-50
21,DWC2,gamma,6.14351,1.36155,0.447345,200
21,Scint2,gamma,6.14351,1.93307,0.643424,597.5
4,-12.3555,-4.7373,-575
49,Collimator,gamma,1.85292,-17.141,-3.39709,-575
49,Collimator,gamma,0.41432,-12.6696,1.51463,-575
49,Collimator,gamma,1.59668,-12.2583,-2.14276,-575
49,Phantom,gamma,1.59668,-27.0009,-4.76314,-365
49,Scint1,gamma,1.59668,-38.4088,-6.79082,-202.5
49,DWC1,gamma,1.59668,-49.1147,-8.69372,-50
49,DWC2,gamma,1.59668,-66.6653,-11.8132,200
49,Collimator,gamma,18.8376,-9.48045,-3.18136,-555.383
49,Collimator,gamma,0.510999,7.65956,6.42893,-525.509
49,Phantom,gamma,1.58864,-47.5433,8.40132,-365
49,BremsTarget,e+,3.22549,0.180848,0.560757,-745.625
49,Collimator,gamma,5.03588,19.8151,-1.37648,-575
49,Collimator,gamma,1.74669,29.2332,39.9787,-575
49,Collimator,gamma,28.6504,22.2984,36.675,-575
49,Collimator,gamma,9.59373,3.95181,19.9947,-575
49,Collimator,gamma,1.09185,-17.6548,14.9,-575
49,Collimator,gamma,20.9114,-5.91637,21.3901,-575
49,Collimator,gamma,11.6283,0.661432,26.9219,-575
49,Phantom,gamma,4.8953,-3.24424,-6.43165,-365
49,Scint1,gamma,4.8953,-4.59623,-9.15985,-202.5
49,DWC1,gamma,4.8953,-5.86502,-11.7202,-50
49,DWC2,gamma,4.8953,-7.94501,-15.9174,200
49,Scint2,gamma,4.8953,-11.2522,-22.591,597.5
49,Phantom,gamma,1.12344,-9.14025,7.55391,-365
49,Scint1,gamma,1.12344,-12.9937,10.724,-202.5
49,DWC1,gamma,1.12344,-16.6101,13.699,-50
49,DWC2,gamma,1.12344,-22.5386,18.5761,200
49,Scint2,gamma,1.12344,-31.9648,26.3307,597.5
49,Collimator,e+,136.165,9.84834,1.73497,-565.349
49,Collimator,e+,7.41859,-9.75822,2.18566,-572.265
49,Collimator,e+,5.64256,9.79846,-1.99754,-571.636
49,Collimator,gamma,0.510999,0.351063,9.99384,-560.06
49,Collimator,gamma,0.510999,-8.88303,-4.59258,-547.118
49,Phantom,gamma,2.03779,-39.2039,-29.7127,-365
49,Collimator,gamma,1.10424,4.47799,-8.94134,-532.573
49,Collimator,e-,5.85768,-9.28045,-3.72467,-545.413
49,Collimator,e-,4.07616,-9.66843,-2.55373,-545.662
49,Collimator,gamma,1.76562,-5.43028,-8.39715,-540.848
49,Collimator,gamma,0.434708,-1.46488,-9.89212,-548.523
49,Collimator,gamma,0.510999,-6.92874,-7.21059,-532.921
49,Collimator,gamma,0.510999,0.159301,-9.99873,-546.442
49,Phantom,gamma,0.746468,15.3371,3.68354,-365
49,Scint1,gamma,0.746468,21.8661,5.27638,-202.5
49,DWC1,gamma,0.746468,27.9933,6.77119,-50
49,DWC2,gamma,0.746468,38.038,9.22171,200
49,Phantom,gamma,182.762,-3.45162,0.195334,-365
49,Scint1,gamma,182.762,-4.93712,0.299704,-202.5
49,DWC1,gamma,182.762,-6.33121,0.397652,-50
49,DWC2,gamma,182.762,-8.6166,0.558222,200
49,Scint2,gamma,182.762,-12.2504,0.813529,597.5
49,Phantom,gamma,479.908,-2.49909,-2.15493,-365
49,Scint1,gamma,479.908,-3.57852,-3.05274,-202.5
49,DWC1,gamma,479.908,-4.59152,-3.89531,-50
49,DWC2,gamma,479.908,-6.25219,-5.27656,200
49,Scint2,gamma,479.908,-8.89265,-7.47275,597.5
49,Phantom,gamma,1.37312,-3.91666,-2.47397,-365
49,Scint1,gamma,1.37312,-5.60054,-3.50799,-202.5
49,DWC1,gamma,1.37312,-7.1808,-4.47837,-50
49,DWC2,gamma,1.37312,-9.77139,-6.06916,200
49,Scint2,gamma,1.37312,-13.8904,-8.59853,597.5
49,Phantom,gamma,48.4012,-2.39483,-1.03042,-365
49,Scint1,gamma,48.4012,-3.43074,-1.44995,-202.5
49,DWC1,gamma,48.4012,-4.40291,-1.84366,-50
49,DWC2,gamma,48.4012,-5.99663,-2.48908,200
49,Scint2,gamma,48.4012,-8.53063,-3.51531,597.5
49,Phantom,gamma,2.77994,-1.72499,-0.128967,-365
49,Scint1,gamma,2.77994,-2.47652,-0.16556,-202.5
49,DWC1,gamma,2.77994,-3.1818,-0.199901,-50
49,DWC2,gamma,2.77994,-4.338,-0.256198,200
49,Scint2,gamma,2.77994,-6.17635,-0.34571,597.5
49,Phantom,gamma,0.707326,3.36335,-4.84206,-365
49,Phantom,gamma,631.968,2.13268,-2.85866,-365
49,Scint1,gamma,631.968,3.01793,-4.05666,-202.5
49,DWC1,gamma,631.968,3.8487,-5.18095,-50
49,DWC2,gamma,631.968,5.21061,-7.02403,200
49,Scint2,gamma,631.968,7.37606,-9.95454,597.5
49,Phantom,gamma,13.2087,2.36655,-3.89582,-365
49,Scint1,gamma,13.2087,3.35076,-5.53262,-202.5
49,DWC1,gamma,13.2087,4.2744,-7.06869,-50
49,DWC2,gamma,13.2087,5.78856,-9.58683,200
49,Scint2,gamma,13.2087,8.19608,-13.5907,597.5
49,Phantom,gamma,4.0586,2.04583,-2.53795,-365
49,Scint1,gamma,4.0586,2.89453,-3.60061,-202.5
49,DWC1,gamma,4.0586,3.691,-4.59787,-50
49,DWC2,gamma,4.0586,4.99669,-6.23273,200
49,Scint2,gamma,4.0586,7.07274,-8.83216,597.5
49,Phantom,gamma,0.891608,2.04791,-0.141962,-365
49,Scint1,gamma,0.891608,2.89771,-0.194146,-202.5
49,DWC1,gamma,0.891608,3.69521,-0.243119,-50
49,DWC2,gamma,0.891608,5.00259,-0.323402,200
49,Scint2,gamma,0.891608,7.08132,-0.451052,597.5
49,Collimator,gamma,2.0127,2.64347,30.9402,-575
49,Collimator,e-,30.8135,-10.7305,-22.3313,-575
49,Collimator,gamma,0.198947,10.8532,-22.5525,-575
49,Collimator,gamma,46.5811,22.1402,-0.236309,-575
49,Phantom,gamma,0.96649,-20.4022,-6.19075,-365
49,DWC1,gamma,0.96649,-86.3315,-14.9782,-50
49,Collimator,gamma,0.516301,-9.35334,3.53765,-564.884
49,Collimator,e+,10.7015,36.1311,-7.4991,-575
49,Phantom,e-,303.794,0.643834,1.06081,-365
49,Scint1,e-,259.094,5.63192,0.494237,-202.5
49,DWC1,e-,257.732,11.1187,-0.164596,-50
49,DWC2,e-,257.677,21.3685,-2.44122,200
49,Scint2,e-,257.588,38.7486,-6.29207,597.5
49,Scint1,gamma,3.91232,5.52661,0.0944322,-202.5
49,DWC1,gamma,3.91232,10.2977,-0.70741,-50
49,DWC2,gamma,3.91232,18.1192,-2.0219,200
49,Scint2,gamma,3.91232,30.5554,-4.11195,597.5
49,Scint1,gamma,35.0247,3.53204,-0.966639,-202.5
49,DWC1,gamma,35.0247,6.30582,-2.92928,-50
49,DWC2,gamma,35.0247,10.853,-6.14674,200
49,Scint2,gamma,35.0247,18.083,-11.2625,597.5
49,Phantom,gamma,0.972796,2.49393,0.256925,-365
49,Scint1,gamma,0.972796,3.53171,0.372738,-202.5
49,DWC1,gamma,0.972796,4.50563,0.481425,-50
49,DWC2,gamma,0.972796,6.10222,0.659599,200
49,Scint2,gamma,0.972796,8.6408,0.942896,597.5
49,Cherenkov,gamma,1.37983,5.71212,-7.83741,-850
49,Collimator,gamma,1.05785,27.9847,-56.7007,-575
49,Collimator,gamma,5.30622,0.617007,-24.3938,-575
49,DWC1,gamma,5.30622,2.57877,-97.4537,-50
49,Phantom,gamma,3.16995,-14.8878,7.63037,-365
49,Scint1,gamma,3.16995,-21.1776,10.854,-202.5
49,DWC1,gamma,3.16995,-27.0803,13.8792,-50
49,DWC2,gamma,3.16995,-36.7569,18.8386,200
49,Collimator,gamma,1.24936,-6.124,7.90548,-570.663
49,Phantom,gamma,119.162,1.38604,0.808164,-365
49,Scint1,gamma,119.162,1.95797,1.1559,-202.5
49,DWC1,gamma,119.162,2.49471,1.48223,-50
49,DWC2,gamma,119.162,3.37462,2.01721,200
49,Scint2,gamma,119.162,4.77366,2.86782,597.5
49,Phantom,gamma,3.93683,0.518431,1.15229,-365
49,Scint1,gamma,3.93683,0.725823,1.64466,-202.5
49,DWC1,gamma,3.93683,0.920452,2.10672,-50
49,DWC2,gamma,3.93683,1.23952,2.86421,200
49,Scint2,gamma,3.93683,1.74683,4.06861,597.5
49,Collimator,e-,24.9921,23.0474,-3.96511,-575
49,Collimator,gamma,5.42256,12.2432,-10.4186,-575
49,Collimator,gamma,46.2348,-11.2279,2.60941,-575
49,Collimator,e+,9.02081,9.15111,4.03201,-567.908
49,Collimator,gamma,0.510999,-5.15204,8.57068,-573.302
49,Collimator,gamma,0.166361,8.83599,4.68245,-567.727
49,Phantom,gamma,1.6156,34.9947,-15.5726,-365
49,Collimator,e-,6.5196,-7.10428,7.0377,-557.358
49,Collimator,e-,6.35206,9.99736,-0.229612,-572.15
49,Collimator,gamma,0.16592,-7.38982,6.73725,-557.922
49,BremsTarget,e-,0.123728,-0.154371,-0.249721,-745.625
49,Collimator,gamma,1.39736,-14.8933,2.58152,-575
49,Collimator,gamma,7.87579,-13.2237,0.481742,-575
49,Collimator,gamma,24.1614,-15.7194,-11.0035,-575
49,Collimator,gamma,0.675189,9.43818,3.30467,-532.176
49,Phantom,gamma,5.43395,-5.84327,5.21636,-365
49,Scint1,gamma,5.43395,-8.36332,7.48247,-202.5
49,DWC1,gamma,5.43395,-10.7283,9.60913,-50
49,DWC2,gamma,5.43395,-14.6053,13.0954,200
49,Scint2,gamma,5.43395,-20.7697,18.6387,597.5
49,Phantom,gamma,1.72827,2.24463,-3.2884,-365
49,Scint1,gamma,1.72827,3.14866,-4.62676,-202.5
49,DWC1,gamma,1.23412,-66.5495,29.3181,-50
49,Collimator,gamma,13.9962,6.85013,-7.28531,-546.485
49,Collimator,gamma,1.51504,-1.89909,-9.81802,-533.78
49,Phantom,gamma,7.85279,5.02111,-14.3592,-365
49,Scint1,gamma,7.85279,7.12119,-20.389,-202.5
49,DWC1,gamma,7.85279,9.09203,-26.0477,-50
49,DWC2,gamma,7.85279,12.3229,-35.3243,200
49,Phantom,gamma,4.22059,6.93468,-14.661,-365
49,Scint1,gamma,4.22059,9.8388,-20.8152,-202.5
49,DWC1,gamma,4.22059,12.5642,-26.5906,-50
49,DWC2,gamma,4.22059,17.0321,-36.0585,200
49,Collimator,gamma,0.873113,12.1698,-48.8512,-575
49,Phantom,gamma,0.956257,3.49456,-5.5166,-365
49,Scint1,gamma,0.956257,4.95221,-7.82569,-202.5
49,DWC1,gamma,0.956257,6.32015,-9.99269,-50
49,DWC2,gamma,0.956257,8.56268,-13.5451,200
49,Scint2,gamma,0.956257,12.1283,-19.1935,597.5
49,Phantom,gamma,2.61663,-0.820067,0.499154,-365
49,Scint1,gamma,2.61663,-1.17311,0.717915,-202.5
49,DWC1,gamma,2.61663,-1.50443,0.923212,-50
49,DWC2,gamma,2.61663,-2.04758,1.25977,200
49,Scint2,gamma,2.61663,-2.91119,1.79489,597.5
49,Phantom,gamma,227.607,-0.828074,0.394856,-365
49,Scint1,gamma,227.607,-1.18446,0.570008,-202.5
49,DWC1,gamma,227.607,-1.51892,0.734381,-50
49,DWC2,gamma,227.607,-2.06722,1.00385,200
49,Scint2,gamma,227.607,-2.939,1.43229,597.5
