eventID,volume,energy_MeV,x_mm,y_mm,z_mm
99,Phantom,0.618859,-14.5647,-42.662,-365
99,Collimator,14.1579,10.819,-2.22464,-575
99,Collimator,0.510999,-7.04452,7.09751,-546.169
99,Collimator,0.989604,-5.32512,-8.46423,-544.144
99,Phantom,1.29258,-38.0144,18.9562,-365
99,Collimator,8.54552,11.1559,-3.51934,-575
99,Phantom,2.73719,6.73086,-0.6455,-365
99,Scint1,2.73719,9.53148,-0.90664,-202.5
99,DWC1,2.73719,12.1598,-1.15171,-50
99,DWC2,2.73719,16.4684,-1.55346,200
99,Scint2,2.73719,23.3191,-2.19225,597.5
99,Phantom,19.6247,14.4115,-0.665322,-365
99,Scint1,19.6247,17.4568,4.83458,-202.5
99,DWC1,19.6247,20.3147,9.99603,-50
99,DWC2,19.6247,24.9998,18.4574,200
99,Scint2,19.6247,32.4491,31.911,597.5
99,Collimator,0.510999,-7.3092,-6.82463,-544.632
99,Collimator,2.69267,9.2374,3.83021,-551.429
99,Collimator,0.510999,0.426013,9.99092,-556.978
99,Collimator,0.510999,2.0732,9.78273,-565.766
99,Collimator,1.47431,7.9102,6.11791,-555.408
99,Collimator,1.03576,7.74981,6.31985,-542.298
99,Phantom,8.45521,4.3784,-3.69377,-365
99,Scint1,8.45521,6.16663,-5.24327,-202.5
99,DWC1,8.45521,7.84481,-6.69741,-50
99,DWC2,8.45521,10.5959,-9.08126,200
99,Scint2,8.45521,14.9702,-12.8716,597.5
99,Phantom,2.50097,5.26413,-5.64846,-365
99,Scint1,2.50097,7.42806,-8.0235,-202.5
99,DWC1,2.50097,9.45882,-10.2524,-50
99,DWC2,2.50097,12.7879,-13.9063,200
99,Scint2,2.50097,18.0813,-19.716,597.5
99,Phantom,5.00168,9.1467,-7.88543,-365
99,Scint1,0.105515,10.365,-24.7107,-202.5
99,DWC1,0.105515,11.5335,-40.8629,-50
99,DWC2,0.105515,13.4489,-67.3417,200
99,Scint1,0.0200773,-8.54844,20.646,-202.5
99,Collimator,4.91205,43.1883,-22.7755,-575
99,Collimator,0.307971,4.12948,-34.4578,-575
99,Phantom,2.04017,2.98944,-7.32456,-365
99,Scint1,2.04017,4.21498,-10.4037,-202.5
99,DWC1,2.04017,5.36509,-13.2934,-50
99,DWC2,2.04017,7.25053,-18.0305,200
99,Scint2,2.04017,10.2484,-25.5626,597.5
99,Phantom,4.56639,2.73971,-7.66448,-365
99,Scint1,4.56639,3.86004,-10.8868,-202.5
99,DWC1,4.56639,4.91143,-13.9109,-50
99,DWC2,4.56639,6.63501,-18.8684,200
99,Scint2,4.56639,9.37551,-26.7507,597.5
99,Phantom,8.57527,4.80561,-6.15722,-365
99,Scint1,8.57527,6.79642,-8.74576,-202.5
99,DWC1,8.57527,8.66473,-11.175,-50
99,DWC2,8.57527,11.7275,-15.1574,200
99,Scint2,8.57527,16.5974,-21.4893,597.5
99,Collimator,2.01334,5.36432,8.43944,-568.883
99,Collimator,0.781557,5.23675,8.51918,-564.248
99,Collimator,0.38585,-9.81414,1.91904,-559.698
99,Collimator,0.155893,-1.86838,-9.82391,-564.201
99,Phantom,5.28921,-2.39071,8.08332,-365
99,Scint1,5.28921,-3.4858,11.5251,-202.5
99,DWC1,5.28921,-4.5135,14.7551,-50
99,DWC2,5.28921,-6.19826,20.0501,200
99,Scint2,5.28921,-8.87703,28.4693,597.5
99,Phantom,1.05058,1.06508,-11.5356,-365
99,Scint1,1.05058,1.47602,-16.4597,-202.5
99,DWC1,1.05058,1.86167,-21.0808,-50
99,DWC2,1.05058,2.49388,-28.6564,200
99,Scint2,1.05058,3.4991,-40.7015,597.5
99,Collimator,0.510999,9.93324,-1.15358,-563.521
99,Collimator,0.510999,9.95056,-0.993204,-547.989
99,Collimator,0.476823,9.31112,-3.64735,-541.101
99,Phantom,2.39334,37.2162,42.5832,-365
99,Collimator,0.510999,7.67753,-6.40746,-539.848
99,Phantom,3.14953,-21.9634,-5.18509,-365
99,Scint1,3.14953,-34.717,-20.6825,-202.5
99,DWC1,3.14953,-46.6858,-35.2263,-50
99,DWC2,3.14953,-66.3067,-59.0685,200
99,Collimator,0.394754,-5.85668,14.3859,-575
99,Collimator,0.208702,13.4575,3.1695,-575
99,Collimator,3.08645,6.78316,-7.3477,-566.15
99,Phantom,7.86034,-5.28271,-0.347056,-365
99,Scint1,7.86034,-7.56657,-0.47469,-202.5
99,DWC1,7.86034,-9.70989,-0.59447,-50
99,DWC2,7.86034,-13.2235,-0.79083,200
99,Scint2,7.86034,-18.8102,-1.10304,597.5
99,Phantom,3.35872,-7.59248,1.89501,-365
99,Scint1,3.35872,-10.8563,2.71857,-202.5
99,DWC1,3.35872,-13.9193,3.49145,-50
99,DWC2,3.35872,-18.9406,4.75846,200
99,Scint2,3.35872,-26.9245,6.773,597.5
99,Phantom,5.49963,-0.983879,-0.100045,-365
99,Scint1,5.49963,-1.44093,-0.131037,-202.5
99,DWC1,5.49963,-1.86986,-0.160123,-50
99,DWC2,5.49963,-2.57302,-0.207804,200
99,Scint2,5.49963,-3.69105,-0.283618,597.5
99,Phantom,5.3219,0.541904,-3.21494,-365
99,Scint1,5.3219,0.730348,-4.56368,-202.5
99,DWC1,5.3219,0.907195,-5.82942,-50
99,DWC2,5.3219,1.19711,-7.90441,200
99,Scint2,5.3219,1.65807,-11.2036,597.5
99,Collimator,0.504615,31.7422,-42.1371,-575
99,Phantom,0.403906,-10.6841,22.3942,-365
99,DWC1,0.403906,-89.1127,76.0724,-50
99,Phantom,11.2988,43.4978,-48.8587,-365
99,Phantom,6.71777,45.4834,-24.2031,-365
99,DWC1,6.71777,77.7466,-55.9578,-50
99,Collimator,1.50944,-9.97325,-0.730933,-555.215
99,Collimator,5.98997,23.9069,-1.39707,-575
99,Collimator,12.5504,26.1841,-0.655236,-575
99,Collimator,0.681336,19.3272,-2.55423,-575
99,Phantom,2.05078,14.2264,2.26704,-365
99,Scint1,2.05078,20.2036,3.23992,-202.5
99,DWC1,2.05078,25.813,4.15294,-50
99,DWC2,2.05078,35.0086,5.64969,200
99,Scint2,2.05078,49.6297,8.02952,597.5
99,Phantom,0.466006,5.70996,-4.22023,-365
99,Scint1,0.466006,8.08147,-5.99446,-202.5
99,DWC1,0.466006,10.307,-7.65951,-50
99,DWC2,0.466006,13.9555,-10.3891,200
99,Scint2,0.466006,19.7566,-14.7291,597.5
99,Phantom,0.658941,9.99191,2.09111,-365
99,Phantom,3.2926,5.84916,-3.07431,-365
99,Scint1,3.2926,8.28024,-4.3631,-202.5
99,DWC1,3.2926,10.5617,-5.57258,-50
99,DWC2,3.2926,14.3019,-7.55534,200
99,Scint2,3.2926,20.2487,-10.7079,597.5
99,Phantom,10.3091,4.52547,-4.36255,-365
99,Scint1,10.3091,6.39838,-6.19568,-202.5
99,DWC1,10.3091,8.15603,-7.91601,-50
99,DWC2,10.3091,11.0374,-10.7362,200
99,Scint2,10.3091,15.6188,-15.2203,597.5
99,Phantom,1.5352,0.708578,-5.71569,-365
99,Scint1,1.5352,0.976246,-8.11799,-202.5
99,DWC1,1.5352,1.22744,-10.3725,-50
99,DWC2,1.5352,1.63924,-14.0683,200
99,Scint2,1.5352,2.29399,-19.9447,597.5
99,Phantom,5.71712,2.54516,-5.1447,-365
99,Scint1,5.71712,3.58481,-7.30698,-202.5
99,DWC1,5.71712,4.56048,-9.33619,-50
99,DWC2,5.71712,6.15993,-12.6628,200
99,Scint2,5.71712,8.70307,-17.952,597.5
99,Phantom,2.28229,1.40025,-2.70611,-365
99,Scint1,2.28229,1.95945,-3.84418,-202.5
99,DWC1,2.28229,2.48423,-4.91222,-50
99,DWC2,2.28229,3.34453,-6.6631,200
99,Scint2,2.28229,4.71241,-9.447,597.5
99,Phantom,4.37365,-0.32588,-3.75999,-365
99,Scint1,4.37365,-0.491464,-5.34115,-202.5
99,DWC1,4.37365,-0.646858,-6.82501,-50
99,DWC2,4.37365,-0.901603,-9.25757,200
99,Scint2,4.37365,-1.30665,-13.1253,597.5
