eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm
65,Scint1,gamma,62.076,-3.70788,0.337043,-202.5
65,DWC1,gamma,62.076,-4.71804,0.440144,-50
65,DWC2,gamma,62.076,-6.37405,0.609163,200
65,Scint2,gamma,62.076,-9.00709,0.877902,597.5
65,Collimator,gamma,0.510999,-31.0036,30.0481,-575
65,Collimator,e-,23.0186,23.8526,7.34123,-575
65,Collimator,gamma,10.6692,0.269323,-17.572,-575
65,Collimator,gamma,6.78824,-36.7925,39.2447,-575
65,Collimator,gamma,4.44602,-17.8624,29.5855,-575
65,Collimator,gamma,0.277194,25.8305,29.3766,-575
65,Collimator,gamma,1.8226,13.493,33.4158,-575
65,Cherenkov,gamma,3.01718,-9.87134,27.7572,-850
65,Collimator,gamma,3.37669,30.8223,-30.5695,-575
65,Collimator,gamma,2.59182,39.3981,-4.41511,-575
65,Collimator,gamma,1.25153,44.8594,-3.76006,-575
65,Collimator,gamma,0.766649,38.3049,-3.14154,-575
65,Collimator,gamma,0.46331,-0.639861,12.1861,-575
66,Cherenkov,e-,999.958,0.0415226,0.0330948,-950
66,BremsTarget,e-,999.888,0.03590-19.5498,10.7883,-575
62,Collimator,gamma,4.83612,-35.9866,20.2104,-575
62,Collimator,gamma,2.29584,-39.1594,31.9822,-575
62,Collimator,gamma,2.29357,-47.3745,25.3502,-575
62,Collimator,gamma,0.510548,-45.5561,31.9831,-575
62,Collimator,gamma,0.909093,-42.2505,25.3909,-575
62,Collimator,gamma,9.69979,-37.0869,27.6271,-575
62,Collimator,gamma,4.63539,-27.0094,21.7464,-575
62,Collimator,gamma,0.458268,-28.2319,10.8445,-575
62,Phantom,gamma,94.2317,-5.0396,2.78499,-365
62,Scint1,gamma,94.2317,-7.047,3.98365,-202.5
62,DWC1,gamma,94.2317,-8.93088,5.10855,-50
62,DWC2,gamma,94.2317,-12.0192,6.95265,200
62,Scint2,gamma,94.2317,-16.9296,9.88476,597.5
62,Phantom,gamma,58.6281,-4.20857,1.19011,-365
62,Scint1,gamma,58.6281,-5.86495,1.71532,-202.5
62,DWC1,gamma,58.6281,-7.41939,2.2082,-50
62,DWC2,gamma,58.6281,-9.96767,3.01622,200
62,Scint2,gamma,58.6281,-14.0194,4.30096,597.5
62,Phantom,gamma,1.67262,-2.80433,2.95554,-365
62,Scint1,gamma,1.67262,-3.86817,4.22599,-202.5
62,DWC1,gamma,1.67262,-4.86653,5.41827,-50
62,DWC2,gamma,1.67262,-6.5032,7.37282,200
62,Scint2,gamma,1.67262,-9.1055,10.4805,597.5
62,Phantom,gamma,1.49038,-3.60433,1.99044,-365
62,Phantom,gamma,5.18077,-1.76392,3.51022,-365
62,Scint1,gamma,5.18077,-2.39106,5.01389,-202.5
62,DWC1,gamma,5.18077,-2.97961,6.42502,-50
62,DWC2,gamma,5.18077,-3.94445,8.73836,200
62,Scint2,gamma,5.18077,-5.47854,12.4166,597.5
62,Collimator,gamma,1.46302,7.68406,7.23242,-575
62,Phantom,gamma,1.59799,-5.18617,0.911023,-365
62,Scint1,gamma,1.59799,-7.25259,1.32129,-202.5
62,DWC1,gamma,1.59799,-9.19184,1.70632,-50
62,DWC2,gamma,1.59799,-12.3709,2.3375,200
62,Scint2,gamma,1.59799,-17.4257,3.34109,597.5
62,Phantom,gamma,2.77069,-5.35951,1.83046,-365
62,Scint1,gamma,2.77069,-7.49878,2.62718,-202.5
62,DWC1,gamma,2.77069,-9.5064,3.37488,-50
62,DWC2,gamma,2.77069,-12.7976,4.60061,200
62,Scint2,gamma,2.77069,-18.0306,6.54952,597.5
62,Phantom,gamma,3.0426,-1.01156,1.72456,-365
62,Scint1,gamma,3.0426,-1.32435,2.47685,-202.5
62,DWC1,gamma,3.0426,-1.61789,3.18284,-50
62,DWC2,gamma,3.0426,-2.0991,4.34021,200
62,Scint2,gamma,3.0426,-2.86422,6.18043,597.5
62,Cherenkov,gamma,0.547689,4.52963,-31.3733,-850
62,Collimator,gamma,2.63287,24.5106,-0.344573,-575
62,DWC1,gamma,2.63287,97.6281,-3.00028,-50
62,Collimator,gamma,8.80929,59.6695,-2.70779,-575
62,Phantom,gamma,0.823469,9.42807,6.92723,-365
62,Scint1,gamma,0.823469,13.4941,9.85697,-202.5
62,DWC1,gamma,0.823469,17.3099,12.6064,-50
62,DWC2,gamma,0.823469,23.5653,17.1137,200
62,Scint2,gamma,0.823469,33.5114,24.2803,597.5
62,Collimator,gamma,2.15376,9.67552,40.7755,-575
62,Collimator,gamma,10.3147,13.8808,-35.4349,-575
62,Collimator,gamma,4.91203,-31.3218,-16.209,-575
62,Collimator,e+,13.5042,-25.3419,-44.7827,-575
62,Collimator,e-,28.7018,13.6193,37.91,-575
62,Collimator,gamma,1.36661,-51.2015,-41.8602,-575
62,Collimator,gamma,2.29456,-21.7,10.772,-575
62,Collimator,gamma,0.437574,-9.36709,22.6967,-575
62,Collimator,gamma,0.327453,20.7392,7.7263,-575
63,Cherenkov,e-,1000,0,0,-950
63,BremsTarget,e-,999.917,-0.0131523,-0.0387349,-754.375
63,Collimator,gamma,13.1351,46.8842,-33.5809,-575
63,Collimator,e-,78.3124,32.1122,2.37795,-575
63,Collimator,gamma,0.481805,11.2977,15.7762,-575
63,Collimator,gamma,0.25775,0.187367,12.5036,-575
63,Phantom,gamma,0.539192,-9.15805,3.31841,-365
63,Scint1,gamma,0.539192,-13.1241,4.7341,-202.5
63,DWC1,gamma,0.539192,-16.846,6.06267,-50
63,DWC2,gamma,0.539192,-22.9476,8.24065,200
63,Scint2,gamma,0.539192,-32.649,11.7036,597.5
63,Phantom,gamma,6.80561,3.09689,-0.238119,-365
63,Scint1,gamma,6.80561,4.3887,-0.324042,-202.5
63,DWC1,gamma,6.80561,5.60102,-0.404678,-50
63,DWC2,gamma,6.80561,7.58842,-0.536867,200
63,Scint2,gamma,6.80561,10.7484,-0.747049,597.5
63,Phantom,gamma,0.586139,4.3903,-2.84906,-365
63,Scint1,gamma,0.586139,6.22483,-4.03063,-202.5
63,DWC1,gamma,0.586139,7.94646,-5.1395,-50
63,DWC2,gamma,0.586139,10.7688,-6.95731,200
63,Scint2,gamma,0.586139,15.2563,-9.84763,597.5
63,Phantom,gamma,18.533,11.7494,3.42057,-365
63,Scint1,gamma,18.533,16.6708,4.86837,-202.5
63,DWC1,gamma,18.533,21.2893,6.22707,-50
63,DWC2,gamma,18.533,28.8606,8.45445,200
63,Scint2,gamma,18.533,40.899,11.996,597.5
63,Phantom,e+,153.42,0.563848,1.46223,-365
63,Scint1,e+,147.347,-2.13901,8.38769,-202.5
63,DWC1,e+,139.909,-4.8809,15.4865,-50
63,DWC2,e+,139.823,-9.81936,27.3549,200
63,Scint2,e+,130.562,-16.6489,46.0733,597.5
63,Scint2,gamma,9.17437,-16.7198,46.4177,597.5
63,DWC1,gamma,6.63746,-4.07715,15.0552,-50
63,DWC2,gamma,6.63746,-7.23874,25.9878,200
63,Scint2,gamma,6.63746,-12.2657,43.3706,597.5
63,Phantom,gamma,485.225,-3.05889,0.906741,-365
63,Scint1,gamma,485.225,-4.37858,1.28956,-202.5
63,DWC1,gamma,485.225,-5.61706,1.64882,-50
63,DWC2,gamma,485.225,-7.64734,2.23777,200
63,Scint2,gamma,485.225,-10.8755,3.1742,597.5
63,Phantom,gamma,91.2888,-3.98335,4.24144,-365
63,Scint1,gamma,91.2888,-5.69851,6.04628,-202.5
63,DWC1,gamma,91.2888,-7.30811,7.74005,-50
63,DWC2,gamma,91.2888,-9.94681,10.5167,200
63,Scint2,gamma,91.2888,-14.1423,14.9316,597.5
63,Phantom,gamma,6.0494,-1.5447,5.54089,-365
63,Scint1,gamma,6.0494,-2.2218,7.89923,-202.5
63,DWC1,gamma,6.0494,-2.85722,10.1124,-50
63,DWC2,gamma,6.0494,-3.8989,13.7407,200
63,Scint2,gamma,6.0494,-5.55516,19.5095,597.5
63,Phantom,gamma,6.19432,2.57355,2.20202,-365
63,Scint1,gamma,6.19432,3.64792,3.14072,-202.5
63,DWC1,gamma,6.19432,4.65617,4.02165,-50
63,DWC2,gamma,6.19432,6.30904,5.46581,200
63,Scint2,gamma,6.19432,8.9371,7.76202,597.5
63,Phantom,gamma,4.23357,4.51652,2.19247,-365
63,Collimator,gamma,0.245818,-36.1334,-30.1946,-525
63,Phantom,gamma,7.24936,3.5751,1.45491,-365
63,Scint1,gamma,7.24936,5.074,2.08006,-202.5
63,DWC1,gamma,7.24936,6.48066,2.66675,-50
63,DWC2,gamma,7.24936,8.78665,3.62852,200
63,Scint2,gamma,7.24936,12.4532,5.15775,597.5
63,Phantom,gamma,17.735,0.229869,-0.422441,-365
63,Scint1,gamma,17.735,0.331293,-0.582578,-202.5
63,DWC1,e-,16.5237,3.34828,4.98141,-50
63,DWC2,e-,16.4527,8.8901,20.2649,200
63,Scint2,e-,16.091,28.1006,43.1533,597.5
63,Scint2,gamma,0.287694,28.5684,46.7156,597.5
mma,15.6644,16.4684,7.5204,-202.5
15,DWC1,gamma,15.6644,21.043,9.66569,-50
15,DWC2,gamma,15.6644,28.5423,13.1826,200
15,Scint2,gamma,15.6644,40.4661,18.7744,597.5
15,Collimator,e+,103.644,-21.0187,-30.7216,-575
15,Phantom,gamma,23.4089,-12.2777,8.54962,-365
15,Scint1,gamma,23.4089,-17.4867,12.2549,-202.5
15,DWC1,gamma,23.4089,-22.375,15.7321,-50
15,DWC2,gamma,23.4089,-30.3888,21.4325,200
15,Scint2,gamma,23.4089,-43.1307,30.4962,597.5
15,Phantom,gamma,7.79796,-5.96429,-9.0517,-365
15,Scint1,gamma,7.79796,-8.48453,-12.8424,-202.5
15,DWC1,gamma,7.79796,-10.8497,-16.3998,-50
15,DWC2,gamma,7.79796,-14.727,-22.2317,200
15,Scint2,gamma,7.79796,-20.8919,-31.5043,597.5
,180.429,-25.4276,11.7377,200
87,Scint2,e+,179.989,-40.7041,24.3167,597.5
87,Collimator,e-,11.0537,29.6433,-31.7989,-575
1,DWC2,gamma,100.78,17.059,17.2116,200
71,Scint2,gamma,100.78,24.2066,24.4157,597.5
71,Phantom,gamma,66.9803,5.94074,6.01962,-365
71,Scint1,gamma,66.9803,8.45924,8.5639,-202.5
71,DWC1,gamma,66.9803,10.8228,10.9516,-50
71,DWC2,gamma,66.9803,14.6974,14.8659,200
71,Scint2,gamma,66.9803,20.858,21.0896,597.5
71,Phantom,gamma,2.27441,7.30821,4.67082,-365
71,Scint1,gamma,2.27441,10.4015,6.64741,-202.5
71,DWC1,gamma,2.27441,13.3045,8.50238,-50
71,DWC2,gamma,2.27441,18.0634,11.5433,200
71,Scint2,gamma,2.27441,25.6301,16.3784,597.5
71,BremsTarget,e+,5.71861,0.22865,0.963575,-745.625
71,Collimator,gamma,4.88458,56.9856,7.07283,-575
71,Cherenkov,gamma,0.386769,14.3757,-8.66186,-850
472,-15.0984,0.492879,-202.5
95,DWC1,gamma,9.07472,-19.3101,0.653262,-50
95,DWC2,gamma,9.07472,-26.2145,0.916185,200
95,Scint2,gamma,9.07472,-37.1926,1.33423,597.5
95,Phantom,e+,48.5844,5.11507,12.1495,-365
95,Scint1,e+,40.601,2.95899,48.4229,-202.5
95,DWC1,e+,39.2516,-5.33046,82.1891,-50
