eventID,volume,energy_MeV,x_mm,y_mm,z_mm
0,Scint2,845.083,1.67418,6.86435,597.5
0,Collimator,8.39001,22.6851,-2.68356,-575
0,DWC1,8.39001,91.007,-10.8442,-50
0,Collimator,0.463874,32.1692,-6.15523,-575
0,Phantom,106.416,0.117732,1.9505,-365
0,Scint1,106.416,0.169061,2.76558,-202.5
0,DWC1,106.416,0.217231,3.5305,-50
0,DWC2,106.416,0.296198,4.78448,200
0,Scint2,106.416,0.421756,6.77829,597.5
0,Collimator,1.98291,53.1675,7.70409,-575
0,Collimator,0.309468,58.708,0.663569,-575
0,Collimator,4.2592,-29.6777,55.4058,-575
0,Collimator,12.0112,24.0106,-12.5956,-575
0,Collimator,0.864453,57.9038,48.6061,-575
0,Collimator,2.7299,1.73045,-25.6221,-575
0,Collimator,0.607098,-8.00608,-7.84007,-575
0,Collimator,2.71022,-5.78203,-11.4229,-575
0,Collimator,2.27582,39.1062,-5.25834,-575
0,Collimator,0.284718,36.5607,5.0751,-575
0,Collimator,2.46686,23.6094,45.1203,-575
0,Collimator,0.371056,-26.395,38.8181,-575
0,Collimator,5.27088,27.9579,8.15996,-575
0,Collimator,2.93827,27.6462,-6.7837,-575
0,Collimator,16.6364,15.1887,7.54751,-575
0,Collimator,1.51718,-7.69984,-6.38064,-537.693
0,Collimator,0.104744,-44.9959,-18.6411,-575
0,Collimator,0.368667,-54.453,-45.2844,-575
0,Collimator,1.20902,49.7787,29.7183,-575
0,Phantom,0.46419,5.72614,0.903018,-365
0,Phantom,2.63164,5.69753,1.71128,-365
0,Scint1,2.63164,8.09596,2.42523,-202.5
0,DWC1,2.63164,10.3468,3.09524,-50
0,DWC2,2.63164,14.0367,4.19362,200
0,Scint2,2.63164,19.9036,5.94004,597.5
0,Cherenkov,1.01114,27.0406,28.6482,-850
0,Collimator,0.684689,14.7574,17.5513,-575
0,Collimator,0.798038,31.6699,21.7166,-575
0,Phantom,105.576,0.722076,2.18249,-365
0,Scint1,105.576,1.02727,3.09462,-202.5
0,DWC1,105.576,1.31368,3.95061,-50
0,DWC2,105.576,1.7832,5.35389,200
0,Scint2,105.576,2.52975,7.5851,597.5
0,Phantom,0.588799,0.171889,1.69424,-365
0,Scint1,0.588799,0.247334,2.40182,-202.5
0,DWC1,0.588799,0.318136,3.06586,-50
0,DWC2,0.588799,0.434204,4.15446,200
0,Scint2,0.588799,0.618753,5.88532,597.5
0,Phantom,18.5637,0.210458,0.191956,-365
0,Scint1,18.5637,0.30202,0.271891,-202.5
0,DWC1,18.5637,0.387948,0.346907,-50
0,DWC2,18.5637,0.528813,0.469884,200
0,Scint2,18.5637,0.752789,0.665418,597.5
1,Collimator,41.6022,-24.3288,50.664,-575
1,Collimator,18.6804,21.6138,54.5231,-575
1,Collimator,46.0289,15.2225,45.4193,-575
1,Collimator,1.57836,4.30636,29.9166,-575
1,Collimator,18.042,-0.12623,13.2665,-575
1,Cherenkov,1.55946,0.451229,-15.2234,-850
1,Scint1,0.567552,17.7765,-7.94533,-202.5
1,DWC1,0.567552,22.7066,-10.389,-50
1,DWC2,0.567552,30.7886,-14.3949,200
1,Scint2,0.567552,43.6391,-20.7644,597.5
1,Phantom,0.924514,11.1134,-3.91429,-365
1,Scint1,0.924514,15.9056,-5.59326,-202.5
1,DWC1,0.924514,20.4029,-7.16891,-50
1,DWC2,0.924514,27.7754,-9.75194,200
1,Scint2,0.924514,39.4978,-13.859,597.5
1,Phantom,0.278704,10.8728,-6.99944,-365
1,Scint1,0.278704,15.5623,-9.99513,-202.5
1,DWC1,0.278704,19.9632,-12.8065,-50
1,DWC2,0.278704,27.1777,-17.4152,200
1,Scint2,0.278704,38.6489,-24.7432,597.5
1,Phantom,58.1067,1.39471,-7.88262,-365
1,Scint1,58.1067,2.04032,-11.2549,-202.5
1,DWC1,58.1067,2.64621,-14.4197,-50
1,DWC2,58.1067,3.63947,-19.6078,200
1,Scint2,58.1067,5.21874,-27.857,597.5
1,Phantom,43.5869,3.58551,-7.92523,-365
1,Scint1,43.5869,5.16551,-11.3156,-202.5
1,DWC1,43.5869,6.64828,-14.4974,-50
1,DWC2,43.5869,9.07905,-19.7133,200
1,Scint2,43.5869,12.944,-28.0067,597.5
1,Phantom,2.03327,7.92925,-3.27127,-365
1,Scint1,2.03327,11.361,-4.67697,-202.5
1,DWC1,2.03327,14.5816,-5.99616,-50
1,DWC2,2.03327,19.8612,-8.15878,200
1,Scint2,2.03327,28.2558,-11.5973,597.5
1,Collimator,9.42029,-16.2109,-16.9684,-575
1,Collimator,0.19206,-54.1288,-34.5198,-575
1,Collimator,0.205366,-52.4279,-32.9961,-575
1,Collimator,5.20816,-54.2814,2.51549,-575
1,Collimator,24.1154,14.1522,-20.9099,-575
1,Collimator,11.493,13.5762,-1.27527,-575
1,Collimator,12.914,-17.4064,17.5815,-575
1,Collimator,3.56991,-17.595,9.21855,-575
1,Collimator,1.8973,-4.00194,21.4458,-575
1,Collimator,1.92564,7.69555,21.9143,-575
1,Collimator,14.0365,13.8767,8.35252,-575
1,Collimator,0.470988,17.029,5.28273,-575
1,Collimator,26.6256,23.6521,-4.36493,-575
1,Collimator,0.510999,-2.08552,9.78011,-526.079
1,Collimator,2.3909,1.50607,-9.88594,-531.141
1,Collimator,0.778947,2.7527,-9.61367,-531.333
1,Collimator,6.31179,5.62528,-8.26778,-531.437
1,Collimator,0.320443,3.6917,-9.29362,-527.015
1,Phantom,1.90586,21.7339,-11.7359,-365
1,DWC1,1.90586,83.1933,-24.1043,-50
1,Collimator,2.41197,9.10664,4.13148,-528
1,Collimator,3.25119,6.28808,-7.7756,-528.057
1,Phantom,7.10146,-8.1311,-5.37293,-365
1,Scint1,7.10146,-1.69573,-7.45774,-202.5
1,DWC1,7.10146,4.34363,-9.41425,-50
1,DWC2,7.10146,14.2442,-12.6216,200
1,Scint2,7.10146,29.9861,-17.7214,597.5
1,Phantom,7.89108,-6.17244,-8.86476,-365
1,Scint1,7.89108,1.80191,-13.695,-202.5
1,DWC1,7.89108,9.28553,-18.228,-50
1,DWC2,7.89108,21.5538,-25.6591,200
1,Scint2,7.89108,41.0602,-37.4746,597.5
1,Phantom,1.77048,-8.82552,-5.88886,-365
1,Scint1,1.77048,-2.93541,-8.38087,-202.5
1,DWC1,1.77048,2.59223,-10.7195,-50
1,DWC2,1.77048,11.6539,-14.5534,200
1,Scint2,1.77048,26.0621,-20.6492,597.5
1,Collimator,0.510999,8.421.,1,0.386723,-11.1472,-575
2,Collimator,3.02189,6.42068,-8.47975,-575
2,Collimator,10.2662,7.85959,-6.18278,-560.256
2,Collimator,0.206174,-7.82052,-6.23213,-550.967
2,Collimator,0.420006,-7.49743,-6.61729,-553.264
2,Collimator,1.97814,9.88292,-1.52575,-549.314
2,Phantom,0.342601,-23.7748,-10.7281,-365
2,DWC1,0.342601,-75.5985,-18.0517,-50
2,Phantom,186.885,0.88786,0.499014,-365
2,Scint1,186.885,1.24615,0.698046,-202.5
2,DWC1,186.885,1.58238,0.88483,-50
2,DWC2,186.885,2.13359,1.19103,200
2,Scint2,186.885,3.01002,1.6779,597.5
2,Collimator,9.79296,20.1673,-40.5951,-575
2,Collimator,2.32453,14.9946,-57.9242,-575
2,Collimator,2.26345,8.14581,14.1433,-575
2,Collimator,4.3519,7.21936,14.9744,-575
2,Phantom,4.3519,15.7739,32.87,-365
2,Scint1,4.3519,22.3936,46.7177,-202.5
2,DWC1,4.3519,28.6058,59.7133,-50
2,DWC2,4.3519,38.7898,81.0176,200
2,Collimator,32.2924,13.1875,-19.4298,-575
2,Collimator,2.46598,-9.8084,1.94814,-534.937
2,Collimator,18.9561,12.3643,-19.0236,-575
2,Scint1,27.8428,23.0998,9.67278,-202.5
2,DWC1,27.8428,30.1757,12.7595,-50
2,DWC2,27.8428,41.7755,17.8197,200
2,Collimator,0.991035,19.1011,-6.16018,-575
2,Collimator,3.24778,21.3666,-6.61088,-575
2,Collimator,10.4428,16.848,-1.61652,-575
2,Collimator,8.93473,10.7543,-36.5349,-575
2,Phantom,19.0189,2.10267,-6.78016,-365
2,Scint1,19.0189,2.9717,-9.64044,-202.5
2,DWC1,19.0189,3.78725,-12.3247,-50
2,DWC2,19.0189,5.12421,-16.7251,200
2,Scint2,19.0189,7.24999,-23.7218,597.5
2,Phantom,96.1816,-1.65241,-15.9457,-365
2,Scint1,96.1816,-2.36229,-22.6621,-202.5
2,DWC1,96.1816,-3.02848,-28.9653,-50
2,DWC2,96.1816,-4.12059,-39.2983,200
2,Collimator,0.930603,-43.3897,48.1326,-575
2,Phantom,2.9454,-49.3431,-17.7131,-365
2,Collimator,0.435101,33.8544,28.0872,-575
2,Collimator,1.39454,30.0075,23.4445,-575
2,Collimator,4.04067,16.1395,-2.20256,-575
2,Collimator,0.342433,21.4867,-8.27397,-575
2,Collimator,0.624267,11.7035,-34.5223,-575
2,Collimator,1.01573,9.0555,-13.9194,-575
2,Collimator,0.308802,-9.51564,3.0745,-562.18
2,Collimator,12.5309,11.9072,36.4325,-575
2,Phantom,1.55138,-4.81023,-40.7926,-365
2,Collimator,3.36926,-8.98082,46.5541,-575
2,Phantom,21.1031,-1.39849,11.9411,-365
2,Scint1,21.1031,-2.00981,16.9472,-202.5
2,DWC1,21.1031,-2.58352,21.6453,-50
2,DWC2,21.1031,-3.52401,29.3471,200
2,Scint2,21.1031,-5.0194,41.5929,597.5
2,Collimator,0.676078,-0.0376051,9.99993,-531.02
2,Phantom,0.60324,-0.380175,9.00509,-365
2,Scint1,0.60324,-0.554835,12.7819,-202.5
2,DWC1,0.60324,-0.718746,16.3262,-50
2,DWC2,0.60324,-0.987452,22.1366,200
2,Scint2,0.60324,-1.4147,31.3752,597.5
3,Collimator,1.15428,-36.0684,53.0042,-575
3,Collimator,3.51036,-31.7341,40.0797,-575
3,Phantom,145.247,-13.7913,2.16014,-365
3,Scint1,145.247,-19.6169,3.05225,-202.5
3,DWC1,145.247,-25.0841,3.88946,-50
3,DWC2,145.247,-34.0467,5.26194,200
3,Scint2,145.247,-48.2972,7.44418,597.5
3,Phantom,980.695,-3.20339,3.38865,-365
3,Scint1,980.695,-4.55496,4.80016,-202.5
3,DWC1,980.695,-5.82335,6.12482,-50
3,DWC2,980.695,-7.90267,8.29637,200
3,Scint2,980.695,-11.2088,11.7492,597.5
3,Collimator,0.73831,-10.0886,3.75973,-575
3,Phantom,11.1025,-3.19716,5.24986,-365
3,Scint1,11.1025,-4.54565,7.44738,-202.5
3,DWC1,11.1025,-5.81116,9.50966,-50
3,DWC2,11.1025,-7.88576,12.8905,200
3,Scint2,11.1025,-11.1844,18.2659,597.5
3,Phantom,1.38039,-2.5811,2.94681,-365
3,Scint1,1.38039,-3.67014,4.17335,-202.5
3,Collimator,11.8415,-22.9599,9.31322,-575
3,Collimator,16.0925,-41.6725,-47.1237,-575
3,Phantom,20.834,7.19046,15.245,-365
3,Scint1,20.834,10.2517,21.6798,-202.5
3,DWC1,20.834,13.1246,27.7186,-50
3,DWC2,20.834,17.8342,37.6183,200
3,Phantom,3.37156,-27.3733,4.50441,-365
3,Scint1,3.37156,-38.2876,-3.72979,-202.5
3,DWC1,3.37156,-48.5303,-11.4573,-50
3,DWC2,3.37156,-65.3215,-24.1253,200
3,Collimator,2.22916,-11.8597,16.7431,-575
3,Phantom,0.564029,-15.2215,-4.44098,-365
3,Collimator,3.91794,-4.65997,18.5409,-575
3,Collimator,0.483954,14.0955,1.86219,-575
3,Phantom,24.6451,-7.67994,-14.0694,-365
3,Scint1,24.6451,-10.9176,-20.0099,-202.5
3,DWC1,24.6451,-13.9561,-25.585,-50
3,DWC2,24.6451,-18.9372,-34.7243,200
3,Scint2,24.6451,-26.8571,-49.2559,597.5
3,Phantom,612.064,-0.00830228,0.698448,-365
3,Scint1,612.064,-0.0145033,0.977799,-202.5
3,DWC1,612.064,-0.0203228,1.23996,-50
3,DWC2,612.064,-0.0298629,1.66973,200
3,Scint2,612.064,-0.0450316,2.35306,597.5
3,Collimator,4.5224,3.2991,13.5457,-575
3,Collimator,19.5161,9.40925,-3.38616,-549.059
3,Collimator,0.437658,0.118533,-9.9993,-549.386
3,Collimator,0.412139,-5.74396,-8.18578,-530.068
3,Phantom,184.704,0.787572,-5.00032,-365
3,Scint1,184.704,1.14079,-7.15932,-202.5
3,DWC1,184.704,1.47226,-9.18545,-50
3,DWC2,184.704,2.01567,-12.507,200
3,Scint2,184.704,2.87968,-17.7882,597.5
3,Phantom,0.343673,-11.5288,8.60554,-365
3,Scint1,0.33069,17.9152,-21.1911,-202.5
3,DWC1,0.33069,51.9394,-55.3796,-50
3,Phantom,47.5398,-15.2559,6.05122,-365
3,Scint1,47.5398,-21.7152,8.59604,-202.5
3,DWC1,47.5398,-27.7771,10.9843,-50
3,DWC2,47.5398,-37.7146,14.8994,200
3,Collimator,5.16017,-9.64921,2.62542,-562.776
3,Phantom,5.16017,-19.9175,5.37038,-365
3,Scint1,2.54746,27.5386,-30.4711,-202.5
3,DWC1,2.54746,79.8832,-69.4295,-50
3,Collimator,3.10749,-21.2677,-50.6417,-575
3,Phantom,0.471412,-15.7356,5.46003,-365
3,Scint1,0.471412,-22.3996,7.75331,-202.5
3,DWC1,0.471412,-28.6535,9.90545,-50
3,DWC2,0.471412,-38.9058,13.4336,200
3,Phantom,90.11,-10.4351,7.9235,-365
3,Scint1,90.11,-14.8529,11.2595,-202.5
3,DWC1,90.11,-18.999,14.3903,-50
3,DWC2,90.11,-25.7957,19.5226,200
3,Scint2,90.11,-36.6025,27.6831,597.5
3,DWC1,251.496,-22.3,-9.25677,-50
3,DWC2,251.496,-31.5224,-13.6703,200
3,Scint2,251.496,-46.186,-20.6877,597.5
3,Phantom,0.156091,-10.5748,-3.92771,-365
3,Scint1,0.156091,-15.0789,-5.60728,-202.5
3,DWC1,0.156091,-19.3058,-7.18349,-50
3,DWC2,0.156091,-26.2352,-9.76744,200
3,Scint2,0.156091,-37.2529,-13.8759,597.5
3,Phantom,12.4421,-5.57727,-4.52658,-365
3,Scint1,12.4421,-7.94773,-6.46192,-202.5
3,DWC1,12.4421,-10.1723,-8.27816,-50
3,Phantom,5.30372,-4.16043,-2.26363,-365
3,Scint1,5.30372,-5.92699,-3.23565,-202.5
3,DWC1,5.30372,-7.58484,-4.14786,-50
3,DWC2,5.30372,-10.3026,-5.64329,200
3,Scint2,5.30372,-14.6239,-8.02101,597.5
3,Phantom,383.016,-4.32943,-2.18686,-365
3,Scint1,383.016,-6.16792,-3.12622,-202.5
3,DWC1,383.016,-7.89327,-4.00776,-50
3,DWC2,383.016,-10.7217,-5.45293,200
3,Scint2,383.016,-15.2189,-7.75073,597.5
3,Collimator,0.427307,-33.2098,-49.49,-575
3,Collimator,1.11724,-28.9643,-16.3075,-575
3,Phantom,5.31663,-8.79107,-4.63935,-365
3,Scint1,5.31663,-12.5277,-6.62214,-202.5
3,DWC1,5.31663,-16.0344,-8.48292,-50
3,DWC2,5.31663,-21.7831,-11.5334,200
3,Scint2,5.31663,-30.9236,-16.3836,597.5
3,Phantom,6.38517,4.56405,0.809073,-365
3,Scint1,6.38517,6.49188,1.13766,-202.5
3,DWC1,6.38517,8.30107,1.44603,-50
3,DWC2,6.38517,11.267,1.95155,200
3,Scint2,6.38517,15.9827,2.75532,597.5
3,Phantom,2.96001,0.147781,0.127723,-365
3,Scint1,2.96001,0.207079,0.168024,-202.5
3,DWC1,2.96001,0.262728,0.205844,-50
3,DWC2,2.96001,0.353956,0.267845,200
3,Scint2,2.96001,0.499009,0.366427,597.5
3,Phantom,215.709,-1.02524,0.368451,-365
3,Scint1,215.709,-1.4616,0.510632,-202.5
3,DWC1,215.709,-1.8711,0.644063,-50
3,DWC2,215.709,-2.54243,0.862802,200
3,Scint2,215.709,-3.60983,1.2106,597.5
3,Phantom,18.2643,0.00400517,0.207696,-365
3,Scint1,18.2643,0.00222931,0.281983,-202.5
3,DWC1,18.2643,0.000562726,0.351698,-50
3,DWC2,18.2643,-0.00216937,0.465985,200
3,Scint2,18.2643,-0.00651341,0.647701,597.5
3,Phantom,60.6888,0.128277,0.464997,-365
3,Scint1,60.6888,0.178977,0.647926,-202.5
3,DWC1,60.6888,0.226558,0.819598,-50
3,DWC2,60.6888,0.304558,1.10103,200
3,Scint2,60.6888,0.428579,1.5485,597.5
3,Collimator,13.2861,-3.38626,-10.0815,-575
3,Collimator,0.510999,4.7587,8.79516,-571.529
89575,-0.312612,200
45,Scint2,2.38231,-0.291477,-0.452528,597.5
.20179,-21.8958,-11.1469,-575
Phantom,3.21826,-12.159,-9.93376,-365
29,Collimator,5.80792,-4.97823,-8.67279,-559.205
29,Phantom,5.80792,-9.85277,-17.5656,-365
29,Scint1,5.80792,-13.9315,-25.0066,-202.5
29,DWC1,5.80792,-17.7593,-31.9897,-50
29,DWC2,5.80792,-24.0343,-43.4375,200
29,Collimator,17.1012,-7.76255,-6.30419,-563.173
29,Phantom,6.58393,43.0513,-21.374,-365
29,Phantom,0.385196,-14.056,-17.7456,-365
29,Collimator,0.54037,8.01,,1,Sc,-575
19,Collimator,0.510999,14.5207,43.202,-575
19,Collimator,3.02167,-32.1126,29.5041,-575
19,Collimator,1.79949,-31.3242,39.9629,-575
19,Collimator,0.725353,-30.1576,22.2461,-575
19,Phantom,1.05672,23.7471,-8.93228,-365
19,DWC1,0.927483,-35.5013,-99.1243,-50
19,Collimator,6.43521,0.702987,9.97526,-540.233
19,Collimator,0.310569,-5.90584,-8.06976,-549.048
19,Phantom,179.631,-2.39056,-0.0307806,-365
19,Scint1,179.631,-0.774398,-7.56592,-202.5
19,DWC1,179.631,0.742304,-14.6374,-50
19,DWC2,179.631,3.2287,-26.2299,200
19,Scint2,179.631,7.18207,-44.662,597.5
19,Collimator,0.949442,1.94617,-9.80879,-535.832
19,Collimator,0.264136,8.09188,-5.8755,-554.261
19,Phantom,2.89097,-15.6197,10.1715,-365
19,Scint1,2.89097,-24.8422,10.9765,-202.5
19,DWC1,2.89097,-33.4971,11.7319,-50
19,DWC2,2.89097,-47.6855,12.9704,200
19,Collimator,4.1152,7.85426,6.18956,-532.795
19,Collimator,0.271857,-9.00948,4.33926,-553.002
19,Collimator,0.231672,9.2268,3.85568,-561.666
19,Collimator,0.128338,-9.96672,0.815172,-568.007
19,Collimator,0.794916,-6.60748,7.50608,-546.192
19,Phantom,4.76116,-49.7352,9.96319,-365
19,Collimator,59.4035,-0.368262,9.99322,-541.805
19,Scint1,6.64029,36.6716,-46.5545,-202.5
19,DWC1,6.64029,69.2199,-46.1307,-50
19,Phantom,0.792515,35.421,-24.7148,-365
19,Phantom,0.313145,3.52431,-24.2279,-365
19,Phantom,2.46231,12.3081,-27.7215,-365
19,Phantom,3.80357,8.31476,12.9084,-365
19,Scint1,3.80357,16.7026,15.3466,-202.5
19,DWC1,3.80357,24.5743,17.6348,-50
19,DWC2,3.80357,37.4787,21.386,200
19,Phantom,2.97038,47.3214,18.1952,-365
19,Phantom,2.17909,16.9675,7.75437,-365
19,Scint1,2.17909,33.695,5.21373,-202.5
19,DWC1,2.17909,49.3932,2.82944,-50
19,DWC2,2.17909,75.1278,-1.07923,200
19,Collimator,0.479404,-53.6229,-50.7938,-575
19,Phantom,1.12786,-2.33179,14.9327,-365
19,Scint1,1.12786,-3.31587,21.2505,-202.5
19,DWC1,1.12786,-4.2394,27.1794,-50
19,DWC2,1.12786,-5.75337,36.8991,200
19,Collimator,2.63749,-2.97735,9.54648,-560.104
19,Collimator,35.5151,13.0484,3.91314,-575
19,Collimator,0.829497,15.1416,-2.47444,-575
19,Collimator,92.3383,12.4009,1.73272,-575
19,Collimator,1.39019,0.469003,-9.989,-542.235
19,Collimator,2.78572,-6.52408,-7.57868,-560.314
19,Collimator,0.488563,-6.9492,7.19087,-560.05
19,Phantom,50.6272,8.47404,2.12726,-365
19,Scint1,50.6272,12.0691,3.0394,-202.5
19,DWC1,50.6272,15.443,3.89541,-50
19,DWC2,50.6272,20.9739,5.29871,200
19,Scint2,50.6272,29.768,7.52995,597.5
19,Collimator,31.4949,-11.1046,35.8751,-575
19,Collimator,0.223634,-40.5883,-32.8102,-575
19,Collimator,87.687,5.83662,8.11996,-553.186
19,Collimator,0.510999,-8.57289,5.14836,-543.205
19,Collimator,0.120051,-8.53497,5.21097,-536.769
19,Collimator,2.39788,-9.90037,-1.40806,-551.747
19,Collimator,0.711893,-9.78409,-2.06678,-556.209
19,Collimator,0.189012,1.57174,9.87571,-545.654
19,Collimator,1.03012,4.50714,-8.92669,-538.513
19,Phantom,2.94463,0.786998,1.49476,-365
19,Scint1,2.94463,1.11156,2.1386,-202.5
19,DWC1,2.94463,1.41615,2.74283,-50
19,DWC2,2.94463,1.91548,3.73336,200
19,Scint2,2.94463,2.70941,5.30831,597.5
19,Phantom,0.39929,0.707648,1.05106,-365
19,Scint1,0.39929,1.00193,1.5045,-202.5
19,DWC1,0.39929,1.27811,1.93002,-50
19,DWC2,0.39929,1.73085,2.62761,200
19,Scint2,0.39929,2.45071,3.73677,597.5
19,Phantom,0.829453,-1.39642,1.4339,-365
19,Scint1,0.829453,-1.98916,2.04883,-202.5
19,DWC1,0.829453,-2.54543,2.62592,-50
19,DWC2,0.829453,-3.45734,3.57197,200
19,Scint2,0.829453,-4.90727,5.07619,597.5
19,Phantom,51.0928,-1.91658,-0.784734,-365
19,Scint1,51.0928,-2.72893,-1.10132,-202.5
19,DWC1,51.0928,-3.49128,-1.39842,-50
19,DWC2,51.0928,-4.74104,-1.88547,200
19,Scint2,51.0928,-6.72817,-2.65989,597.5
19,Collimator,3.37295,-42.1239,-18.5201,-575
19,Collimator,12.5354,-9.75037,9.31791,-575
19,Collimator,1.20085,-2.41018,-9.70521,-539.782
19,Collimator,3.20759,-1.68432,-9.85713,-556.973
19,Collimator,0.510999,7.75534,-6.31306,-563.33
19,Phantom,21.8209,1.39116,-4.17771,-365
19,Scint1,21.8209,1.96815,-5.92119,-202.5
19,DWC1,21.8209,2.50962,-7.55737,-50
19,DWC2,21.8209,3.39729,-10.2396,200
19,Scint2,21.8209,4.80869,-14.5044,597.5
19,Phantom,3.13325,-49.3699,37.9682,-365
19,Phantom,5.37331,-49.5381,-45.4227,-365
19,DWC1,5.37331,-47.979,-58.2867,-50
19,DWC2,5.37331,-46.7415,-68.4963,200
19,Phantom,3.627,-43.1282,-15.4178,-365
19,Scint1,3.627,-43.3827,5.94267,-202.5
19,DWC1,3.627,-43.6215,25.9887,-50
19,DWC2,3.627,-44.0131,58.851,200
19,DWC1,7.04609,-89.6721,-79.6209,-50
19,Collimator,1.95757,-34.027,-32.1405,-575
19,Collimator,5.50196,-36.1602,-29.2532,-575
19,Collimator,7.65529,-36.7231,-28.749,-575
19,Collimator,82.5939,-31.9136,-32.6776,-575
19,DWC1,4.65554,-97.9479,11.9843,-50
19,Collimator,3.96244,-12.7953,-18.2341,-575
19,Collimator,1.26898,-16.9528,-20.2555,-575
19,Collimator,1.11821,56.2306,-53.9754,-575
19,Collimator,1.15039,-15.6119,16.8306,-575
19,Collimator,29.5989,-17.5779,-13.3556,-575
19,Phantom,29.5989,-39.0268,-28.9002,-365
19,DWC1,29.5989,-71.2001,-52.2171,-50
19,DWC2,29.5989,-96.7344,-70.7225,200
19,Cherenkov,0.752965,-18.6976,-8.27661,-850
19,Collimator,0.74121,-14.7829,-40.0737,-575
19,Collimator,18.7342,-3.42672,-20.7719,-575
19,Collimator,16.212,-4.86022,-17.1385,-575
19,Collimator,9.98845,5.4732,-13.8217,-575
19,Collimator,0.372946,-0.827932,9.96567,-566.71
