eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm,process,fromVolume
2,Scint2,gamma,9.71799,34.0406,-30.7152,597.5,Transportation,World
2,Collimator,e+,36.1094,32.3889,-5.88012,-575,Transportation,World
2,Collimator,gamma,0.403202,30.0777,-10.9542,-575,Transportation,World
2,Collimator,gamma,15.3703,39.351,-31.9553,-575,Transportation,World
2,Collimator,e-,62.6203,-29.8151,-21.1177,-575,Transportation,World
2,Collimator,gamma,0.442947,-3.90075,9.58914,-575,Transportation,World
2,Collimator,gamma,58.7691,3.50277,9.36646,-561.789,Transportation,World
2,Collimator,gamma,1.07238,-9.90375,1.38412,-548.778,Transportation,World
2,Phantom,gamma,2.69512,8.55731,-28.8338,-365,Transportation,World
2,Collimator,gamma,0.232182,6.50319,-7.59662,-531.771,Transportation,World
2,Collimator,gamma,0.82098,9.86671,-1.62731,-541.315,Transportation,World
2,Phantom,gamma,6.35058,5.01696,-6.38412,-365,Transportation,World
2,Scint1,gamma,6.35058,7.10777,-9.09534,-202.5,Transportation,World
2,DWC1,gamma,6.35058,9.06991,-11.6397,-50,Transportation,World
2,DWC2,gamma,6.35058,12.2865,-15.8108,200,Transportation,World
2,Scint2,gamma,6.35058,17.401,-22.4429,597.5,Transportation,World
2,Phantom,gamma,4.45547,5.06165,-2.92837,-365,Transportation,World
2,Scint1,e-,0.132852,22.8369,-3.41821,-202.5,Transportation,World
2,Phantom,gamma,0.829142,7.0477,-2.04856,-365,Transportation,World
2,Scint1,gamma,0.829142,9.99862,-2.92325,-202.5,Transportation,World
2,DWC1,gamma,0.829142,12.7679,-3.74411,-50,Transportation,World
2,DWC2,gamma,0.829142,17.3078,-5.08978,200,Transportation,World
2,Scint2,gamma,0.829142,24.5262,-7.2294,597.5,Transportation,World
2,Phantom,gamma,3.38055,7.84681,-2.42988,-365,Transportation,World
2,Scint1,gamma,3.38055,11.1351,-3.46552,-202.5,Transportation,World
2,DWC1,gamma,3.38055,14.221,-4.43743,-50,Transportation,World
2,DWC2,gamma,3.38055,19.2799,-6.03072,200,Transportation,World
2,Scint2,gamma,3.38055,27.3236,-8.56405,597.5,Transportation,World
2,Phantom,gamma,0.810482,7.56246,-1.94177,-365,Transportation,World
2,Scint1,gamma,0.810482,10.7307,-2.77138,-202.5,Transportation,World
2,DWC1,gamma,0.810482,13.704,-3.54993,-50,Transportation,World
2,DWC2,gamma,0.810482,18.5783,-4.82624,200,Transportation,World
2,Scint2,gamma,0.810482,26.3284,-6.85558,597.5,Transportation,World
2,Phantom,gamma,8.5835,-3.40947,-0.0847635,-365,Transportation,World
2,Scint1,gamma,8.5835,-4.88205,-0.100595,-202.5,Transportation,World
2,DWC1,gamma,8.5835,-6.26401,-0.115452,-50,Transportation,World
2,DWC2,gamma,8.5835,-8.52952,-0.139808,200,Transportation,World
2,Scint2,gamma,8.5835,-12.1317,-0.178533,597.5,Transportation,World
2,Phantom,gamma,584.008,4.2234,-0.898361,-365,Transportation,World
2,Scint1,gamma,584.008,5.98187,-1.28943,-202.5,Transportation,World
2,DWC1,gamma,584.008,7.63212,-1.65644,-50,Transportation,World
2,DWC2,gamma,584.008,10.3374,-2.25808,200,Transportation,World
2,Scint2,gamma,584.008,14.6389,-3.2147,597.5,Transportation,World
2,Phantom,gamma,6.34459,5.08117,0.857486,-365,Transportation,World
2,Scint1,gamma,6.34459,7.20263,1.20947,-202.5,Transportation,World
2,DWC1,gamma,6.34459,9.19354,1.53979,-50,Transportation,World
2,DWC2,gamma,6.34459,12.4573,2.08129,200,Transportation,World
2,Scint2,gamma,6.34459,17.6468,2.94229,597.5,Transportation,World
2,Phantom,gamma,162.618,5.78835,0.0360055,-365,Transportation,World
2,Scint1,gamma,162.618,8.20906,0.0404073,-202.5,Transportation,World
2,DWC1,gamma,162.618,10.4808,0.0445383,-50,Transportation,World
2,DWC2,gamma,162.618,14.205,0.0513104,200,Transportation,World
2,Scint2,gamma,162.618,20.1264,0.062078,597.5,Transportation,World
2,Collimator,gamma,16.034,47.2104,-13.0177,-575,Transportation,World
2,Collimator,gamma,0.442396,47.0248,-18.6638,-575,Transportation,World
2,Collimator,gamma,0.723975,45.1664,-36.1952,-575,Transportation,World
2,Phantom,gamma,153.116,5.29674,0.328626,-365,Transportation,World
2,Scint1,gamma,153.116,7.50964,0.457388,-202.5,Transportation,World
2,DWC1,gamma,153.116,9.58637,0.578226,-50,Transportation,World
2,DWC2,gamma,153.116,12.9908,0.776321,200,Transportation,World
2,Scint2,gamma,153.116,18.404,1.09129,597.5,Transportation,World
2,Collimator,gamma,1.2967,-13.8096,-37.3799,-575,Transportation,World
2,Collimator,gamma,0.446748,32.574,-12.1973,-575,Transportation,World
2,Phantom,gamma,325.601,1.83544,-0.70184,-365,Transportation,World
2,Scint1,gamma,325.601,2.5912,-1.00741,-202.5,Transportation,World
2,DWC1,gamma,325.601,3.30044,-1.29418,-50,Transportation,World
2,DWC2,gamma,325.601,4.46314,-1.76429,200,Transportation,World
2,Scint2,gamma,325.601,6.31182,-2.51176,597.5,Transportation,World
2,Collimator,e+,14.1897,-32.2962,32.5099,-575,Transportation,World
2,Collimator,gamma,0,,3.09524,-50,Transportation,World
0,DWC2,gamma,2.63164,14.0367,4.19362,200,Transportation,World
0,Scint2,gamma,2.63164,19.9036,5.94004,597.5,Transportation,World
0,Cherenkov,gamma,1.01114,27.0406,28.6482,-850,Transportation,World
0,Collimator,e+,13.9548,31.6999,-10.446,-575,Transportation,World
0,Collimator,gamma,0.684689,14.7574,17.5513,-575,Transportation,World
0,Collimator,gamma,0.798038,31.6699,21.7166,-575,Transportation,World
0,Phantom,gamma,105.576,0.722076,2.18249,-365,Transportation,World
0,Scint1,gamma,105.576,1.02727,3.09462,-202.5,Transportation,World
0,DWC1,gamma,105.576,1.31368,3.95061,-50,Transportation,World
0,DWC2,gamma,105.576,1.7832,5.35389,200,Transportation,World
0,Scint2,gamma,105.576,2.52975,7.5851,597.5,Transportation,World
0,Phantom,gamma,0.588799,0.171889,1.69424,-365,Transportation,World
0,Scint1,gamma,0.588799,0.247334,2.40182,-202.5,Transportation,World
0,DWC1,gamma,0.588799,0.318136,3.06586,-50,Transportation,World
0,DWC2,gamma,0.588799,0.434204,4.15446,200,Transportation,World
0,Scint2,gamma,0.588799,0.618753,5.88532,597.5,Transportation,World
0,Phantom,gamma,18.5637,0.210458,0.191956,-365,Transportation,World
0,Scint1,gamma,18.5637,0.30202,0.271891,-202.5,Transportation,World
0,DWC1,gamma,18.5637,0.387948,0.346907,-50,Transportation,World
0,DWC2,gamma,18.5637,0.528813,0.469884,200,Transportation,World
0,Scint2,gamma,18.5637,0.752789,0.665418,597.5,Transportation,World
1,Cherenkov,e-,3999.95,-0.00343499,0.00196435,-950,Transportation,World
1,BremsTarget,e-,3999.88,-0.0121866,-0.00229043,-754.375,Transportation,World
1,Collimator,e-,10.7248,-32.1475,37.8497,-575,Transportation,World
1,Collimator,gamma,41.6022,-24.3288,50.664,-575,Transportation,World
1,Collimator,gamma,18.6804,21.6138,54.5231,-575,Transportation,World
1,Collimator,gamma,46.0289,15.2225,45.4193,-575,Transportation,World
1,Collimator,gamma,1.57836,4.30636,29.9166,-575,Transportation,World
1,Collimator,gamma,18.042,-0.12623,13.2665,-575,Transportation,World
1,Cherenkov,gamma,1.55946,0.451229,-15.2234,-850,Transportation,World
1,Phantom,e-,284.313,12.5302,-5.34302,-365,Transportation,World
1,Scint1,e-,277.963,17.7601,-5.5157,-202.5,Transportation,World
1,DWC1,e-,277.118,22.1284,-4.96263,-50,Transportation,World
1,DWC2,e-,277.06,29.3147,-4.4372,200,Transportation,World
1,Scint2,e-,276.953,40.9823,-3.22231,597.5,Transportation,World
1,Scint1,gamma,0.567552,17.7765,-7.94533,-202.5,Transportation,World
1,DWC1,gamma,0.567552,22.7066,-10.389,-50,Transportation,World
1,DWC2,gamma,0.567552,30.7886,-14.3949,200,Transportation,World
1,Scint2,gamma,0.567552,43.6391,-20.7644,597.5,Transportation,World
1,Phantom,gamma,0.924514,11.1134,-3.91429,-365,Transportation,World
1,Scint1,gamma,0.924514,15.9056,-5.59326,-202.5,Transportation,World
1,DWC1,gamma,0.924514,20.4029,-7.16891,-50,Transportation,World
1,DWC2,gamma,0.924514,27.7754,-9.75194,200,Transportation,World
1,Scint2,gamma,0.924514,39.4978,-13.859,597.5,Transportation,World
1,Phantom,gamma,0.278704,10.8728,-6.99944,-365,Transportation,World
1,Scint1,gamma,0.278704,15.5623,-9.99513,-202.5,Transportation,World
1,DWC1,gamma,0.278704,19.9632,-12.8065,-50,Transportation,World
1,DWC2,gamma,0.278704,27.1777,-17.4152,200,Transportation,World
1,Scint2,gamma,0.278704,38.6489,-24.7432,597.5,Transportation,World
1,Phantom,gamma,58.1067,1.39471,-7.88262,-365,Transportation,World
1,Scint1,gamma,58.1067,2.04032,-11.2549,-202.5,Transportation,World
1,DWC1,gamma,58.1067,2.64621,-14.4197,-50,Transportation,World
1,DWC2,gamma,58.1067,3.63947,-19.6078,200,Transportation,World
1,Scint2,gamma,58.1067,5.21874,-27.857,597.5,Transportation,World
1,Phantom,gamma,43.5869,3.58551,-7.92523,-365,Transportation,World
1,Scint1,gamma,43.5869,5.16551,-11.3156,-202.5,Transportation,World
1,DWC1,gamma,43.5869,6.64828,-14.4974,-50,Transportation,World
1,DWC2,gamma,43.5869,9.07905,-19.7133,200,Transportation,World
1,Scint2,gamma,43.5869,12.944,-28.0067,597.5,Transportation,World
1,Phantom,gamma,2.03327,7.92925,-3.27127,-365,Transportation,World
1,Scint1,gamma,2.03327,11.361,-4.67697,-202.5,Transportation,World
1,DWC1,gamma,2.03327,14.5816,-5.99616,-50,Transportation,World
1,DWC2,gamma,2.03327,19.8612,-8.15878,200,Transportation,World
1,Scint2,gamma,2.03327,28.2558,-11.5973,597.5,Transportation,World
1,Collimator,gamma,9.42029,-16.2109,-16.9684,-575,Transportation,World
1,Collimator,gamma,0.19206,-54.1288,-34.5198,-575,Transportation,World
1,Collimator,gamma,0.205366,-52.4279,-32.9961,-575,Transportation,World
1,Collimator,gamma,5.20816,-54.2814,2.51549,-575,Transportation,World
1,Collimator,e-,15.6443,-16.8525,-25.6462,-575,Transportation,World
1,Collimator,gamma,24.1154,14.1522,-20.9099,-575,Transportation,World
1,Collimator,gamma,11.493,13.5762,-1.27527,-575,Transportation,World
1,Collimator,gamma,12.914,-17.4064,17.5815,-575,Transportation,World
1,Collimator,gamma,3.56991,-17.595,9.21855,-575,Transportation,World
1,Collimator,gamma,1.8973,-4.00194,21.4458,-575,Transportation,World
1,Collimator,gamma,1.92564,7.69555,21.9143,-575,Transportation,World
1,Collimator,gamma,14.0365,13.8767,8.35252,-575,Transportation,World
1,Collimator,gamma,0.470988,17.029,5.28273,-575,Transportation,World
1,Collimator,gamma,26.6256,23.6521,-4.36493,-575,Transportation,World
1,Collimator,e+,120.454,-16.2262,-2.55776,-575,Transportation,World
1,Collimator,e+,12.3777,3.13615,-9.4955,-530.34,Transportation,World
1,Collimator,gamma,0.510999,-2.08552,9.78011,-526.079,Transportation,World
1,Collimator,gamma,2.3909,1.50607,-9.88594,-531.141,Transportation,World
1,Collimator,gamma,0.778947,2.7527,-9.61367,-531.333,Transportation,World
1,Collimator,gamma,6.31179,5.62528,-8.26778,-531.437,Transportation,World
1,Collimator,gamma,0.320443,3.6917,-9.29362,-527.015,Transportation,World
1,Phantom,gamma,1.90586,21.7339,-11.7359,-365,Transportation,World
1,DWC1,gamma,1.90586,83.1933,-24.1043,-50,Transportation,World
1,Collimator,gamma,2.41197,9.10664,4.13148,-528,Transportation,World
1,Collimator,gamma,3.25119,6.28808,-7.7756,-528.057,Transportation,World
1,Phantom,gamma,7.10146,-8.1311,-5.37293,-365,Transportation,World
1,Scint1,gamma,7.10146,-1.69573,-7.45774,-202.5,Transportation,World
1,DWC1,gamma,7.10146,4.34363,-9.41425,-50,Transportation,World
1,DWC2,gamma,7.10146,14.2442,-12.6216,200,Transportation,World
1,Scint2,gamma,7.10146,29.9861,-17.7214,597.5,Transportation,World
1,Phantom,gamma,7.89108,-6.17244,-8.86476,-365,Transportation,World
1,Scint1,gamma,7.89108,1.80191,-13.695,-202.5,Transportation,World
1,DWC1,gamma,7.89108,9.28553,-18.228,-50,Transportation,World
1,DWC2,gamma,7.89108,21.5538,-25.6591,200,Transportation,World
1,Scint2,gamma,7.89108,41.0602,-37.4746,597.5,Transportation,World
1,Phantom,gamma,1.77048,-8.82552,-5.88886,-365,Transportation,World
1,Scint1,gamma,1.77048,-2.93541,-8.38087,-202.5,Transportation,World
1,DWC1,gamma,1.77048,2.59223,-10.7195,-50,Transportation,World
1,DWC2,gamma,1.77048,11.6539,-14.5534,200,Transportation,World
1,Scint2,gamma,1.77048,26.0621,-20.6492,597.5,Transportation,World
1,Collimator,gamma,0.510999,8.42094,5.3933,-555.309,Transportation,World
1,Collimator,gamma,6.77681,-17.7512,-0.224325,-575,Transportation,World
1,Collimator,gamma,0.424848,39.8521,54.417,-575,Transportation,World
1,Collimator,e+,43.1797,-19.7015,-16.3344,-575,Transportation,World
1,Collimator,gamma,38.0621,-20.5407,-17.144,-575,Transportation,World
1,Collimator,gamma,20.5197,-14.1263,-19.3176,-575,Transportation,World
1,DWC1,gamma,1.63187,58.3861,-97.1547,-50,Transportation,World
1,Collimator,gamma,0.837994,-27.0665,-18.1846,-575,Transportation,World
1,Collimator,gamma,0.853638,24.7682,-15.5863,-575,Transportation,World
1,Collimator,gamma,0.665603,-12.5681,-9.49921,-575,Transportation,World
1,Collimator,gamma,3.49224,3.94266,43.5223,-575,Transportation,World
1,Collimator,gamma,50.2744,-21.1978,-6.60484,-575,Transportation,World
1,DWC1,gamma,1.2335,-97.5542,42.5241,-50,Transportation,World
1,Collimator,gamma,42.3296,-11.2155,-9.32927,-575,Transportation,World
1,Collimator,gamma,0.510999,-6.07223,7.94532,-537.38,Transportation,World
1,Collimator,gamma,5.33312,6.16703,7.87196,-556.66,Transportation,World
1,Collimator,gamma,0.428919,-1.58807,9.8731,-556.871,Tr,,Scint1,gamma,7.94241,-5.79611,2.07892,-202.5,Transportation,World
13,DWC1,gamma,7.94241,-7.41259,2.6674,-50,Transportation,World
13,DWC2,gamma,7.94241,-10.0625,3.63213,200,Transportation,World
13,Scint2,gamma,7.94241,-14.276,5.16603,597.5,Transportation,World
13,Phantom,gamma,2.02611,-3.35319,2.41958,-365,Transportation,World
13,Scint1,gamma,2.02611,-4.77128,3.45554,-202.5,Transportation,World
13,DWC1,gamma,2.02611,-6.10209,4.42774,-50,Transportation,World
13,DWC2,gamma,2.02611,-8.28376,6.02152,200,Transportation,World
13,Scint2,gamma,2.02611,-11.7526,8.55563,597.5,Transportation,World
13,Phantom,gamma,0.57207,-3.08834,-1.94245,-365,Transportation,World
13,Phantom,gamma,14.9785,-2.06047,-0.981228,-365,Transportation,World
13,Scint1,gamma,14.9785,-2.93263,-1.38206,-202.5,Transportation,World
13,DWC1,gamma,14.9785,-3.75112,-1.75822,-50,Transportation,World
13,DWC2,gamma,14.9785,-5.09291,-2.37489,200,Transportation,World
13,Scint2,gamma,14.9785,-7.22635,-3.35538,597.5,Transportation,World
13,Phantom,gamma,5.91606,0.967849,-2.00487,-365,Transportation,World
13,Scint1,gamma,5.91606,1.37222,-2.83788,-202.5,Transportation,World
13,DWC1,gamma,5.91606,1.75172,-3.61963,-50,Transportation,World
13,DWC2,gamma,5.91606,2.37383,-4.90119,200,Transportation,World
13,Scint2,gamma,5.91606,3.363,-6.93888,597.5,Transportation,World
13,Collimator,e-,21.6003,11.7506,-10.4284,-575,Transportation,World
13,Collimator,gamma,0.338046,3.67708,9.29941,-571.218,Transportation,World
13,Collimator,gamma,176.801,17.4578,-1.58554,-575,Transportation,World
13,BremsTarget,gamma,1.54493,-24.2776,-10.3894,-745.625,Transportation,World
13,Cherenkov,gamma,1.54493,-48.6015,-16.4992,-850,Transportation,World
13,Collimator,gamma,2.89563,-9.07984,4.19006,-567.161,Transportation,World
13,Collimator,gamma,1.38091,-9.49412,3.14033,-538.082,Transportation,World
13,Collimator,gamma,0.688618,-1.19289,9.9286,-526.893,Transportation,World
13,Collimator,gamma,3.20943,15.6431,-6.43782,-575,Transportation,World
13,Collimator,gamma,15.3088,13.9711,-5.65394,-575,Transportation,World
13,Collimator,gamma,7.01915,-4.90648,-8.71358,-561.48,Transportation,World
13,Collimator,gamma,2.66515,12.5591,-5.03797,-575,Transportation,World
13,Phantom,gamma,1.2644,5.7642,-2.08047,-365,Transportation,World
13,Scint1,gamma,1.2644,8.22094,-2.96537,-202.5,Transportation,World
13,DWC1,gamma,1.2644,10.5265,-3.79581,-50,Transportation,World
13,DWC2,gamma,1.2644,14.3061,-5.15719,200,Transportation,World
13,Scint2,gamma,1.2644,20.3157,-7.32179,597.5,Transportation,World
13,Phantom,e+,186.731,5.47151,8.54813,-365,Transportation,World
13,Scint1,e+,181.271,5.45025,11.6453,-202.5,Transportation,World
13,DWC1,e+,179.852,4.71867,13.602,-50,Transportation,World
13,DWC2,e+,179.8,3.7426,16.9626,200,Transportation,World
13,Scint2,e+,179.695,3.17962,20.6498,597.5,Transportation,World
13,Scint1,gamma,0.139329,6.86661,12.2235,-202.5,Transportation,World
13,Collimator,e-,19.2375,36.6005,0.608362,-575,Transportation,World
13,Phantom,gamma,0.746484,-12.591,6.71354,-365,Transportation,World
13,Scint1,gamma,0.746484,-17.9032,9.5562,-202.5,Transportation,World
13,DWC1,gamma,0.746484,-22.8884,12.2239,-50,Transportation,World
13,DWC2,gamma,0.746484,-31.0609,16.5973,200,Transportation,World
13,Scint2,gamma,0.746484,-44.0553,23.5508,597.5,Transportation,World
13,Phantom,gamma,81.9352,-5.96908,3.04065,-365,Transportation,World
13,Scint1,gamma,81.9352,-8.4869,4.33324,-202.5,Transportation,World
13,DWC1,gamma,81.9352,-10.8498,5.54629,-50,Transportation,World
13,DWC2,gamma,81.9352,-14.7233,7.5349,200,Transportation,World
13,Scint2,gamma,81.9352,-20.8823,10.6968,597.5,Transportation,World
13,Collimator,gamma,4.44809,-15.305,57.2075,-575,Transportation,World
13,Collimator,gamma,8.36977,37.9479,-12.7662,-575,Transportation,World
13,Phantom,gamma,4.99755,15.4616,-4.76232,-365,Transportation,World
13,Scint1,gamma,4.99755,22.0606,-6.77831,-202.5,Transportation,World
13,DWC1,gamma,4.99755,28.2535,-8.67024,-50,Transportation,World
13,DWC2,gamma,4.99755,38.4057,-11.7718,200,Transportation,World
13,Collimator,gamma,32.5171,3.15824,-9.88883,-575,Transportation,World
13,Collimator,e+,6.00623,1.87954,9.82178,-561.841,Transportation,World
13,Collimator,e+,2.01697,2.15967,-9.76401,-553.663,Transportation,World
13,Collimator,gamma,0.979115,4.48565,8.9375,-556.505,Transportation,World
13,Phantom,gamma,5.74565,-6.77649,-31.8986,-365,Transportation,World
13,Scint1,gamma,5.74565,-14.7008,-49.1413,-202.5,Transportation,World
13,DWC1,gamma,5.74565,-22.1375,-65.3229,-50,Transportation,World
13,DWC2,gamma,5.74565,-34.3287,-91.8501,200,Transportation,World
13,Collimator,gamma,0.394223,53.9576,-5.69486,-575,Transportation,World
13,Phantom,gamma,28.6508,-1.38609,-0.241551,-365,Transportation,World
13,Scint1,gamma,28.6508,-1.97118,-0.334128,-202.5,Transportation,World
13,DWC1,gamma,28.6508,-2.52026,-0.421009,-50,Transportation,World
13,DWC2,gamma,28.6508,-3.42039,-0.563435,200,Transportation,World
13,Scint2,gamma,28.6508,-4.8516,-0.789894,597.5,Transportation,World
13,Phantom,gamma,5.01925,-0.703398,-0.900894,-365,Transportation,World
13,Scint1,gamma,5.01925,-1.00264,-1.26964,-202.5,Transportation,World
13,DWC1,gamma,5.01925,-1.28347,-1.61569,-50,Transportation,World
13,DWC2,gamma,5.01925,-1.74384,-2.18298,200,Transportation,World
13,Scint2,gamma,5.01925,-2.47583,-3.08498,597.5,Transportation,World
13,Cherenkov,gamma,0.510999,-21.9592,-7.5836,-850,Transportation,World
13,Collimator,gamma,8.0206,-26.9857,-22.5697,-575,Transportation,World
13,Collimator,gamma,0.313635,27.9844,11.6759,-575,Transportation,World
13,Collimator,gamma,4.28594,27.9004,3.52048,-575,Transportation,World
13,Collimator,e+,44.3095,24.9678,-0.468469,-575,Transportation,World
13,Collimator,e-,21.4907,5.10317,10.7598,-575,Transportation,World
13,Collimator,gamma,0.737853,11.6468,25.6674,-575,Transportation,World
13,Collimator,gamma,1.77097,14.4106,10.2969,-575,Transportation,World
13,Phantom,gamma,1.73874,15.4537,18.0253,-365,Transportation,World
13,Scint1,gamma,1.73874,12.4577,22.913,-202.5,Transportation,World
13,DWC1,gamma,1.73874,9.646,27.5,-50,Transportation,World
13,DWC2,gamma,1.73874,5.03672,35.0195,200,Transportation,World
13,Scint2,gamma,1.73874,-2.29203,46.9756,597.5,Transportation,World
13,Phantom,gamma,6.34401,6.86794,14.6541,-365,Transportation,World
13,Scint1,gamma,6.34401,9.75016,20.8134,-202.5,Transportation,World
13,DWC1,gamma,6.34401,12.455,26.5936,-50,Transportation,World
13,DWC2,gamma,6.34401,16.8892,36.0694,200,Transportation,World
13,Collimator,gamma,0.3297,2.58899,29.8886,-575,Transportation,World
13,Phantom,gamma,162.753,-0.439385,-0.3458,-365,Transportation,World
13,Scint1,gamma,162.753,-0.628369,-0.482229,-202.5,Transportation,World
13,DWC1,gamma,162.753,-0.805723,-0.610262,-50,Transportation,World
13,DWC2,gamma,162.753,-1.09647,-0.820153,200,Transportation,World
13,Scint2,gamma,162.753,-1.55875,-1.15388,597.5,Transportation,World
13,Collimator,gamma,1.29393,58.1673,52.2886,-575,Transportation,World
3615,597.5,Transportation,World
41,Phantom,gamma,8.40243,-0.0339125,-0.0488326,-365,Transportation,World
41,Scint1,gamma,8.40243,-0.0432102,-0.0531826,-202.5,Transportation,World
41,DWC1,gamma,8.40243,-0.0519358,-0.0572648,-50,Transportation,World
41,DWC2,gamma,8.40243,-0.06624,-0.0639571,200,Transportation,World
41,Scint2,gamma,8.40243,-0.0889837,-0.0745978,597.5,Transportation,World
41,Collimator,gamma,0.510999,15.8918,-7.32734,-575,Transportation,World
ld
5,Phantom,gamma,16.5502,0.155838,-0.668985,-365,Transportation,World
5,Scint1,gamma,16.5502,0.223412,-0.957079,-202.5,Transportation,World
5,DWC1,gamma,16.5502,0.286826,-1.22744,-50,Transportation,World
5,DWC2,gamma,16.5502,0.390785,-1.67066,200,Transportation,World
5,Scint2,gamma,16.5502,0.55608,-2.37538,597.5,Transportation,World
5,Phantom,gamma,28.8185,-0.051246,-0.353881,-365,Transportation,World
5,Scint1,gamma,28.8185,-0.0702576,-0.510298,-202.5,Transportation,World
5,DWC1,gamma,28.8185,-0.0880993,-0.657089,-50,Transportation,World
5,DWC2,gamma,28.8185,-0.117348,-0.89773,200,Transportation,World
5,Scint2,gamma,28.8185,-0.163853,-1.28035,597.5,Transportation,World
ansportation,World
29,DWC2,gamma,776.654,-6.26912,3.33351,200,,gamma,1,-3.82699,-365,Transportation,World
3,Scint1,e-,653.891,-16.674,-6.56455,-202.5,Transportation,World
3,DWC1,e-,401.61,-23.3357,-9.86058,-50,Transportation,World
3,DWC2,e-,401.526,-34.5329,-15.0242,200,Transportation,World
3,DWC1,gamma,251.496,-22.3,-9.25677,-50,Transportation,World
3,DWC2,gamma,251.496,-31.5224,-13.6703,200,Transportation,World
3,Scint2,gamma,251.496,-46.186,-20.6877,597.5,Transportation,World
3,Scint1,e-,0.239773,-18.5914,-35.6263,-202.5,Transportation,World
3,Phantom,gamma,0.156091,-10.5748,-3.92771,-365,Transportation,World
3,Scint1,gamma,0.156091,-15.0789,-5.60728,-202.5,Transportation,World
3,DWC1,gamma,0.156091,-19.3058,-7.18349,-50,Transportation,World
3,DWC2,gamma,0.156091,-26.2352,-9.76744,200,Transportation,World
