eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm
0,DWC1,gamma,37.0305,-11.8484,-20.5156,-50
0,DWC2,gamma,37.0305,-16.0948,-27.887,200
0,Scint2,gamma,37.0305,-22.8467,-39.6075,597.5
0,Phantom,gamma,4.65469,-10.8009,-13.0623,-365
0,Scint1,gamma,4.65469,-15.3924,-18.6345,-202.5
0,DWC1,gamma,4.65469,-19.7014,-23.8638,-50
0,DWC2,gamma,4.65469,-26.7652,-32.4364,200
0,Scint2,gamma,4.65469,-37.9968,-46.0669,597.5
0,Cherenkov,gamma,1.76089,-3.68127,31.2174,-850
0,Phantom,gamma,0.935466,0.814992,1.15471,-365
0,Scint1,gamma,0.935466,1.1607,1.63416,-202.5
0,DWC1,gamma,0.935466,1.48513,2.0841,-50
0,DWC2,gamma,0.935466,2.01698,2.82171,200
0,Scint2,gamma,0.935466,2.86263,3.99451,597.5
0,Phantom,gamma,859.442,2.1489,0.0216995,-365
0,Scint1,gamma,859.442,3.05822,0.0222891,-202.5
0,DWC1,gamma,859.442,3.91159,0.0228424,-50
0,DWC2,gamma,859.442,5.31054,0.0237495,200
0,Scint2,gamma,859.442,7.53489,0.0251919,597.5
0,Collimator,gamma,9.47353,6.11322,32.521,-575
0,Collimator,gamma,0.270276,-38.8465,49.5987,-575
0,Phantom,gamma,845.083,0.476297,1.97516,-365
0,Scint1,gamma,845.083,0.678536,2.80061,-202.5
0,DWC1,gamma,845.083,0.86833,3.57526,-50
0,DWC2,gamma,845.083,1.17947,4.84518,200
0,Scint2,gamma,845.083,1.67418,6.86435,597.5
0,Collimator,gamma,8.39001,22.6851,-2.68356,-575
0,DWC1,gamma,8.39001,91.007,-10.8442,-50
0,Collimator,gamma,0.463874,32.1692,-6.15523,-575
0,Phantom,gamma,106.416,0.117732,1.9505,-365
0,Scint1,gamma,106.416,0.169061,2.76558,-202.5
0,DWC1,gamma,106.416,0.217231,3.5305,-50
0,DWC2,gamma,106.416,0.296198,4.78448,200
0,Scint2,gamma,106.416,0.421756,6.77829,597.5
0,Collimator,e-,0.284223,38.294,17.3211,-575
0,Collimator,e-,0.0233816,35.0893,21.7093,-575
0,Collimator,gamma,1.98291,53.1675,7.70409,-575
0,Collimator,gamma,0.309468,58.708,0.663569,-575
0,Collimator,gamma,4.2592,-29.6777,55.4058,-575
0,Collimator,gamma,12.0112,24.0106,-12.5956,-575
0,Collimator,gamma,0.864453,57.9038,48.6061,-575
0,Collimator,gamma,2.7299,1.73045,-25.6221,-575
0,Collimator,gamma,0.607098,-8.00608,-7.84007,-575
0,Collimator,gamma,2.71022,-5.78203,-11.4229,-575
0,Collimator,gamma,2.27582,39.1062,-5.25834,-575
0,Collimator,gamma,0.284718,36.5607,5.0751,-575
0,Collimator,gamma,2.46686,23.6094,45.1203,-575
0,Collimator,gamma,0.371056,-26.395,38.8181,-575
0,Collimator,gamma,5.27088,27.9579,8.15996,-575
0,Collimator,gamma,2.93827,27.6462,-6.7837,-575
0,Collimator,gamma,16.6364,15.1887,7.54751,-575
0,Collimator,gamma,1.51718,-7.69984,-6.38064,-537.693
0,Collimator,e-,10.5754,-39.7672,-22.8996,-575
0,Collimator,gamma,0.104744,-44.9959,-18.6411,-575
0,Collimator,gamma,0.368667,-54.453,-45.2844,-575
0,Collimator,gamma,1.20902,49.7787,29.7183,-575
0,Phantom,gamma,0.46419,5.72614,0.903018,-365
0,Phantom,gamma,2.63164,5.69753,1.71128,-365
0,Scint1,gamma,2.63164,8.09596,2.42523,-202.5
0,DWC1,gamma,2.63164,10.3468,3.09524,-50
0,DWC2,gamma,2.63164,14.0367,4.19362,200
0,Scint2,gamma,2.63164,19.9036,5.94004,597.5
0,Cherenkov,gamma,1.01114,27.0406,28.6482,-850
0,Collimator,e+,13.9548,31.6999,-10.446,-575
0,Collimator,gamma,0.684689,14.7574,17.5513,-575
0,Collimator,gamma,0.798038,31.6699,21.7166,-575
0,Phantom,gamma,105.576,0.722076,2.18249,-365
0,Scint1,gamma,105.576,1.02727,3.09462,-202.5
0,DWC1,gamma,105.576,1.31368,3.95061,-50
0,DWC2,gamma,105.576,1.7832,5.35389,200
0,Scint2,gamma,105.576,2.52975,7.5851,597.5
0,Phantom,gamma,0.588799,0.171889,1.69424,-365
0,Scint1,gamma,0.588799,0.247334,2.40182,-202.5
0,DWC1,gamma,0.588799,0.318136,3.06586,-50
0,DWC2,gamma,0.588799,0.434204,4.15446,200
0,Scint2,gamma,0.588799,0.618753,5.88532,597.5
0,Phantom,gamma,18.5637,0.210458,0.191956,-365
0,Scint1,gamma,18.5637,0.30202,0.271891,-202.5
0,DWC1,gamma,18.5637,0.387948,0.346907,-50
0,DWC2,gamma,18.5637,0.528813,0.469884,200
0,Scint2,gamma,18.5637,0.752789,0.665418,597.5
1,Cherenkov,e-,3999.95,-0.00343499,0.00196435,-950
1,BremsTarget,e-,3999.88,-0.0121866,-0.00229043,-754.375
1,Collimator,e-,10.7248,-32.1475,37.8497,-575
1,Collimator,gamma,41.6022,-24.3288,50.664,-575
1,Collimator,gamma,18.6804,21.6138,54.5231,-575
1,Collimator,gamma,46.0289,15.2225,45.4193,-575
1,Collimator,gamma,1.57836,4.30636,29.9166,-575
1,Collimator,gamma,18.042,-0.12623,13.2665,-575
1,Cherenkov,gamma,1.55946,0.451229,-15.2234,-850
1,Phantom,e-,284.313,12.5302,-5.34302,-365
1,Scint1,e-,277.963,17.7601,-5.5157,-202.5
1,DWC1,e-,277.118,22.1284,-4.96263,-50
1,DWC2,e-,277.06,29.3147,-4.4372,200
1,Scint2,e-,276.953,40.9823,-3.22231,597.5
1,Scint1,gamma,0.567552,17.7765,-7.94533,-202.5
1,DWC1,gamma,0.567552,22.7066,-10.389,-50
1,DWC2,gamma,0.567552,30.7886,-14.3949,200
1,Scint2,gamma,0.567552,43.6391,-20.7644,597.5
1,Phantom,gamma,0.924514,11.1134,-3.91429,-365
1,Scint1,gamma,0.924514,15.9056,-5.59326,-202.5
1,DWC1,gamma,0.924514,20.4029,-7.16891,-50
1,DWC2,gamma,0.924514,27.7754,-9.75194,200
1,Scint2,gamma,0.924514,39.4978,-13.859,597.5
1,Phantom,gamma,0.278704,10.8728,-6.99944,-365
1,Scint1,gamma,0.278704,15.5623,-9.99513,-202.5
1,DWC1,gamma,0.278704,19.9632,-12.8065,-50
1,DWC2,gamma,0.278704,27.1777,-17.4152,200
1,Scint2,gamma,0.278704,38.6489,-24.7432,597.5
1,Phantom,gamma,58.1067,1.39471,-7.88262,-365
1,Scint1,gamma,58.1067,2.04032,-11.2549,-202.5
1,DWC1,gamma,58.1067,2.64621,-14.4197,-50
1,DWC2,gamma,58.1067,3.63947,-19.6078,200
1,Scint2,gamma,58.1067,5.21874,-27.857,597.5
1,Phantom,gamma,43.5869,3.58551,-7.92523,-365
1,Scint1,gamma,43.5869,5.16551,-11.3156,-202.5
26.6,-,-2.95416,-50
13,DWC2,gamma,677.629,-0.503543,-3.99848,200
13,Scint2,gamma,677.629,-0.717983,-5.65894,597.5
13,Phantom,e+,93.3046,13.1712,-12.9126,-365
13,Scint1,e+,74.2419,17.5744,-12.4599,-202.5
13,DWC1,e+,73.279,21.4045,-9.22603,-50
13,DWC2,e+,73.206,22.6221,-3.49779,200
13,Scint2,e+,72.995,20.4687,-0.00761053,597.5
13,DWC1,gamma,0.00902621,20.2378,-9.05446,-50
13,Scint1,gamma,0.556245,23.7115,-16.28,-202.5
13,DWC1,gamma,0.556245,33.9546,-18.5265,-50
13,DWC2,gamma,0.556245,50.7465,-22.2092,200
13,Scint1,gamma,0.151144,15.9369,-19.6911,-202.5
13,DWC1,gamma,0.151144,17.6922,-25.6604,-50
13,DWC2,gamma,0.151144,20.5698,-35.4463,200
13,Scint1,gamma,12.2892,20.4922,-22.1903,-202.5
13,DWC1,gamma,12.2892,27.4088,-30.9294,-50
13,DWC2,gamma,12.2892,38.7476,-45.2558,200
13,Phantom,e-,80.9422,-8.02211,12.5571,-365
13,Scint1,e-,75.7265,-16.1003,15.6336,-202.5
13,DWC1,e-,74.8687,-21.3384,19.542,-50
13,DWC2,e-,74.8016,-29.693,27.1449,200
13,Scint2,e-,74.7303,-44.0518,37.8737,597.5
13,Phantom,gamma,0.845471,0.43929,-0.904915,-365
13,Scint1,gamma,0.845471,0.62,-1.27518,-202.5
13,DWC1,gamma,0.845471,0.78959,-1.62266,-50
13,DWC2,gamma,0.845471,1.06761,-2.1923,200
13,Scint2,gamma,0.845471,1.50965,-3.09803,597.5
13,Phantom,gamma,13.0146,0.0867814,-0.79994,-365
13,Scint1,gamma,13.0146,0.119259,-1.12606,-202.5
13,DWC1,gamma,13.0146,0.149738,-1.43211,-50
13,DWC2,gamma,13.0146,0.199703,-1.93384,200
13,Scint2,gamma,13.0146,0.279147,-2.73158,597.5
13,Collimator,gamma,2.20522,-50.4984,55.8676,-575
13,Phantom,gamma,357.606,-0.0230988,-1.20482,-365
13,Scint1,gamma,357.606,-0.0367075,-1.70121,-202.5
13,DWC1,gamma,357.606,-0.0494787,-2.16706,-50
13,DWC2,gamma,357.606,-0.0704152,-2.93073,200
13,Scint2,gamma,357.606,-0.103704,-4.14498,597.5
13,Collimator,e+,156.864,-15.4016,-16.5737,-575
13,Collimator,gamma,0.483803,9.04179,-4.27155,-551.665
13,Collimator,gamma,0.659466,0.692298,9.97601,-551.087
13,Collimator,gamma,1.30582,-19.237,-22.7639,-575
13,Collimator,gamma,6.28128,-5.73826,-24.8104,-575
13,Collimator,gamma,3.36104,-2.55794,-23.741,-575
13,Collimator,gamma,9.69699,-3.86837,-23.4536,-575
13,Collimator,gamma,6.99793,-1.75471,-16.7095,-575
13,Phantom,gamma,1.03448,-1.47732,-0.133517,-365
13,Scint1,gamma,1.03448,-0.85506,20.2045,-202.5
13,DWC1,gamma,1.03448,-0.271092,39.291,-50
13,DWC2,gamma,1.03448,0.686232,70.5803,200
13,Collimator,gamma,0.395709,-2.6083,-24.7106,-575
13,Collimator,gamma,0.862012,-6.93058,-22.2065,-575
13,Phantom,gamma,148.013,-2.11262,8.77426,-365
13,Scint1,gamma,148.013,-3.00496,12.4972,-202.5
13,DWC1,gamma,148.013,-3.84239,15.9911,-50
13,DWC2,gamma,148.013,-5.21523,21.7187,200
13,Scint2,gamma,148.013,-7.39804,30.8257,597.5
13,Phantom,gamma,14.5827,-5.37186,4.09895,-365
13,Scint1,gamma,14.5827,-7.64293,5.84449,-202.5
13,DWC1,gamma,14.5827,-9.77424,7.48261,-50
13,DWC2,gamma,14.5827,-13.2682,10.1681,200
13,Scint2,gamma,14.5827,-18.8236,14.4379,597.5
13,Phantom,gamma,48.7286,-3.02202,2.12494,-365
13,Scint1,gamma,48.7286,-4.30008,3.03646,-202.5
13,DWC1,gamma,48.7286,-5.4995,3.89189,-50
13,DWC2,gamma,48.7286,-7.46575,5.29423,200
13,Scint2,gamma,48.7286,-10.5921,7.52394,597.5
13,Phantom,gamma,7.94241,-4.07364,1.45185,-365
13,Scint1,gamma,7.94241,-5.79611,2.07892,-202.5
13,DWC1,gamma,7.94241,-7.41259,2.6674,-50
13,DWC2,gamma,7.94241,-10.0625,3.63213,200
13,Scint2,gamma,7.94241,-14.276,5.16603,597.5
13,Phantom,gamma,2.02611,-3.35319,2.41958,-365
13,Scint1,gamma,2.02611,-4.77128,3.45554,-202.5
13,DWC1,gamma,2.02611,-6.10209,4.42774,-50
13,DWC2,gamma,2.02611,-8.28376,6.02152,200
13,Scint2,gamma,2.02611,-11.7526,8.55563,597.5
13,Phantom,gamma,0.57207,-3.08834,-1.94245,-365
13,Phantom,gamma,14.9785,-2.06047,-0.981228,-365
13,Scint1,gamma,14.9785,-2.93263,-1.38206,-202.5
13,DWC1,gamma,14.9785,-3.75112,-1.75822,-50
13,DWC2,gamma,14.9785,-5.09291,-2.37489,200
13,Scint2,gamma,14.9785,-7.22635,-3.35538,597.5
13,Phantom,gamma,5.91606,0.967849,-2.00487,-365
13,Scint1,gamma,5.91606,1.37222,-2.83788,-202.5
13,DWC1,gamma,5.91606,1.75172,-3.61963,-50
13,DWC2,gamma,5.91606,2.37383,-4.90119,200
13,Scint2,gamma,5.91606,3.363,-6.93888,597.5
13,Collimator,e-,21.6003,11.7506,-10.4284,-575
13,Collimator,gamma,0.338046,3.67708,9.29941,-571.218
13,Collimator,gamma,176.801,17.4578,-1.58554,-575
13,BremsTarget,gamma,1.54493,-24.2776,-10.3894,-745.625
13,Cherenkov,gamma,1.54493,-48.6015,-16.4992,-850
13,Collimator,gamma,2.89563,-9.07984,4.19006,-567.161
13,Collimator,gamma,1.38091,-9.49412,3.14033,-538.082
13,Collimator,gamma,0.688618,-1.19289,9.9286,-526.893
13,Collimator,gamma,3.20943,15.6431,-6.43782,-575
13,Collimator,gamma,15.3088,13.9711,-5.65394,-575
13,Collimator,gamma,7.01915,-4.90648,-8.71358,-561.48
13,Collimator,gamma,2.66515,12.5591,-5.03797,-575
13,Phantom,gamma,1.2644,5.7642,-2.08047,-365
13,Scint1,gamma,1.2644,8.22094,-2.96537,-202.5
13,DWC1,gamma,1.2644,10.5265,-3.79581,-50
13,DWC2,gamma,1.2644,14.3061,-5.15719,200
13,Scint2,gamma,1.2644,20.3157,-7.32179,597.5
13,Phantom,e+,186.731,5.47151,8.54813,-365
13,Scint1,e+,181.271,5.45025,11.6453,-202.5
13,DWC1,e+,179.852,4.71867,13.602,-50
13,DWC2,e+,179.8,3.7426,16.9626,200
13,Scint2,e+,179.695,3.17962,20.6498,597.5
13,Scint1,gamma,0.139329,6.86661,12.2235,-202.5
13,Collimator,e-,19.2375,36.6005,0.608362,-575
13,Phantom,gamma,0.746484,-12.591,6.71354,-365
13,Scint1,gamma,0.746484,-17.9032,9.5562,-202.5
13,DWC1,gamma,0.746484,-22.8884,12.2239,-50
13,DWC2,gamma,0.746484,-31.0609,16.5973,200
13,Scint2,gamma,0.746484,-44.0553,23.5508,597.5
13,Phantom,gamma,81.9352,-5.96908,3.04065,-365
13,Scint1,gamma,81.9352,-8.4869,4.33324,-202.5
13,DWC1,gamma,81.9352,-10.8498,5.54629,-50
13,DWC2,gamma,81.9352,-14.7233,7.5349,200
13,Scint2,gamma,81.9352,-20.8823,10.6968,597.5
13,Collimator,gamma,4.44809,-15.305,57.2075,-575
13,Collimator,gamma,8.36977,37.9479,-12.7662,-575
13,Phantom,gamma,4.99755,15.4616,-4.76232,-365
13,Scint1,gamma,4.99755,22.0606,-6.77831,-202.5
13,DWC1,gamma,4.99755,28.2535,-8.67024,-50
13,DWC2,gamma,4.99755,38.4057,-11.7718,200
13,Collimator,gamma,32.5171,3.15824,-9.88883,-575
13,Collimator,e+,6.00623,1.87954,9.82178,-561.841
13,Collimator,e+,2.01697,2.15967,-9.76401,-553.663
13,Collimator,gamma,0.979115,4.48565,8.9375,-556.505
13,Phantom,gamma,5.74565,-6.77649,-31.8986,-365
13,Scint1,gamma,5.74565,-14.7008,-49.1413,-202.5
13,DWC1,gamma,5.74565,-22.1375,-65.3229,-50
13,DWC2,gamma,5.74565,-34.3287,-91.8501,200
13,Collimator,gamma,0.394223,53.9576,-5.69486,-575
13,Phantom,gamma,28.6508,-1.38609,-0.241551,-365
13,Scint1,gamma,28.6508,-1.97118,-0.334128,-202.5
13,DWC1,gamma,28.6508,-2.52026,-0.421009,-50
13,DWC2,gamma,28.6508,-3.42039,-0.563435,200
13,Scint2,gamma,28.6508,-4.8516,-0.789894,597.5
13,Phantom,gamma,5.01925,-0.703398,-0.900894,-365
13,Scint1,gamma,5.01925,-1.00264,-1.26964,-202.5
13,DWC1,gamma,5.01925,-1.28347,-1.61569,-50
13,DWC2,gamma,5.01925,-1.74384,-2.18298,200
13,Scint2,gamma,5.01925,-2.47583,-3.08498,597.5
13,Cherenkov,gamma,0.510999,-21.9592,-7.5836,-850
13,Collimator,gamma,8.0206,-26.9857,-22.5697,-575
13,Collimator,gamma,0.313635,27.9844,11.6759,-575
13,Collimator,gamma,4.28594,27.9004,3.52048,-575
13,Collimator,e+,44.3095,24.9678,-0.468469,-575
13,Collimator,e-,21.4907,5.10317,10.7598,-575
13,Collimator,gamma,0.737853,11.6468,25.6674,-575
13,Collimator,gamma,1.77097,14.4106,10.2969,-575
13,Phantom,gamma,1.73874,15.4537,18.0253,-365
13,Scint1,gamma,1.73874,12.4577,22.913,-202.5
13,DWC1,gamma,1.73874,9.646,27.5,-50
13,DWC2,gamma,1.73874,5.03672,35.0195,200
13,Scint2,gamma,1.73874,-2.29203,46.9756,597.5
13,Phantom,gamma,6.34401,6.86794,14.6541,-365
13,Scint1,gamma,6.34401,9.75016,20.8134,-202.5
13,DWC1,gamma,6.34401,12.455,26.5936,-50
13,DWC2,gamma,6.34401,16.8892,36.0694,200
13,Collimator,gamma,0.3297,2.58899,29.8886,-575
13,Phantom,gamma,162.753,-0.439385,-0.3458,-365
13,Scint1,gamma,162.753,-0.628369,-0.482229,-202.5
13,DWC1,gamma,162.753,-0.805723,-0.610262,-50
13,DWC2,gamma,162.753,-1.09647,-0.820153,200
13,Scint2,gamma,162.753,-1.55875,-1.15388,597.5
13,Collimator,gamma,1.29393,58.1673,52.2886,-575
,19.6951,0.497972,2.45552,-50
29,DWC2,gamma,19.6951,0.691298,3.28549,200
29,Scint2,gamma,19.6951,0.998685,4.60516,597.5
29,Phantom,gamma,180.983,-0.399826,0.699696,-365
29,Scint1,gamma,180C,g,DW,-202,5.16017,-19.9175,5.37038,-365
3,Scint1,gamma,2.54746,27.5386,-30.4711,-202.5
3,DWC1,gamma,2.54746,79.8832,-69.4295,-50
3,Collimator,gamma,3.10749,-21.2677,-50.6417,-575
3,Phantom,gamma,0.471412,-15.7356,5.46003,-365
3,Scint1,gamma,0.471412,-22.3996,7.75331,-202.5
3,DWC1,gamma,0.471412,-28.6535,9.90545,-50
3,DWC2,gamma,0.471412,-38.9058,13.4336,200
3,Phantom,gamma,90.11,-10.4351,7.9235,-365
3,Scint1,gamma,90.11,-14.8529,11.2595,-202.5
3,DWC1,gamma,90.11,-18.999,14.3903,-50
3,DWC2,gamma,90.11,-25.7957,19.5226,200
3,Scint2,gamma,90.11,-36.6025,27.6831,597.5
3,Phantom,e-,660.644,-10.2765,-3.82699,-365
3,Scint1,e-,653.891,-16.674,-6.56455,-202.5
3,DWC1,e-,401.61,-23.3357,-9.86058,-50
3,DWC2,e-,401.526,-34.5329,-15.0242,200
3,DWC1,gamma,251.496,-22.3,-9.25677,-50
3,DWC2,gamma,251.496,-31.5224,-13.6703,200
3,Scint2,gamma,251.496,-46.186,-20.6877,597.5
3,Scint1,e-,0.239773,-18.5914,-35.6263,-202.5
3,Phantom,gamma,0.156091,-10.5748,-3.92771,-365
3,Scint1,gamma,0.156091,-15.0789,-5.60728,-202.5
3,DWC1,gamma,0.156091,-19.3058,-7.18349,-50
3,DWC2,gamma,0.156091,-26.2352,-9.76744,200
3,Scint2,gamma,0.156091,-37.2529,-13.8759,597.5
3,Phantom,gamma,12.4421,-5.57727,-4.52658,-365
3,Scint1,gamma,12.4421,-7.94773,-6.46192,-202.5
3,DWC1,gamma,12.4421,-10.1723,-8.27816,-50
3,DWC2,e+,4.97162,-9.20281,-15.5477,200
3,DWC2,e-,6.38237,-15.0657,-10.0118,200
3,Scint2,e-,6.31352,-31.4878,-4.523,597.5
3,Phantom,gamma,5.30372,-4.16043,-2.26363,-365
3,Scint1,gamma,5.30372,-5.92699,-3.23565,-202.5
3,DWC1,gamma,5.30372,-7.58484,-4.14786,-50
3,DWC2,gamma,5.30372,-10.3026,-5.64329,200
3,Scint2,gamma,5.30372,-14.6239,-8.02101,597.5
3,Phantom,gamma,383.016,-4.32943,-2.18686,-365
3,Scint1,gamma,383.016,-6.16792,-3.12622,-202.5
3,DWC1,gamma,383.016,-7.89327,-4.00776,-50
3,DWC2,gamma,383.016,-10.7217,-5.45293,200
3,Scint2,gamma,383.016,-15.2189,-7.75073,597.5
3,Collimator,gamma,0.427307,-33.2098,-49.49,-575
3,Collimator,gamma,1.11724,-28.9643,-16.3075,-575
3,Phantom,gamma,5.31663,-8.79107,-4.63935,-365
3,Scint1,gamma,5.31663,-12.5277,-6.62214,-202.5
3,DWC1,gamma,5.31663,-16.0344,-8.48292,-50
3,DWC2,gamma,5.31663,-21.7831,-11.5334,200
3,Scint2,gamma,5.31663,-30.9236,-16.3836,597.5
3,Phantom,gamma,6.38517,4.56405,0.809073,-365
3,Scint1,gamma,6.38517,6.49188,1.13766,-202.5
3,DWC1,gamma,6.38517,8.30107,1.44603,-50
3,DWC2,gamma,6.38517,11.267,1.95155,200
3,Scint2,gamma,6.38517,15.9827,2.75532,597.5
3,Phantom,gamma,2.96001,0.147781,0.127723,-365
3,Scint1,gamma,2.96001,0.207079,0.168024,-202.5
3,DWC1,gamma,2.96001,0.262728,0.205844,-50
3,DWC2,gamma,2.96001,0.353956,0.267845,200
3,Scint2,gamma,2.96001,0.499009,0.366427,597.5
3,Phantom,gamma,215.709,-1.02524,0.368451,-365
3,Scint1,gamma,215.709,-1.4616,0.510632,-202.5
3,DWC1,gamma,215.709,-1.8711,0.644063,-50
3,DWC2,gamma,215.709,-2.54243,0.862802,200
3,Scint2,gamma,215.709,-3.60983,1.2106,597.5
3,Phantom,gamma,18.2643,0.00400517,0.207696,-365
3,Scint1,gamma,18.2643,0.00222931,0.281983,-202.5
3,DWC1,gamma,18.2643,0.000562726,0.351698,-50
3,DWC2,gamma,18.2643,-0.00216937,0.465985,200
3,Scint2,gamma,18.2643,-0.00651341,0.647701,597.5
3,Phantom,gamma,60.6888,0.128277,0.464997,-365
3,Scint1,gamma,60.6888,0.178977,0.647926,-202.5
3,DWC1,gamma,60.6888,0.226558,0.819598,-50
3,DWC2,gamma,60.6888,0.304558,1.10103,200
3,Scint2,gamma,60.6888,0.428579,1.5485,597.5
3,Collimator,gamma,13.2861,-3.38626,-10.0815,-575
3,Collimator,e-,0.504671,-5.91322,8.06436,-560.511
3,Collimator,gamma,0.510999,4.7587,8.79516,-571.529
r,gamma,11.7209,-30.8993,-45.5453,-575
39,Phantom,gamma,20.6783,1.82603,-1.8141,-365
39,Scint1,gamma,20.6783,2.60239,-2.58053,-202.5
39,DWC1,gamma,20.6783,3.33098,-3.29979,-50
39,DWC2,gamma,20.6783,4.52538,-4.47891,200
39,Scint2,gamma,20.6783,6.42449,-6.35371,597.5
39,Phantom,gamma,127.69,0.2154,1.02371,-365
39,Scint1,gamma,127.69,0.318097,1.44426,-202.5
39,DWC1,e+,116.813,0.343431,0.580184,-50
39,DWC2,e+,116.706,-1.11499,-1.41984,200
39,Scint2,e+,116.525,-6.03135,-6.14764,597.5
39,DWC1,e-,9.13981,-12.618,-2.262,-50
39,DWC2,e-,9.08897,-39.7449,-14.516,200
0447342,-0.113738,-365
45,Scint1,gamma,2.38231,-0.086392,-0.170936,-202.5
45,DWC1,gamma,2.38231,-0.125486,-0.224614,-50
45,DWC2,gamma,2.38231,-0.189575,-0.312612,200
45,Scint2,gamma,2.38231,-0.291477,-0.452528,597.5
5,-0.633462,200
35,Scint2,e-,1932.55,6.64377,-1.65117,597.5
35,Phantom,gamma,60.8539,2.21326,0.634797,-365
35,Scint1,gamma,60.8539,3.13119,0.887968,-202.5
35,DWC1,gamma,60.8539,3.99262,1.12556,-50
35,DWC2,gamma,60.8539,5.40482,1.51506,200
35,Scint2,gamma,60.8539,7.6502,2.13435,597.5
35,Phantom,gamma,3.3196,1.90743,0.383035,-365
35,Scint1,gamma,3.3196,2.69519,0.528992,-202.5
35,DWC1,gamma,3.3196,3.43447,0.665966,-50
35,DWC2,gamma,3.3196,4.6464,0.890514,200
35,Scint2,gamma,3.3196,6.57338,1.24755,597.5
35,Phantom,gamma,4.46647,1.87299,0.245338,-365
35,Scint1,gamma,4.46647,2.64619,0.332858,-202.5
35,DWC1,gamma,4.46647,3.3718,0.414992,-50
35,DWC2,gamma,4.46647,4.56133,0.549639,200
