eventID,volume,particle,energy_MeV,theta_deg,phi_deg
0,Collimator,gamma,12.0112,8.81061,-27.7034
0,Collimator,gamma,0.864453,23.5307,40.0076
0,Collimator,gamma,2.7299,8.45458,-86.0451
0,Collimator,gamma,0.607098,3.69537,-135.951
0,Collimator,gamma,2.71022,4.21098,-117.224
0,Collimator,gamma,2.27582,12.8071,-7.82267
0,Collimator,gamma,0.284718,11.9928,7.97537
0,Collimator,gamma,2.46686,16.4624,62.8824
0,Collimator,gamma,0.371056,15.3979,124.775
0,Collimator,gamma,5.27088,9.48239,16.6983
0,Collimator,gamma,2.93827,9.2496,-13.7871
0,Collimator,gamma,16.6364,5.53595,26.524
0,Collimator,gamma,1.51718,62.3652,-146.57
0,Collimator,gamma,0.104744,15.9872,-157.454
0,Collimator,gamma,0.368667,22.5839,-140.282
0,Collimator,gamma,1.20902,18.6614,30.7935
0,Phantom,gamma,0.46419,0.860136,8.8585
0,Phantom,gamma,2.63164,0.882261,16.5768
0,Scint1,gamma,2.63164,0.882261,16.5768
0,DWC1,gamma,2.63164,0.882261,16.5768
0,DWC2,gamma,2.63164,0.882261,16.5768
0,Scint2,gamma,2.63164,0.882261,16.5768
0,Cherenkov,gamma,1.01114,160.447,44.3701
0,Collimator,gamma,0.684689,7.61168,49.6957
0,Collimator,gamma,0.798038,12.6375,34.2674
0,Phantom,gamma,105.576,0.339128,71.5001
0,Scint1,gamma,105.576,0.339128,71.5001
0,DWC1,gamma,105.576,0.339128,71.5001
0,DWC2,gamma,105.576,0.339128,71.5001
0,Scint2,gamma,105.576,0.339128,71.5001
0,Phantom,gamma,0.588799,0.2509,83.914
0,Scint1,gamma,0.588799,0.2509,83.914
0,DWC1,gamma,0.588799,0.2509,83.914
0,DWC2,gamma,0.588799,0.2509,83.914
0,Scint2,gamma,0.588799,0.2509,83.914
0,Phantom,gamma,18.5637,0.0428557,41.1214
0,Scint1,gamma,18.5637,0.0428557,41.1214
0,DWC1,gamma,18.5637,0.0428557,41.1214
0,DWC2,gamma,18.5637,0.0428557,41.1214
0,Scint2,gamma,18.5637,0.0428557,41.1214
1,Collimator,gamma,41.6022,17.9425,116.123
1,Collimator,gamma,18.6804,18.6412,68.2555
1,Collimator,gamma,46.0289,15.3723,71.372
1,Collimator,gamma,1.57836,9.81526,81.6923
1,Collimator,gamma,18.042,4.32995,90.2915
1,Cherenkov,gamma,1.55946,171.626,-86.9309
1,Scint1,gamma,0.567552,2.06643,-26.3658
1,DWC1,gamma,0.567552,2.06643,-26.3658
1,DWC2,gamma,0.567552,2.06643,-26.3658
1,Scint2,gamma,0.567552,2.06643,-26.3658
1,Phantom,gamma,0.924514,1.78979,-19.3083
1,Scint1,gamma,0.924514,1.78979,-19.3083
1,DWC1,gamma,0.924514,1.78979,-19.3083
1,DWC2,gamma,0.924514,1.78979,-19.3083
1,Scint2,gamma,0.924514,1.78979,-19.3083
1,Phantom,gamma,0.278704,1.96127,-32.571
1,Scint1,gamma,0.278704,1.96127,-32.571
1,DWC1,gamma,0.278704,1.96127,-32.571
1,DWC2,gamma,0.278704,1.96127,-32.571
1,Scint2,gamma,0.278704,1.96127,-32.571
1,Phantom,gamma,58.1067,1.21045,-79.162
1,Scint1,gamma,58.1067,1.21045,-79.162
1,DWC1,gamma,58.1067,1.21045,-79.162
1,DWC2,gamma,58.1067,1.21045,-79.162
1,Scint2,gamma,58.1067,1.21045,-79.162
1,Phantom,gamma,43.5869,1.31861,-65.0133
1,Scint1,gamma,43.5869,1.31861,-65.0133
1,DWC1,gamma,43.5869,1.31861,-65.0133
1,DWC2,gamma,43.5869,1.31861,-65.0133
1,Scint2,gamma,43.5869,1.31861,-65.0133
1,Phantom,gamma,2.03327,1.30735,-22.2748
1,Scint1,gamma,2.03327,1.30735,-22.2748
1,DWC1,gamma,2.03327,1.30735,-22.2748
1,DWC2,gamma,2.03327,1.30735,-22.2748
1,Scint2,gamma,2.03327,1.30735,-22.2748
1,Collimator,gamma,9.42029,7.76142,-133.427
1,Collimator,gamma,0.19206,20.5296,-147.452
1,Collimator,gamma,0.205366,19.8647,-147.794
1,Collimator,gamma,5.20816,17.5757,177.291
1,Collimator,gamma,24.1154,8.27219,-56.2092
1,Collimator,gamma,11.493,4.44528,-5.44334
1,Collimator,gamma,12.914,8.18903,135.266
1,Collimator,gamma,3.56991,6.61396,152.984
1,Collimator,gamma,1.8973,7.17471,101.025
1,Collimator,gamma,1.92564,7.61139,70.898
1,Collimator,gamma,14.0365,5.30062,30.9375
1,Collimator,gamma,0.470988,5.8495,17.0426
1,Collimator,gamma,26.6256,7.88678,-10.6214
1,Collimator,gamma,0.510999,83.9315,110.418
1,Collimator,gamma,2.3909,61.0438,-22.5579
1,Collimator,gamma,0.778947,64.0043,-19.0777
1,Collimator,gamma,6.31179,68.778,-10.4765
1,Collimator,gamma,0.320443,54.0464,-15.1969
1,Phantom,gamma,1.90586,11.256,-11.3785
1,DWC1,gamma,1.90586,11.256,-11.3785
1,Collimator,gamma,2.41197,60.7682,21.769
1,Collimator,gamma,3.25119,55.0195,-8.55241
1,Phantom,gamma,7.10146,2.38377,-17.9503
1,Scint1,gamma,7.10146,2.38377,-17.9503
1,DWC1,gamma,7.10146,2.38377,-17.9503
1,DWC2,gamma,7.10146,2.38377,-17.9503
1,Scint2,gamma,7.10146,2.38377,-17.9503
1,Phantom,gamma,7.89108,3.28365,-31.2042
1,Scint1,gamma,7.89108,3.28365,-31.2042
1,DWC1,gamma,7.89108,3.28365,-31.2042
1,DWC2,gamma,7.89108,3.28365,-31.2042
1,Scint2,gamma,7.89108,3.28365,-31.2042
1,Phantom,gamma,1.77048,2.25385,-22.9324
1,Scint1,gamma,1.77048,2.25385,-22.9324
1,DWC1,gamma,1.77048,2.25385,-22.93240
39,S,3.69119,-88.3754
2,Collimator,gamma,3.02189,3.50842,-53.184
2,Collimator,gamma,10.2662,3.03568,-38.4907
2,Collimator,gamma,0.206174,45.9902,-81.6231
2,Collimator,gamma,0.420006,73.1871,-178.588
2,Collimator,gamma,1.97814,30.463,67.8194
2,Phantom,gamma,0.342601,9.43377,-171.956
2,DWC1,gamma,0.342601,9.43377,-171.956
2,Phantom,gamma,186.885,0.144511,29.0527
2,Scint1,gamma,186.885,0.144511,29.0527
2,DWC1,gamma,186.885,0.144511,29.0527
2,DWC2,gamma,186.885,0.144511,29.0527
2,Scint2,gamma,186.885,0.144511,29.0527
2,Collimator,gamma,9.79296,14.6773,-64.0823
2,Collimator,gamma,2.32453,19.0822,-75.89
2,Collimator,gamma,2.26345,5.28323,60.2068
2,Collimator,gamma,4.3519,5.39575,64.4509
2,Phantom,gamma,4.3519,5.39575,64.4509
2,Scint1,gamma,4.3519,5.39575,64.4509
2,DWC1,gamma,4.3519,5.39575,64.4509
2,DWC2,gamma,4.3519,5.39575,64.4509
2,Collimator,gamma,32.2924,7.68126,-55.9024
2,Collimator,gamma,2.46598,43.5566,130.609
2,Collimator,gamma,18.9561,7.42365,-57.0538
2,Scint1,gamma,27.8428,2.89795,23.5683
2,DWC1,gamma,27.8428,2.89795,23.5683
2,DWC2,gamma,27.8428,2.89795,23.5683
2,Collimator,gamma,0.991035,6.58056,-18.28
2,Collimator,gamma,3.24778,7.33501,-17.5486
2,Collimator,gamma,10.4428,5.53744,-5.8192
2,Collimator,gamma,8.93473,12.3406,-73.6639
2,Phantom,gamma,19.0189,1.05391,-73.0998
2,Scint1,gamma,19.0189,1.05391,-73.0998
2,DWC1,gamma,19.0189,1.05391,-73.0998
2,DWC2,gamma,19.0189,1.05391,-73.0998
2,Scint2,gamma,19.0189,1.05391,-73.0998
2,Phantom,gamma,96.1816,2.37998,-96.0333
2,Scint1,gamma,96.1816,2.37998,-96.0333
2,DWC1,gamma,96.1816,2.37998,-96.0333
2,DWC2,gamma,96.1816,2.37998,-96.0333
2,Collimator,gamma,0.930603,18.9644,132.606
2,Phantom,gamma,2.9454,23.164,-149.642
2,Collimator,gamma,0.435101,14.4038,40.1449
2,Collimator,gamma,1.39454,12.5291,38.5144
2,Collimator,gamma,4.04067,5.34437,-7.04045
2,Collimator,gamma,0.342433,7.55219,-20.6778
2,Collimator,gamma,0.624267,11.8328,-71.3847
2,Collimator,gamma,1.01573,5.44836,-57.2314
2,Collimator,gamma,0.308802,76.3914,136.454
2,Collimator,gamma,12.5309,12.3941,71.8431
2,Phantom,gamma,1.55138,26.2085,-102.723
2,Collimator,gamma,3.36926,15.27,100.713
2,Phantom,gamma,21.1031,1.77766,96.9622
2,Scint1,gamma,21.1031,1.77766,96.9622
2,DWC1,gamma,21.1031,1.77766,96.9622
2,DWC2,gamma,21.1031,1.77766,96.9622
2,Scint2,gamma,21.1031,1.77766,96.9622
2,Collimator,gamma,0.676078,2.59257,90.417
2,Phantom,gamma,0.60324,1.33283,92.6478
2,Scint1,gamma,0.60324,1.33283,92.6478
2,DWC1,gamma,0.60324,1.33283,92.6478
2,DWC2,gamma,0.60324,1.33283,92.6478
2,Scint2,gamma,0.60324,1.33283,92.6478
3,Collimator,gamma,1.15428,20.237,124.125
3,Collimator,gamma,3.51036,16.365,128.263
3,Phantom,gamma,145.247,2.07711,171.294
3,Scint1,gamma,145.247,2.07711,171.294
3,DWC1,gamma,145.247,2.07711,171.294
3,DWC2,gamma,145.247,2.07711,171.294
3,Scint2,gamma,145.247,2.07711,171.294
3,Phantom,gamma,980.695,0.689015,133.757
3,Scint1,gamma,980.695,0.689015,133.757
3,DWC1,gamma,980.695,0.689015,133.757
3,DWC2,gamma,980.695,0.689015,133.757
3,Scint2,gamma,980.695,0.689015,133.757
3,Collimator,gamma,0.73831,3.52034,159.83
3,Phantom,gamma,11.1025,0.908996,121.535
3,Scint1,gamma,11.1025,0.908996,121.535
3,DWC1,gamma,11.1025,0.908996,121.535
3,DWC2,gamma,11.1025,0.908996,121.535
3,Scint2,gamma,11.1025,0.908996,121.535
3,Phantom,gamma,1.38039,0.578311,131.602
3,Scint1,gamma,1.38039,0.578311,131.602
3,Collimator,gamma,11.8415,8.15301,157.997
3,Collimator,gamma,16.0925,20.089,-131.425
3,Phantom,gamma,20.834,2.51089,64.558
3,Scint1,gamma,20.834,2.51089,64.558
3,DWC1,gamma,20.834,2.51089,64.558
3,DWC2,gamma,20.834,2.51089,64.558
3,Phantom,gamma,3.37156,4.80928,-142.968
3,Scint1,gamma,3.37156,4.80928,-142.968
3,DWC1,gamma,3.37156,4.80928,-142.968
3,DWC2,gamma,3.37156,4.80928,-142.968
3,Collimator,gamma,2.22916,6.85761,125.393
3,Phantom,gamma,0.564029,2.38032,-163.748
3,Collimator,gamma,3.91794,6.33717,104.198
3,Collimator,gamma,0.483954,4.72639,7.51177
3,Phantom,gamma,24.6451,2.3841,-118.591
3,Scint1,gamma,24.6451,2.3841,-118.591
3,DWC1,gamma,24.6451,2.3841,-118.591
3,DWC2,gamma,24.6451,2.3841,-118.591
3,Scint2,gamma,24.6451,2.3841,-118.591
3,Phantom,gamma,612.064,0.0985203,91.2716
3,Scint1,gamma,612.064,0.0985203,91.2716
3,DWC1,gamma,612.064,0.0985203,91.2716
3,DWC2,gamma,612.064,0.0985203,91.2716
3,Scint2,gamma,612.064,0.0985203,91.2716
3,Collimator,gamma,4.5224,4.64925,76.079
3,Collimator,gamma,19.5161,2.92501,-19.9557
3,Collimator,gamma,0.437658,95.5079,-145.303
3,Collimator,gamma,0.412139,54.3871,-169.47
3,Phantom,gamma,184.704,0.771311,-80.7086
3,Scint1,gamma,184.704,0.771311,-80.7086
3,DWC1,gamma,184.704,0.771311,-80.7086
3,DWC2,gamma,184.704,0.771311,-80.7086
3,Scint2,gamma,184.704,0.771311,-80.7086
3,Phantom,gamma,0.343673,2.14285,143.341
3,Scint1,gamma,0.33069,17.5515,-45.138
3,DWC1,gamma,0.33069,17.5515,-45.138
3,Phantom,gamma,47.5398,2.44639,158.497
3,Scint1,gamma,47.5398,2.44639,158.497
3,DWC1,gamma,47.5398,2.44639,158.497
3,DWC2,gamma,47.5398,2.44639,158.497
3,Collimator,gamma,5.16017,3.07623,165.033
3,Phantom,gamma,5.16017,3.07623,165.033
3,Scint1,gamma,2.54746,23.1649,-36.6591
3,DWC1,gamma,2.54746,23.1649,-36.6591
3,Collimator,gamma,3.10749,17.633,-112.732
3,Phantom,gamma,0.471412,2.48334,161.01
3,Scint1,gamma,0.471412,2.48334,161.01
3,DWC1,gamma,0.471412,2.48334,161.01
3,DWC2,gamma,0.471412,2.48334,161.01
3,Phantom,gamma,90.11,1.95116,142.943
3,Scint1,gamma,90.11,1.95116,142.943
3,DWC1,gamma,90.11,1.95116,142.943
3,DWC2,gamma,90.11,1.95116,142.943
3,Scint2,gamma,90.11,1.95116,142.943
3,DWC1,gamma,251.496,2.34188,-154.426
3,DWC2,gamma,251.496,2.34188,-154.426
3,Scint2,gamma,251.496,2.34188,-154.426
3,Phantom,gamma,0.156091,1.69443,-159.55
3,Scint1,gamma,0.156091,1.69443,-159.55
3,DWC1,gamma,0.156091,1.69443,-159.55
3,DWC2,gamma,0.156091,1.69443,-159.55
3,Scint2,gamma,0.156091,1.69443,-159.55
3,Phantom,gamma,12.4421,1.07885,-140.77
3,Scint1,gamma,12.4421,1.07885,-140.77
3,DWC1,gamma,12.4421,1.07885,-140.77
3,Phantom,gamma,5.30372,0.710899,-151.179
3,Scint1,gamma,5.30372,0.710899,-151.179
3,DWC1,gamma,5.30372,0.710899,-151.179
3,DWC2,gamma,5.30372,0.710899,-151.179
3,Scint2,gamma,5.30372,0.710899,-151.179
3,Phantom,gamma,383.016,0.727904,-152.936
3,Scint1,gamma,383.016,0.727904,-152.936
3,DWC1,gamma,383.016,0.727904,-152.936
3,DWC2,gamma,383.016,0.727904,-152.936
3,Scint2,gamma,383.016,0.727904,-152.936
3,Collimator,gamma,0.427307,19.1342,-123.819
3,Collimator,gamma,1.11724,10.9405,-150.576
3,Phantom,gamma,5.31663,1.49116,-152.048
3,Scint1,gamma,5.31663,1.49116,-152.048
3,DWC1,gamma,5.31663,1.49116,-152.048
3,DWC2,gamma,5.31663,1.49116,-152.048
3,Scint2,gamma,5.31663,1.49116,-152.048
3,Phantom,gamma,6.38517,0.6895,9.67281
3,Scint1,gamma,6.38517,0.6895,9.67281
3,DWC1,gamma,6.38517,0.6895,9.67281
3,DWC2,gamma,6.38517,0.6895,9.67281
3,Scint2,gamma,6.38517,0.6895,9.67281
3,Phantom,gamma,2.96001,0.0252795,34.2011
3,Scint1,gamma,2.96001,0.0252795,34.2011
3,DWC1,gamma,2.96001,0.0252795,34.2011
3,DWC2,gamma,2.96001,0.0252795,34.2011
3,Scint2,gamma,2.96001,0.0252795,34.2011
3,Phantom,gamma,215.709,0.161817,161.953
3,Scint1,gamma,215.709,0.161817,161.953
3,DWC1,gamma,215.709,0.161817,161.953
3,DWC2,gamma,215.709,0.161817,161.953
3,Scint2,gamma,215.709,0.161817,161.953
3,Phantom,gamma,18.2643,0.0262001,91.3694
3,Scint1,gamma,18.2643,0.0262001,91.3694
3,DWC1,gamma,18.2643,0.0262001,91.3694
3,DWC2,gamma,18.2643,0.0262001,91.3694
3,Scint2,gamma,18.2643,0.0262001,91.3694
3,Phantom,gamma,60.6888,0.0669303,74.5088
3,Scint1,gamma,60.6888,0.0669303,74.5088
3,DWC1,gamma,60.6888,0.0669303,74.5088
3,DWC2,gamma,60.6888,0.0669303,74.5088
3,Scint2,gamma,60.6888,0.0669303,74.5088
3,Collimator,gamma,13.2861,3.54492,-108.569
3,Collimator,gamma,0.510999,124.736,48.1746
nt2,gamma,33.1031,0.0513281,110.992
45,Phantom,gamma,2.38231,0.0249493,-126.066
45,Scint1,gamma,2.38231,0.0249493,-126.066
45,DWC1,gamma,2.38231,0.0249493,-126.066
45,DWC2,gamma,2.38231,0.0249493,-126.066
45,Scint2,gamma,2.38231,0.0249493,-126.066
mma,5.80792,2.98921,-118.729
29,DWC2,gamma,5.80792,2.98921,-118.729
29,Collimator,gamma,17.1012,3.03484,-140.176
29,Phantom,gamma,6.58393,15.8957,-16.0008
29,Phantom,gamma,0.385196,23.797,-129.812
29,Collimator,gamma,0.54037,69.7414,-3.7374
29,Collimator,gam,131.236
19,DWC1,gamma,254.284,0.488377,131.236
19,DWC2,gamma,254.284,0.488377,131.236
19,Scint2,gamma,254.284,0.488377,131.236
19,Collimator,gamma,14.9056,6.91991,-170.934
19,Collimator,gamma,0.510999,14.7651,70.6639
19,Collimator,gamma,3.02167,13.9743,137.473
19,Collimator,gamma,1.79949,16.161,128.096
19,Collimator,gamma,0.725353,12.0697,143.622
19,Phantom,gamma,1.05672,9.65918,-36.7006
19,DWC1,gamma,0.927483,19.3672,-124.043
19,Collimator,gamma,6.43521,13.4112,8.57963
19,Collimator,gamma,0.310569,118.543,-111.194
19,Phantom,gamma,179.631,2.7152,-77.8945
19,Scint1,gamma,179.631,2.7152,-77.8945
19,DWC1,gamma,179.631,2.7152,-77.8945
19,DWC2,gamma,179.631,2.7152,-77.8945
19,Scint2,gamma,179.631,2.7152,-77.8945
19,Collimator,gamma,0.949442,45.329,-69.5208
19,Collimator,gamma,0.264136,97.1982,-44.5115
19,Phantom,gamma,2.89097,3.26059,175.012
19,Scint1,gamma,2.89097,3.26059,175.012
19,DWC1,gamma,2.89097,3.26059,175.012
19,DWC2,gamma,2.89097,3.26059,175.012
19,Collimator,gamma,4.1152,21.1115,-13.8795
19,Collimator,gamma,0.271857,39.9764,-138.923
19,Collimator,gamma,0.231672,85.9802,-25.4684
19,Collimator,gamma,0.128338,115.506,-127.669
19,Collimator,gamma,0.794916,45.7715,-144.521
19,Phantom,gamma,4.76116,13.4411,179.723
19,Collimator,gamma,59.4035,2.76644,92.0353
19,Scint1,gamma,6.64029,12.0489,0.746076
19,DWC1,gamma,6.64029,12.0489,0.746076
19,Phantom,gamma,0.792515,16.9761,-43.9939
19,Phantom,gamma,0.313145,11.8609,-83.151
19,Phantom,gamma,2.46231,13.6401,-71.1824
19,Phantom,gamma,3.80357,3.07692,16.2085
19,Scint1,gamma,3.80357,3.07692,16.2085
19,DWC1,gamma,3.80357,3.07692,16.2085
19,DWC2,gamma,3.80357,3.07692,16.2085
19,Phantom,gamma,2.97038,16.019,9.36917
19,Phantom,gamma,2.17909,5.94418,-8.63628
19,Scint1,gamma,2.17909,5.94418,-8.63628
19,DWC1,gamma,2.17909,5.94418,-8.63628
19,DWC2,gamma,2.17909,5.94418,-8.63628
19,Collimator,gamma,0.479404,23.2601,-136.493
19,Phantom,gamma,1.12786,2.25328,98.8535
19,Scint1,gamma,1.12786,2.25328,98.8535
19,DWC1,gamma,1.12786,2.25328,98.8535
19,DWC2,gamma,1.12786,2.25328,98.8535
19,Collimator,gamma,2.63749,3.03349,107.327
19,Collimator,gamma,35.5151,4.52951,16.8353
19,Collimator,gamma,0.829497,5.09701,-9.23984
19,Collimator,gamma,92.3383,4.16251,8.06883
19,Collimator,gamma,1.39019,79.8972,-130.072
19,Collimator,gamma,2.78572,74.0332,-153.77
19,Collimator,gamma,0.488563,74.0694,165.159
19,Phantom,gamma,50.6272,1.30753,14.2366
19,Scint1,gamma,50.6272,1.30753,14.2366
19,DWC1,gamma,50.6272,1.30753,14.2366
19,DWC2,gamma,50.6272,1.30753,14.2366
19,Scint2,gamma,50.6272,1.30753,14.2366
19,Collimator,gamma,31.4949,12.3828,107.317
19,Collimator,gamma,0.223634,17.0417,-140.899
19,Collimator,gamma,87.687,2.96003,54.445
19,Collimator,gamma,0.510999,121.694,126.513
19,Collimator,gamma,0.120051,90.3436,114.649
19,Collimator,gamma,2.39788,98.8445,-129.907
19,Collimator,gamma,0.711893,113.172,-136.611
19,Collimator,gamma,0.189012,57.5039,46.3914
19,Collimator,gamma,1.03012,61.0385,-90.6045
19,Phantom,gamma,2.94463,0.254225,63.2473
19,Scint1,gamma,2.94463,0.254225,63.2473
19,DWC1,gamma,2.94463,0.254225,63.2473
19,DWC2,gamma,2.94463,0.254225,63.2473
19,Scint2,gamma,2.94463,0.254225,63.2473
19,Phantom,gamma,0.39929,0.190594,57.0158
19,Scint1,gamma,0.39929,0.190594,57.0158
19,DWC1,gamma,0.39929,0.190594,57.0158
19,DWC2,gamma,0.39929,0.190594,57.0158
19,Scint2,gamma,0.39929,0.190594,57.0158
19,Phantom,gamma,0.829453,0.301143,133.947
19,Scint1,gamma,0.829453,0.301143,133.947
19,DWC1,gamma,0.829453,0.301143,133.947
19,DWC2,gamma,0.829453,0.301143,133.947
19,Scint2,gamma,0.829453,0.301143,133.947
19,Phantom,gamma,51.0928,0.307404,-158.708
19,Scint1,gamma,51.0928,0.307404,-158.708
19,DWC1,gamma,51.0928,0.307404,-158.708
19,DWC2,gamma,51.0928,0.307404,-158.708
19,Scint2,gamma,51.0928,0.307404,-158.708
19,Collimator,gamma,3.37295,14.7402,-156.339
19,Collimator,gamma,12.5354,4.40466,136.116
19,Collimator,gamma,1.20085,2.69323,-104.1
19,Collimator,gamma,3.20759,2.92954,-99.8006
19,Collimator,gamma,0.510999,124.476,20.5382
19,Phantom,gamma,21.8209,0.647491,-71.6885
19,Scint1,gamma,21.8209,0.647491,-71.6885
19,DWC1,gamma,21.8209,0.647491,-71.6885
19,DWC2,gamma,21.8209,0.647491,-71.6885
19,Scint2,gamma,21.8209,0.647491,-71.6885
19,Phantom,gamma,3.13325,19.6653,98.7834
19,Phantom,gamma,5.37331,2.35565,-83.0893
19,DWC1,gamma,5.37331,2.35565,-83.0893
19,DWC2,gamma,5.37331,2.35565,-83.0893
19,Phantom,gamma,3.627,7.48908,90.6826
19,Scint1,gamma,3.627,7.48908,90.6826
19,DWC1,gamma,3.627,7.48908,90.6826
19,DWC2,gamma,3.627,7.48908,90.6826
19,DWC1,gamma,7.04609,7.59853,-140.123
19,Collimator,gamma,1.95757,14.9963,-136.701
19,Collimator,gamma,5.50196,14.9072,-141.162
19,Collimator,gamma,7.65529,14.9473,-142.091
19,Collimator,gamma,82.5939,14.6458,-134.375
19,DWC1,gamma,4.65554,8.71758,145.157
19,Collimator,gamma,3.96244,7.19131,-125.052
19,Collimator,gamma,1.26898,8.52666,-129.976
19,Collimator,gamma,1.11821,24.3473,-43.8272
19,Collimator,gamma,1.15039,7.60234,132.835
19,Collimator,gamma,29.5989,7.18932,-144.068
19,Phantom,gamma,29.5989,7.18932,-144.068
19,DWC1,gamma,29.5989,7.18932,-144.068
19,DWC2,gamma,29.5989,7.18932,-144.068
19,Cherenkov,gamma,0.752965,168.829,-157.888
19,Collimator,gamma,0.74121,13.702,-110.443
19,Collimator,gamma,18.7342,6.82158,-99.646
19,Collimator,gamma,16.212,5.7834,-106.188
19,Collimator,gamma,9.98845,4.81047,-68.5795
19,Collimator,gamma,0.372946,73.016,110.586
19,Collimator,gamma,6.2175,4.50601,-49.4677
.886,0.476586,110.207
15,Scint1,gamma,2.49131,5.20412,116.568
15,DWC1,gamma,2.49131,5.20412,116.568
15,DWC2,gamma,2.49131,5.20412,116.568
