eventID,volume,particle,edep_MeV
41,BremsTarget,gamma,0.011546
41,BremsTarget,e-,0.143504
41,BremsTarget,e-,2.53068
41,BremsTarget,e-,1.22036
41,BremsTarget,e-,1.67183
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.0795976
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.41448
41,BremsTarget,e-,0.158651
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.0549193
41,BremsTarget,e-,0.488996
41,BremsTarget,gamma,0.069529
41,BremsTarget,e-,0.341029
41,BremsTarget,e-,0.105178
41,BremsTarget,e-,0.552537
41,BremsTarget,e+,0.280797
41,BremsTarget,e+,0.00883175
41,BremsTarget,gamma,0.012103
41,BremsTarget,e-,0.498896
41,BremsTarget,e-,0.304314
Target,gamma,0.069529
39,BremsTarget,e-,0.169399
39,BremsTarget,e-,1.11841
39,BremsTarget,e+,1.49591
39,BremsTarget,e+,0.774929
39,BremsTarget,e+,1.11727
39,BremsTarget,gamma,0.011546
39,BremsTarget,e-,0.31203
39,BremsTarget,e-,0.0265804
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.0913131
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.44147
39,BremsTarget,e-,0.72732
39,BremsTarget,e-,3.97692
39,BremsTarget,e-,2.07956
39,BremsTarget,e+,0.677519
39,BremsTarget,e+,1.64415
39,BremsTarget,e+,1.09376
39,BremsTarget,e+,0.180888
39,BremsTarget,e+,1.53093
39,BremsTarget,e+,1.19714
39,BremsTarget,e+,0.329654
39,BremsTarget,e+,0.709796
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.0335038
39,BremsTarget,e-,1.38545
39,BremsTarget,e-,0.0744294
39,BremsTarget,e-,0.191769
39,BremsTarget,e-,3.93302
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.0579353
39,BremsTarget,e-,1.03825
39,BremsTarget,e-,1.72949
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.075886
39,BremsTarget,e-,0.398773
39,BremsTarget,e-,0.651309
39,BremsTarget,e-,1.31622
39,BremsTarget,e-,0.0771653
39,BremsTarget,gamma,0.000599
39,BremsTarget,e-,0.221817
39,BremsTarget,e-,1.45614
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.200355
39,BremsTarget,e+,1.75455
39,BremsTarget,e+,0.19078
39,BremsTarget,e+,4.12952
39,BremsTarget,e+,0.0761783
39,BremsTarget,e+,1.38945
39,BremsTarget,e+,0.699083
39,BremsTarget,e+,1.42994
39,BremsTarget,e+,0.636217
39,BremsTarget,e+,1.52915
39,BremsTarget,e+,0.96155
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.251915
39,BremsTarget,e-,0.189555
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.342834
39,BremsTarget,gamma,0.012103
39,BremsTarget,e-,0.532101
39,BremsTarget,e-,0.0319625
39,BremsTarget,e-,0.0511881
39,BremsTarget,e-,0.519575
39,BremsTarget,e-,0.0181766
39,BremsTarget,e-,2.71811
39,BremsTarget,e-,0.253569
39,BremsTarget,e-,0.379068
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.0996461
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.151898
39,BremsTarget,e-,0.283715
39,BremsTarget,e-,0.278939
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.0625785
39,BremsTarget,gamma,0.001811
39,BremsTarget,e-,0.108602
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.0617273
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.0940612
39,BremsTarget,e-,2.04526
39,BremsTarget,e-,1.9431
39,BremsTarget,e-,0.710182
39,BremsTarget,e-,2.36289
39,BremsTarget,e-,0.343316
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.768294
39,BremsTarget,e-,0.786837
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.164059
39,BremsTarget,e+,3.13549
39,BremsTarget,e+,1.48963
39,BremsTarget,e+,2.40084
39,BremsTarget,e+,0.524153
39,Phantom,e+,2.80635
39,Phantom,e+,0.172459
39,Phantom,e+,2.43393
39,Scint1,e+,0.0052591
39,Scint1,e+,0.0289981
39,Scint1,e+,0.841339
39,Scint2,e+,0.323556
39,Scint2,e+,0.197312
39,Scint2,e+,0.564929
39,Scint2,e-,0.160599
39,Scint2,e-,0.223803
39,Scint2,e-,0.20073
39,Scint2,gamma,0.000288
39,Scint2,e-,0.00619244
39,Scint2,e-,0.0466554
39,Scint2,e-,0.0686891
39,Scint2,e-,0.0730308
39,Scint2,e-,0.0530315
39,Scint2,e-,0.174977
39,Scint1,e-,0.0350798
39,Scint1,e-,0.03654
39,Scint1,e-,0.0636952
39,Scint1,e-,0.194383
39,Scint1,e-,0.125388
39,Scint1,e-,0.140959
39,Scint1,e-,0.269418
39,Scint1,e-,0.205875
39,Scint1,e-,0.292809
39,Phantom,e-,0.382492
39,Scint2,e-,0.339391
39,Scint2,e-,0.0512452
39,Scint2,e-,0.029209
39,Scint2,e-,0.109011
39,BremsTarget,e-,0.166763
39,BremsTarget,e-,0.385184
39,BremsTarget,e-,0.704147
39,BremsTarget,e-,0.501291
39,BremsTarget,e-,0.561986
39,BremsTarget,e-,1.06718
39,BremsTarget,e-,1.43388
39,BremsTarget,e-,0.290278
39,BremsTarget,e-,0.790243
39,BremsTarget,e-,0.230692
39,BremsTarget,e-,0.171557
39,BremsTarget,e-,0.223167
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.0930136
39,BremsTarget,gamma,0.069529
39,BremsTarget,e-,0.101616
39,BremsTarget,gamma,0.000599
39,BremsTarget,e-,0.235563
39,BremsTarget,e-,0.0307409
330855
33,Phantom,e-,0.309622
33,Phantom,e-,0.0783611
33,BremsTarget,e+,0.0180446
33,BremsTarget,e+,2.05367
33,BremsTarget,e+,0.102873
33,BremsTarget,e+,0.454389
33,BremsTarget,e+,3.47468
33,BremsTarget,e+,0.655326
33,BremsTarget,gamma,0.012103
33,BremsTarget,e-,0.167357
33,BremsTarget,e-,0.331538
33,BremsTarget,gamma,0.069529
33,BremsTarget,e-,0.252153
33,BremsTarget,e-,0.189317
33,BremsTarget,gamma,0.069529
33,BremsTarget,e-,0.245516
33,BremsTarget,e-,0.137953
33,BremsTarget,e-,0.227833
33,BremsTarget,e-,0.536775
33,BremsTarget,gamma,0.069529
33,BremsTarget,e-,0.0949275
33,BremsTarget,gamma,0.069529
33,BremsTarget,e-,0.0715263
33,BremsTarget,e-,1.30348
33,BremsTarget,e-,0.786736
33,BremsTarget,gamma,0.069529
33,BremsTarget,e-,0.0601818
33,BremsTarget,e-,4.14705
33,BremsTarget,e-,0.0415366
33,BremsTarget,e-,0.745423
33,BremsTarget,e-,1.38694
33,BremsTarget,gamma,0.069529
33,BremsTarget,e-,0.0517647
33,BremsTarget,gamma,0.069529
33,BremsTarget,e-,0.0637213
msTarget,e-,0.150962
7,BremsTarget,e-,0.067948
7,BremsTarget,gamma,0.002823
7,BremsTarget,e-,0.123168
7,BremsTarget,e+,0.476536
7,BremsTarget,e+,0.277026
7,BremsTarget,e+,0.04826
7,BremsTarget,e-,0.393753
7,BremsTarget,e-,0.205619
7,BremsTarget,e-,0.250638
7,BremsTarget,e-,0.181284
7,BremsTarget,e+,0.16878
7,BremsTarget,e+,1.38076
7,BremsTarget,e+,1.76827
7,BremsTarget,e+,1.65093
7,BremsTarget,e+,2.663
7,BremsTarget,e+,1.67807
7,BremsTarget,e+,0.717141
7,BremsTarget,e+,0.120659
7,BremsTarget,e+,1.39274
7,BremsTarget,e+,0.519812
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.0422448
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.0629605
7,BremsTarget,e-,0.0286166
7,BremsTarget,e-,0.447605
7,BremsTarget,e-,2.70392
7,BremsTarget,e-,0.737812
7,BremsTarget,e-,2.77937
7,BremsTarget,e-,1.02033
7,BremsTarget,e-,2.07057
7,BremsTarget,e-,0.221531
7,BremsTarget,e-,0.70295
7,BremsTarget,e-,2.63593
7,BremsTarget,e-,1.33304
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.178623
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.136441
7,BremsTarget,e-,0.264995
7,BremsTarget,e-,2.92658
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.194968
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.127398
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.315554
7,BremsTarget,e+,1.20361
7,BremsTarget,e+,0.0833252
7,BremsTarget,e+,3.2792
7,BremsTarget,e+,0.239439
7,BremsTarget,e+,3.68767
7,BremsTarget,e+,0.267131
7,BremsTarget,e+,0.307182
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.175672
7,BremsTarget,e+,0.32109
7,BremsTarget,e+,0.336673
7,BremsTarget,e+,1.10092
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.44147
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.405057
7,BremsTarget,e-,0.0364128
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.211249
7,BremsTarget,e-,0.359023
7,BremsTarget,e-,0.274489
7,BremsTarget,e-,0.328632
7,BremsTarget,e-,2.53784
7,BremsTarget,e-,2.50671
7,BremsTarget,e-,1.80946
7,BremsTarget,e-,0.882845
7,BremsTarget,e-,2.49416
7,BremsTarget,e-,0.882984
7,BremsTarget,e-,0.537681
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.0418029
7,BremsTarget,e-,0.417579
7,BremsTarget,gamma,0.069529
7,BremsTarget,e-,0.546596
7,BremsTarget,e-,0.551769
7,BremsTarget,e-,0.156975
421
13,BremsTarget,e-,2.77291
13,BremsTarget,e-,0.498213
13,BremsTarget,e-,2.08573
hantom,e-,0.0505439
45,Phantom,e-,0.107673
45,Phantom,e-,0.106418
45,Phantom,e-,0.150471
45,Phantom,e-,0.150266
45,Phantom,e-,0.122026
45,Phantom,e-,0.285505
45,Phantom,e-,0.158495
45,BremsTarget,gamma,0.069529
45,BremsTarget,e-,0.155292
45,BremsTarget,gamma,0.069529
45,Brems,,0.100
9,BremsTarget,e-,0.66657
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.251592
9,BremsTarget,e-,1.07098
9,BremsTarget,e-,2.76175
9,BremsTarget,e-,1.61209
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.339561
9,BremsTarget,e-,0.294591
9,BremsTarget,gamma,0.012103
9,BremsTarget,e-,0.254386
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.134186
9,BremsTarget,e+,0.0780485
9,BremsTarget,e+,0.75444
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.44147
9,BremsTarget,gamma,0.002823
9,BremsTarget,e-,0.376208
9,BremsTarget,e-,0.131968
9,BremsTarget,e-,0.440702
9,BremsTarget,gamma,0.002577
9,BremsTarget,e-,0.190774
9,BremsTarget,e+,2.4174
9,BremsTarget,e+,0.287456
9,BremsTarget,e+,0.202341
9,BremsTarget,e+,1.51635
9,BremsTarget,e+,0.513785
9,BremsTarget,e+,0.971005
9,BremsTarget,e+,0.360238
9,BremsTarget,e+,2.47307
9,BremsTarget,e+,0.0141328
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.117197
9,BremsTarget,e-,0.306736
9,BremsTarget,e-,0.107767
9,BremsTarget,e-,0.0958597
9,BremsTarget,e-,0.127986
9,BremsTarget,e-,0.147777
9,BremsTarget,e-,0.12292
9,BremsTarget,e-,0.199081
9,BremsTarget,e-,0.152849
9,BremsTarget,e-,0.406772
9,BremsTarget,e-,0.127618
9,BremsTarget,e-,0.168689
9,BremsTarget,e-,0.11295
9,BremsTarget,e-,0.189818
9,BremsTarget,e-,0.152307
9,BremsTarget,e-,0.721923
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.0685291
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.134553
9,BremsTarget,e-,0.521504
9,BremsTarget,e-,1.36302
9,BremsTarget,e-,0.0778886
9,BremsTarget,e-,0.833103
9,BremsTarget,e-,1.12126
9,BremsTarget,e-,0.0239919
9,BremsTarget,e-,0.0997556
9,BremsTarget,e-,3.34799
9,BremsTarget,e-,1.42012
9,BremsTarget,e-,0.28311
9,BremsTarget,e-,1.34825
9,BremsTarget,e-,1.00326
9,BremsTarget,e-,0.0024885
9,BremsTarget,e-,0.352377
9,BremsTarget,e-,0.865558
9,BremsTarget,e-,0.0516094
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.249955
9,BremsTarget,gamma,0.002823
9,BremsTarget,e-,0.108065
9,BremsTarget,e-,1.42681
9,BremsTarget,e-,1.70578
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.0936304
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.102677
9,BremsTarget,e-,0.0694461
9,BremsTarget,e-,0.0601467
9,BremsTarget,e-,0.0729174
9,BremsTarget,e-,0.150841
9,BremsTarget,e-,0.0372029
9,BremsTarget,e-,0.0750244
9,BremsTarget,e-,0.128378
9,BremsTarget,e-,0.069514
9,BremsTarget,e-,0.0583777
9,BremsTarget,e-,0.0485758
9,BremsTarget,e-,0.0616725
9,BremsTarget,e-,0.079349
9,BremsTarget,e-,0.0367164
9,BremsTarget,e-,0.0587337
9,BremsTarget,e-,0.0574951
9,BremsTarget,e-,0.0562917
9,BremsTarget,e-,0.00746547
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.0452413
9,BremsTarget,e+,0.936073
9,BremsTarget,e+,0.779511
9,BremsTarget,e+,2.09885
9,BremsTarget,e+,2.5128
9,BremsTarget,e+,2.30096
9,BremsTarget,e+,0.658183
9,BremsTarget,e+,0.578941
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.179401
9,BremsTarget,e-,0.0489168
9,BremsTarget,e-,0.213152
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.0545225
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.250096
9,BremsTarget,e-,0.930402
9,BremsTarget,e-,0.662048
9,BremsTarget,e-,0.759389
9,BremsTarget,gamma,0.012103
9,BremsTarget,e-,0.345739
9,BremsTarget,e-,0.665848
9,BremsTarget,e-,0.729465
9,BremsTarget,e-,0.401836
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.237555
9,BremsTarget,e-,1.60223
9,BremsTarget,e-,1.573
9,BremsTarget,e-,0.618623
9,BremsTarget,e-,2.11881
9,BremsTarget,e-,1.07788
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.0853155
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.0651153
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.320268
9,BremsTarget,e-,1.28941
9,BremsTarget,e+,1.59389
9,BremsTarget,e+,2.23311
9,BremsTarget,e+,2.42323
9,BremsTarget,e+,1.38481
9,BremsTarget,e+,0.187403
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.261422
9,BremsTarget,e-,0.180047
9,BremsTarget,e-,0.0172634
9,BremsTarget,e+,0.210654
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.44147
9,BremsTarget,gamma,0.012103
9,BremsTarget,e-,0.440657
9,BremsTarget,e-,0.0582386
9,BremsTarget,e-,0.0299264
9,BremsTarget,e-,0.0564263
9,BremsTarget,e-,0.0430609
9,BremsTarget,e-,0.0175906
9,BremsTarget,e-,0.0147524
9,BremsTarget,e-,0.0120284
9,BremsTarget,e-,0.0306544
9,BremsTarget,e-,0.00801885
9,BremsTarget,e-,0.0111381
9,BremsTarget,e-,0.038518
9,BremsTarget,e-,0.0125326
9,BremsTarget,e-,0.0822736
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.485394
9,BremsTarget,e-,0.399492
9,BremsTarget,e-,1.49399
9,BremsTarget,e-,0.734876
9,BremsTarget,e-,1.36853
9,BremsTarget,e-,0.468273
9,BremsTarget,e-,1.27699
9,BremsTarget,e-,1.22094
9,BremsTarget,e-,0.231693
9,BremsTarget,e-,0.839274
9,BremsTarget,e-,1.01855
9,BremsTarget,e-,0.875808
9,BremsTarget,e-,1.41414
9,BremsTarget,e-,1.22934
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.370609
9,BremsTarget,gamma,0.011546
9,BremsTarget,e-,0.173432
9,BremsTarget,e-,0.110081
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.157976
9,BremsTarget,e-,0.0950715
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.136637
9,BremsTarget,e-,0.0366593
9,BremsTarget,e-,0.651987
9,BremsTarget,e-,1.25722
9,BremsTarget,e-,0.581846
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.0744737
9,BremsTarget,gamma,0.069529
9,BremsTarget,e-,0.248018
9,BremsTarget,e-,0.783503
9,BremsTarget,e-,0.769621
9,BremsTarget,e-,0.699117
9,BremsTarget,e+,0.0756483
9,BremsTarget,e+,0.288421
9,BremsTarget,e+,1.07789
9,BremsTarget,e+,1.40516
9,BremsTarget,e+,3.92624
