eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm
10,Collimator,gamma,2.81033,9.54955,2.96749,-548.535
10,Collimator,gamma,0.161302,-8.66179,-4.99735,-556.418
11,Cherenkov,e-,1999.91,0.00819137,0.000883571,-950
11,BremsTarget,e-,1999.87,0.0438411,-0.0127534,-754.375
11,Cherenkov,gamma,1.11692,-10.3107,17.9458,-850
11,Phantom,gamma,1108.77,6.05081,0.981686,-365
11,Scint1,gamma,1108.77,8.57243,1.39903,-202.5
11,DWC1,gamma,1108.77,10.9389,1.79069,-50
11,DWC2,gamma,1108.77,14.8183,2.43276,200
11,Scint2,gamma,1108.77,20.9865,3.45365,597.5
11,Phantom,gamma,40.0149,2.48278,-0.746707,-365
11,Scint1,gamma,40.0149,3.50575,-1.05501,-202.5
11,DWC1,gamma,40.0149,4.46576,-1.34434,-50
11,DWC2,gamma,40.0149,6.03955,-1.81866,200
11,Scint2,gamma,40.0149,8.54188,-2.57282,597.5
11,Collimator,gamma,3.34559,24.6516,-4.29185,-575
11,Collimator,gamma,15.0931,17.2082,-8.88368,-575
11,Collimator,gamma,7.69987,-38.1602,10.5693,-575
11,Phantom,gamma,1.35526,-20.0853,33.3617,-365
11,DWC1,gamma,1.35526,27.0031,70.413,-50
11,DWC2,gamma,1.35526,64.3748,99.8188,200
11,Collimator,gamma,1.77237,-4.44381,-36.1484,-575
11,Collimator,e-,29.0808,17.3076,26.8933,-575
11,Collimator,gamma,6.68428,15.0276,4.75373,-575
11,Collimator,gamma,1.3655,13.3307,18.5737,-575
11,Phantom,gamma,1.3655,29.325,40.9095,-365
11,DWC1,gamma,1.3655,53.3165,74.4132,-50
11,Collimator,gamma,0.460978,-50.7708,-46.6911,-575
11,Collimator,gamma,1.24208,30.088,17.4118,-575
11,Collimator,gamma,0.121965,14.9235,-58.9641,-575
11,Phantom,e+,274.704,0.964419,-0.643419,-365
11,Scint1,e+,269.692,2.53859,-0.47606,-202.5
11,DWC1,e+,268.617,3.61626,0.476602,-50
11,DWC2,e+,268.553,5.18513,2.53456,200
11,Scint2,e+,268.447,8.62397,5.63512,597.5
11,Phantom,gamma,38.2491,-0.758889,-4.38272,-365
11,Scint1,gamma,38.2491,-1.05667,-6.23775,-202.5
11,DWC1,gamma,38.2491,-1.33613,-7.97862,-50
11,DWC2,gamma,38.2491,-1.79426,-10.8325,200
11,Scint2,gamma,38.2491,-2.52268,-15.3702,597.5
11,Phantom,gamma,14.3626,0.20766,-2.86053,-365
11,Scint1,gamma,14.3626,0.322373,-4.06589,-202.5
11,DWC1,gamma,14.3626,0.430027,-5.19707,-50
11,DWC2,gamma,14.3626,0.606509,-7.05146,200
11,Scint2,gamma,14.3626,0.887115,-9.99995,597.5
11,Phantom,gamma,0.680871,-0.98723,-3.7727,-365
11,Scint1,gamma,0.680871,-1.38182,-5.36677,-202.5
11,DWC1,gamma,0.680871,-1.75213,-6.86275,-50
11,DWC2,gamma,0.680871,-2.35919,-9.31516,200
11,Scint2,gamma,0.680871,-3.32442,-13.2145,597.5
11,Phantom,gamma,1.12734,3.48224,-5.00474,-365
11,Scint1,gamma,1.12734,4.99339,-7.12425,-202.5
11,DWC1,gamma,1.12734,6.41155,-9.11333,-50
11,DWC2,gamma,1.12734,8.73641,-12.3741,200
11,Scint2,gamma,1.12734,12.4329,-17.5588,597.5
11,Phantom,gamma,4.70059,-2.06014,-3.9658,-365
11,Scint1,gamma,4.70059,-2.91115,-5.64258,-202.5
11,DWC1,gamma,4.70059,-3.70978,-7.21616,-50
11,DWC2,gamma,4.70059,-5.01901,-9.79581,200
11,Scint2,gamma,4.70059,-7.10069,-13.8975,597.5
11,Phantom,gamma,5.8541,-5.89786,-4.63483,-365
11,Scint1,gamma,5.8541,-8.38378,-6.59673,-202.5
11,DWC1,gamma,5.8541,-10.7167,-8.4379,-50
11,DWC2,gamma,5.8541,-14.5412,-11.4562,200
11,Scint2,gamma,5.8541,-20.6222,-16.2553,597.5
11,Phantom,gamma,8.16759,-6.24415,-1.91487,-365
11,Scint1,gamma,8.16759,-8.87822,-2.71797,-202.5
11,DWC1,gamma,8.16759,-11.3502,-3.47165,-50
11,DWC2,gamma,8.16759,-15.4026,-4.70719,200
11,Scint2,gamma,8.16759,-21.8459,-6.67169,597.5
11,Phantom,gamma,6.86705,-12.7578,0.397119,-365
11,Scint1,gamma,6.86705,-18.164,0.577932,-202.5
11,DWC1,gamma,6.86705,-23.2375,0.747618,-50
11,DWC2,gamma,6.86705,-31.5547,1.02579,200
11,Scint2,gamma,6.86705,-44.7792,1.46809,597.5
11,Collimator,gamma,4.05967,-8.23762,-6.60171,-575
11,Collimator,gamma,1.04185,-6.31364,7.75486,-530.322
11,Collimator,gamma,1.34369,9.98592,-0.530529,-568.069
11,Collimator,gamma,19.3503,-9.27765,-3.73165,-550.343
11,Collimator,gamma,0.266129,0.397636,9.99209,-535.259
11,Collimator,e-,21.1267,14.3463,-38.8287,-575
11,Collimator,gamma,3.72204,14.0144,-15.7257,-575
11,Collimator,gamma,0.442503,37.1696,45.6694,-575
11,Collimator,gamma,1.97188,11.174,3.562,-575
11,Phantom,gamma,32.3003,4.97974,5.51809,-365
11,Scint1,gamma,32.3003,7.06623,7.85661,-202.5
11,DWC1,gamma,32.3003,9.02431,10.0512,-50
11,DWC2,gamma,32.3003,12.2343,13.6489,200
11,Scint2,gamma,32.3003,17.3382,19.3693,597.5
11,Phantom,gamma,78.8687,-0.504747,0.591042,-365
11,Scint1,gamma,78.8687,-0.733428,0.843437,-202.5
11,DWC1,gamma,78.8687,-0.948036,1.0803,-50
11,DWC2,gamma,78.8687,-1.29985,1.4686,200
11,Scint2,gamma,78.8687,-1.85924,2.086,597.5
11,Collimator,gamma,1.70304,6.97537,-41.3257,-575
11,Cherenkov,e-,0.0281206,-16.1536,-0.48942,-950
2513,0.409808,-1.6045,-365
27,Scint1,gamma,10.2513,0.572376,-2.25248,-202.5
27,DWC1,gamma,10.2513,0.72494,-2.86057,-50
27,DWC2,gamma,10.2513,0.975046,-3.85745,200
27,Scint2,gamma,10.2513,1.37271,-5.4425,597.5
27,Collimator,gamma,0.550905,-51.723,-30.471,-575
27,Phantom,gamma,1.30107,1.15097,-1.27008,-365
27,Scint1,gamma,1.30107,1.62341,-1.7777,-202.5
27,DWC1,gamma,1.30107,2.06678,-2.25409,-50
27,DWC2,gamma,1.30107,2.7936,-3.03506,200
27,Scint2,gamma,1.30107,3.94926,-4.27679,597.5
161663,-23.0783,37.0104,-197.5
17,Collimator,gamma,7.40829,-33.8975,-32.6499,-575
17,Pha,-1,,0.334258,-23.0391,-1.87868,-575
9,Collimator,gamma,18.46,-25.5351,0.310498,-575
9,Phantom,gamma,28.608,-12.4598,3.71396,-365
9,Scint1,gamma,28.608,-17.6986,5.2687,-202.5
9,DWC1,gamma,28.608,-22.6149,6.72777,-50
9,DWC2,gamma,28.608,-30.6746,9.11969,200
9,Scint2,gamma,28.608,-43.4894,12.9228,597.5
9,BremsTarget,e+,3.64991,1.60517,-0.361054,-745.625
9,Phantom,gamma,270.754,-9.05652,0.162369,-365
9,Scint1,gamma,270.754,-12.8687,0.227881,-202.5
9,DWC1,gamma,270.754,-16.4463,0.289362,-50
9,DWC2,gamma,270.754,-22.3111,0.39015,200
9,Scint2,gamma,270.754,-31.6363,0.550403,597.5
9,Phantom,gamma,1.13111,-3.75112,-2.69319,-365
9,Scint1,gamma,1.02102,-48.9415,20.5384,-202.5
9,DWC1,gamma,1.02102,-93.6464,43.623,-50
9,Phantom,gamma,23.5466,-4.93881,-5.12437,-365
9,Scint1,gamma,23.5466,-7.01994,-7.27776,-202.5
9,DWC1,gamma,23.5466,-8.973,-9.29863,-50
9,DWC2,gamma,23.5466,-12.1747,-12.6115,200
9,Scint2,gamma,23.5466,-17.2655,-17.8791,597.5
9,Collimator,gamma,0.471793,-6.54852,43.6088,-575
9,Collimator,gamma,1.29646,-10.6857,30.2602,-575
9,Collimator,e+,77.9217,-19.4374,-0.386312,-575
9,Collimator,gamma,0.623413,9.98115,-0.613727,-544.038
9,Collimator,gamma,1.68481,3.30974,-9.4364,-547.011
9,Collimator,gamma,0.513756,8.67831,4.96859,-547.965
9,Collimator,gamma,1.62802,9.19201,3.93789,-542.438
9,Collimator,e-,1.1678,25.0455,8.96325,-525
9,Collimator,gamma,0.570774,0.0690352,-9.99976,-557.557
9,Collimator,gamma,0.510999,7.61401,6.48281,-560.424
9,Collimator,gamma,0.202469,-19.0127,-1.1954,-575
9,Phantom,gamma,394.708,3.14434,8.31956,-365
9,Scint1,gamma,394.708,4.46324,11.8278,-202.5
9,DWC1,gamma,394.708,5.70097,15.1202,-50
9,DWC2,gamma,394.708,7.73004,20.5176,200
9,Scint2,gamma,394.708,10.9563,29.0993,597.5
9,Phantom,gamma,42.8471,4.77633,8.10062,-365
9,Scint1,gamma,42.8471,6.78978,11.5159,-202.5
9,DWC1,gamma,42.8471,8.67932,14.7209,-50
9,DWC2,gamma,42.8471,11.7769,19.9751,200
9,Scint2,gamma,42.8471,16.7021,28.3293,597.5
9,Phantom,gamma,2.39313,5.66269,12.362,-365
9,Scint1,gamma,2.39313,8.05339,17.5907,-202.5
9,DWC1,gamma,2.39313,10.297,22.4977,-50
9,DWC2,gamma,2.39313,13.975,30.5419,200
9,Scint2,gamma,2.39313,19.823,43.3322,597.5
9,Phantom,gamma,0.377946,-2.11933,8.81744,-365
9,Scint1,gamma,0.377946,-3.03159,12.5411,-202.5
9,DWC1,gamma,0.377946,-3.88771,16.0357,-50
9,DWC2,gamma,0.377946,-5.29118,21.7644,200
9,Scint2,gamma,0.377946,-7.5227,30.8732,597.5
9,Phantom,gamma,75.7525,-3.02856,2.64599,-365
9,Scint1,gamma,75.7525,-4.32615,3.75271,-202.5
9,DWC1,gamma,75.7525,-5.54388,4.79132,-50
9,DWC2,gamma,75.7525,-7.54016,6.49396,200
9,Scint2,gamma,75.7525,-10.7142,9.20116,597.5
9,Collimator,gamma,123.812,-7.91207,-13.0093,-575
9,Collimator,gamma,0.905578,9.9987,-0.161277,-558.55
9,Collimator,gamma,42.4392,-7.18932,-7.65784,-575
9,Collimator,gamma,0.510999,9.79147,-2.03153,-574.771
9,Collimator,e-,14.5791,8.65095,-5.01607,-559.262
9,Collimator,gamma,0.10216,8.38531,-5.44853,-550.286
9,Collimator,gamma,0.343243,9.67849,-2.51533,-568.141
9,Collimator,gamma,9.68903,-1.31119,-9.91367,-551.98
9,Collimator,gamma,0.510999,7.78987,-6.27041,-526.886
9,Phantom,gamma,55.5982,0.157125,3.02137,-365
9,Scint1,gamma,55.5982,0.211581,4.28281,-202.5
9,DWC1,gamma,55.5982,0.262685,5.46663,-50
9,DWC2,gamma,55.5982,0.346463,7.4073,200
9,Scint2,gamma,55.5982,0.47967,10.493,597.5
9,Collimator,gamma,0.666146,41.521,38.0467,-575
9,Collimator,gamma,0.224588,46.028,-25.563,-575
9,Collimator,gamma,1.56115,-26.7078,32.815,-575
9,Collimator,gamma,1.08875,35.1791,-44.4469,-575
9,Phantom,gamma,2.11143,-0.185942,0.836893,-365
9,Scint1,gamma,2.11143,-0.27535,1.18515,-202.5
9,DWC1,gamma,2.11143,-0.359255,1.51198,-50
9,DWC2,gamma,2.11143,-0.496804,2.04777,200
9,Scint2,gamma,2.11143,-0.715508,2.89967,597.5
.17504,-28.5493,-6.55947,-50
33,DWC2,gamma,6.17504,-38.7961,-8.92734,200
33,Phantom,gamma,0.725341,-3.42664,1.89131,-365
33,Scint1,gamma,0.725341,-4.87391,2.68606,-202.5
33,DWC1,gamma,0.725341,-6.23212,3.4319,-50
33,DWC2,gamma,0.725341,-8.4587,4.65459,200
33,Scint2,gamma,0.725341,-11.999,6.59867,597.5
33,Collimator,e-,4.5154,34.508,54.5342,-575
33,Phantom,gamma,0.153699,4.03389,-15.8139,-365
33,Collimator,gamma,6.05553,-11.3775,4.35388,-575
33,Phantom,gamma,153.573,2.18565,-13.8237,-365
33,Scint1,gamma,153.573,3.111,-19.7068,-202.5
33,DWC1,gamma,153.573,3.97941,-25.2279,-50
33,DWC2,gamma,153.573,5.40303,-34.279,200
33,Scint2,gamma,153.573,7.66658,-48.6701,597.5
33,Cherenkov,gamma,0.510999,-7.96368,-32.1911,-850
33,Collimator,gamma,0.510999,10.6489,53.5971,-575
33,Collimator,e+,39.9869,12.4413,19.1124,-575
33,Phantom,e-,81.5571,4.85044,5.86848,-365
33,Scint1,e-,73.3179,19.3117,-3.77389,-202.5
33,DWC1,e-,72.3769,27.5761,-21.5448,-50
33,DWC2,e-,72.3076,42.7272,-54.0054,200
33,Scint1,gamma,2.35477,16.6118,-1.69803,-202.5
33,DWC1,gamma,2.35477,28.2004,-9.27512,-50
33,DWC2,gamma,2.35477,47.1981,-21.6966,200
33,Collimator,e-,77.7376,-33.7324,3.12272,-575
33,Collimator,gamma,0.740831,-39.2933,2.8578,-575
33,Collimator,gamma,2.47126,-29.4497,2.7725,-575
33,Collimator,gamma,4.37586,-14.0145,4.2864,-575
33,Phantom,gamma,18.2739,-8.92405,-1.95211,-365
33,Scint1,gamma,18.2739,-12.6822,-2.77755,-202.5
33,DWC1,gamma,18.2739,-16.2091,-3.55221,-50
33,DWC2,gamma,18.2739,-21.991,-4.82212,200
33,Scint2,gamma,18.2739,-31.1841,-6.84129,597.5
33,Phantom,gamma,0.323097,5.5553,-14.2832,-365
33,Collimator,gamma,13.4344,-6.16308,-7.87505,-543.079
33,Collimator,e+,8.21884,-4.2438,-9.05484,-531.944
33,Collimator,e+,6.50054,0.59369,-9.98236,-529.494
33,Collimator,e+,6.20759,3.44734,-9.387,-528.662
33,Collimator,e+,5.67794,5.50039,8.35139,-535.535
33,Phantom,gamma,8.4363,-12.5493,-10.7028,-365
33,Scint1,gamma,8.4363,-17.8506,-15.2584,-202.5
33,DWC1,gamma,8.4363,-22.8256,-19.5335,-50
33,DWC2,gamma,8.4363,-30.9813,-26.542,200
33,Scint2,gamma,8.4363,-43.949,-37.6855,597.5
33,Phantom,gamma,15.3335,-13.7587,-3.87745,-365
33,Scint1,gamma,15.3335,-19.5713,-5.54531,-202.5
33,DWC1,gamma,15.3335,-25.0262,-7.11053,-50
33,DWC2,gamma,15.3335,-33.9687,-9.67646,200
33,Scint2,gamma,15.3335,-48.1872,-13.7563,597.5
33,Phantom,gamma,1.22251,3.47594,16.0806,-365
33,Phantom,gamma,0.724074,6.42706,11.5658,-365
33,Scint1,gamma,0.724074,9.13436,16.4049,-202.5
33,DWC1,gamma,0.724074,11.6751,20.9463,-50
33,DWC2,gamma,0.724074,15.8401,28.3911,200
33,Scint2,gamma,0.724074,22.4626,40.2283,597.5
llimator,gamma,4.33959,8.57386,-5.14673,-569.33
1,Collimator,e-,0.475032,-8.13315,-5.81824,-551.934
1,Collimator,gamma,1.57085,-27.3113,-35.7283,-575
1,Collimator,gamma,1.81118,22.7852,20.02,-575
1,Phantom,gamma,0.663165,5.37396,-8.248,-365
1,Scint1,gamma,0.663165,7.63806,-11.7142,-202.5
1,DWC1,gamma,0.663165,9.76282,-14.9671,-50
1,DWC2,gamma,0.663165,13.2461,-20.2997,200
1,Scint2,gamma,0.663165,18.7844,-28.7786,597.5
1,Phantom,gamma,75.8627,6.65902,-7.00227,-365
1,Scint1,gamma,75.8627,9.46387,-9.94401,-202.5
1,DWC1,gamma,75.8627,12.0961,-12.7047,-50
1,DWC2,gamma,75.8627,16.4113,-17.2305,200
1,Scint2,gamma,75.8627,23.2724,-24.4264,597.5
1,Phantom,gamma,9.26532,7.02934,-3.84142,-365
1,Scint1,gamma,9.26532,9.99001,-5.45348,-202.5
1,DWC1,gamma,9.26532,12.7685,-6.96634,-50
1,DWC2,gamma,9.26532,17.3234,-9.44644,200
1,Scint2,gamma,9.26532,24.5657,-13.3898,597.5
amma,42.2929,-3.21629,-3.70361,597.5
3,Phantom,gamma,12.1325,0.19516,-0.0251514,-365
3,Scint1,gamma,12.1325,0.271486,-0.0617841,-202.5
3,DWC1,gamma,12.1325,0.343115,-0.0961625,-50
3,DWC2,gamma,12.1325,0.460539,-0.15252,200
3,Scint2,gamma,12.1325,0.647244,-0.24213,597.5
9,44.3187,-23.9601,-850
19,Phantom,gamma,230.117,-1.11438,-0.19502,-365
19,Scint1,gamma,230.117,-1.59788,-0.252872,-202.5
19,DWC1,gamma,230.117,-2.05163,-0.307164,-50
19,DWC2,gamma,230.117,-2.79548,-0.396168,200
19,Scint2,gamma,230.117,-3.9782,-0.537683,597.5
ma,29.7181,-7.29508,-7.99946,-365
45,Scint1,gamma,29.7181,-10.6359,-11.1538,-202.5
45,DWC1,gamma,29.7181,-13.7712,-14.114,-50
45,DWC2,gamma,29.7181,-18.911,-18.9668,200
45,Scint2,gamma,29.7181,-27.0832,-26.6828,597.5
45,Collimator,gamma,0.315796,-3.55735,-13.5391,-575
45,Collimator,gamma,1.61137,8.20165,-14.8208,-575
45,Phantom,gamma,1.61137,17.6528,-32.2798,-365
45,Scint1,gamma,1.61137,24.9662,-45.7897,-202.5
45,DWC1,gamma,1.61137,31.8295,-58.4682,-50
45,DWC2,gamma,1.61137,43.0809,-79.25270.897737,-46.7252,-44.2208,-850
37,Cherenkov,gamma,0.571866,29.3117,-16.7583,-850
37,Collimator,gamma,2.01786,9.30008,-3.67538,-541.185
37,Collimator,gamma,0.510999,3.93186,9.19459,-535.563
37,Collimator,e-,25.3321,16.8641,25.3753,-575
37,Collimator,gamma,0.428301,6.35802,14.0724,-575
37,Collimator,gamma,32.1832,45.4965,-12.1368,-575
37,BremsTarget,gamma,0.694537,-5.51854,-40.4567,-745.625
37,Collimator,gamma,30.047,14.3249,-33.3693,-575
37,Collimator,gamma,3.53713,-4.41758,-24.6027,-575
37,Collimator,gamma,0.559997,-12.4911,-17.7399,-575
37,Collimator,gamma,18.7576,-13.3894,-18.9644,-575
37,Phantom,gamma,13.0909,-4.1289,-14.8743,-365
37,Scint1,gamma,13.0909,-5.91847,-21.1562,-202.5
37,DWC1,gamma,13.0909,-7.5979,-27.0515,-50
37,DWC2,gamma,13.0909,-10.3511,-36.716,200
37,Phantom,gamma,5.03942,-13.579,-5.12512,-365
37,Scint1,gamma,5.03942,-19.3519,-7.29613,-202.5
37,DWC1,gamma,5.03942,-24.7695,-9.33354,-50
37,DWC2,gamma,5.03942,-33.6509,-12.6736,200
37,Scint2,gamma,5.03942,-47.7723,-17.9842,597.5
37,Collimator,gamma,1.21073,11.023,-2.28036,-575
37,Collimator,gamma,0.513271,-26.3567,22.2378,-575
37,Collimator,gamma,2.89607,-24.8399,23.9806,-575
37,Collimator,gamma,3.40053,11.3927,9.711,-575
37,Collimator,gamma,2.80872,9.76684,-34.3696,-575
37,Collimator,e-,44.3224,-14.4057,19.8259,-575
37,Collimator,gamma,0.510999,-4.13053,-9.10707,-567.042
37,Collimator,gamma,0.887014,-9.72565,-2.3263,-527.599
37,Collimator,gamma,1.56274,4.02924,-17.6371,-575
37,Collimator,gamma,25.3104,10.1565,-5.60681,-575
37,Collimator,gamma,0.282183,-9.99995,0.0330325,-559.367
37,Collimator,gamma,1.62889,9.91789,-4.31256,-575
37,Collimator,gamma,1.71466,16.012,-0.868485,-575
37,Phantom,gamma,1.30203,10.3364,0.758048,-365
37,Scint1,gamma,1.30203,14.6047,1.14311,-202.5
37,DWC1,gamma,1.30203,18.6103,1.50447,-50
37,DWC2,gamma,1.30203,25.177,2.09686,200
37,Scint2,gamma,1.30203,35.6179,3.03877,597.5
3.34481,-14.6661,11.0475,-50
45,DWC2,gamma,3.34481,-19.9222,14.9596,200
45,Scint2,gamma,3.34481,-28.2795,21.1797,597.5
45,Collimator,gamma,0.907177,-30.5007,16.3888,-575
45,Collimator,gamma,2.72718,-34.6403,13.9618,-575
45,Phantom,gamma,2.94678,0.0889217,0.682787,-365
45,Scint1,gamma,2.80774,-20.6769,4.45849,-202.5
45,DWC1,gamma,2.80774,-40.5192,8.06178,-50
45,DWC2,gamma,2.80774,-73.0477,13.9688,200
45,Collimator,gamma,5.3446,-10.6355,-5.61207,-575
45,Collimator,gamma,1.17347,-33.3277,11.2647,-575
45,Collimator,gamma,5.77089,-49.9948,-16.2,-575
45,Collimator,gamma,4.21756,-16.4562,-22.7809,-575
45,Phantom,gamma,16.8601,-0.138527,0.693263,-365
45,Scint1,gamma,16.8601,-0.242606,0.963207,-202.5
45,DWC1,gamma,16.8601,-0.34028,1.21654,-50
45,DWC2,gamma,16.8601,-0.500401,1.63184,200
45,Scint2,gamma,16.8601,-0.754995,2.29216,597.5
.8843,-575
29,Phantom,gamma,1.36246,-1.23681,-0.144961,-365
29,Scint1,gamma,1.36246,-1.73133,-0.303576,-202.5
29,DWC1,gamma,1.36246,-2.1954,-0.45243,-50
29,DWC2,gamma,1.36246,-2.95619,-0.696454,200
29,Scint2,gamma,1.36246,-4.16584,-1.08445,597.5
a,4.82108,-16.8709,9.76454,597.5
49,Collimator,e+,37.3057,-19.3762,3.89391,-575
49,Collimator,gamma,3.44709,-15.7511,3.36063,-575
49,Collimator,e-,29.1626,17.4292,-6.64598,-575
49,Phantom,gamma,13.0149,-4.60469,3.50373,-365
49,Scint1,gamma,13.0149,-6.57463,4.99633,-202.5
49,DWC1,gamma,13.0149,-8.42335,6.39708,-50
49,DWC2,gamma,13.0149,-11.454,8.69339,200
49,Scint2,gamma,13.0149,-16.2728,12.3445,597.5
49,Collimator,e-,3.15539,-3.9574,-41.7339,-575
49,Collimator,gamma,12.5182,-40.7652,-31.2709,-575
49,Collimator,gamma,5.96452,25.7772,-47.5827,-575
49,Phantom,gamma,46.7057,-4.75488,4.67532,-365
49,Scint1,gamma,46.7057,-6.78741,6.66568,-202.5
49,DWC1,gamma,46.7057,-8.69486,8.53355,-50
49,DWC2,gamma,46.7057,-11.8218,11.5956,200
49,Scint2,gamma,46.7057,-16.7937,16.4644,597.5
49,Phantom,gamma,1.73533,-4.19069,3.48361,-365
49,Scint1,gamma,1.73533,-5.98373,4.96812,-202.5
49,DWC1,gamma,1.73533,-7.66644,6.36126,-50
49,DWC2,gamma,1.73533,-10.425,8.64511,200
49,Scint2,gamma,1.73533,-14.811,12.2764,597.5
49,Collimator,e+,22.1795,5.17764,-8.55523,-557.71
49,Collimator,e+,2.02067,8.46046,-5.3311,-554.327
49,Collimator,gamma,0.510999,-9.97158,-0.753323,-560.254
49,Collimator,gamma,2.06589,8.96267,-4.43514,-553.463
49,Collimator,gamma,0.510999,-8.74814,-4.84459,-557.824
49,Collimator,e-,5.63666,0.542934,9.98525,-538.01
49,Collimator,gamma,0.420506,-6.99838,-18.6255,-575
49,Collimator,gamma,1.95458,-11.5376,-30.8807,-575
49,Collimator,e-,19.9003,-9.50544,30.4798,-575
49,Collimator,gamma,0.106306,-20.6025,27.745,-575
49,Phantom,e-,563.504,10.6708,11.0018,-365
49,Scint1,e-,555.623,14.6059,15.591,-202.5
49,DWC1,e-,554.301,18.194,20.0751,-50
49,DWC2,e-,554.206,24.1608,27.4352,200
49,Scint2,e-,554.162,34.1921,39.1792,597.5
49,Scint1,gamma,0.710417,15.3561,15.5964,-202.5
49,DWC1,gamma,0.710417,19.828,19.8948,-50
49,DWC2,gamma,0.710417,27.1591,26.9415,200
49,Scint2,gamma,0.710417,38.8154,38.1457,597.5
49,Phantom,gamma,1.94479,4.60102,9.87374,-365
49,Scint1,gamma,1.94479,6.53273,14.0759,-202.5
49,DWC1,gamma,1.94479,8.34556,18.0194,-50
49,DWC2,gamma,1.94479,11.3174,24.4842,200
49,Scint2,gamma,1.94479,16.0427,34.7632,597.5
49,Phantom,gamma,1.56472,6.24252,10.1909,-365
49,Scint1,gamma,1.56472,8.87447,14.5282,-202.5
49,DWC1,gamma,1.56472,11.3445,18.5986,-50
49,DWC2,gamma,1.56472,15.3936,25.2714,200
