eventID,volume,energy_MeV,x_mm,y_mm,z_mm
18,DWC2,1.92353,36.7736,34.9881,200
18,Collimator,2.89021,-20.7381,34.7138,-575
18,Collimator,1.00051,-23.0317,4.49329,-575
18,Collimator,0.458143,-14.8442,-44.7166,-575
18,Collimator,19.9244,-9.85599,1.69097,-530.535
18,Phantom,19.9244,-17.1417,2.8926,-365
18,Phantom,28.8771,-10.2618,-11.1317,-365
18,Scint1,28.8771,-14.6095,-15.8494,-202.5
18,DWC1,28.8771,-18.6896,-20.2768,-50
18,DWC2,28.8771,-25.3784,-27.5347,200
18,Scint2,28.8771,-36.0134,-39.075,597.5
18,Phantom,5.95484,-10.4634,-9.81551,-365
18,Scint1,5.95484,-14.8843,-13.9705,-202.5
18,DWC1,5.95484,-19.0331,-17.8697,-50
18,DWC2,5.95484,-25.8344,-24.262,200
18,Scint2,5.95484,-36.6485,-34.4256,597.5
18,Collimator,0.717431,-12.6352,-1.28787,-575
18,Collimator,146.82,6.99343,-10.6562,-575
18,Collimator,0.510999,6.39516,7.68778,-531.686
18,Collimator,0.766978,-3.80727,9.24688,-555.024
18,Collimator,1.84824,0.990366,-12.0429,-575
19,Phantom,1.07723,2.81029,-1.72609,-365
19,Scint1,1.07723,4.47863,-2.71923,-202.5
19,DWC1,1.07723,6.04431,-3.65125,-50
19,DWC2,1.07723,8.61099,-5.17915,200
19,Scint2,1.07723,12.692,-7.60852,597.5
19,Collimator,10.2191,13.5788,36.9597,-575
19,Collimator,12.1592,-17.325,14.2084,-575
19,Collimator,4.29908,-5.79138,8.1523,-566.671
19,Collimator,0.510999,8.9888,4.38196,-562.001
19,Collimator,0.575022,9.73156,2.30146,-537.187
19,Collimator,0.727386,5.42199,-8.4025,-572.704
19,Collimator,1.10035,2.69158,-9.63096,-549.257
19,Collimator,1.67517,4.9561,-8.68545,-534.509
19,Phantom,0.566862,-25.0703,7.93245,-365
19,BremsTarget,0.17646,17.9094,-16.3668,-745.625
19,Collimator,0.744076,8.9814,-4.39709,-541.195
19,Phantom,0.688875,-18.3448,19.2742,-365
19,Scint1,0.688875,-27.0291,20.025,-202.5
19,DWC1,0.688875,-35.1791,20.7297,-50
19,DWC2,0.688875,-48.5396,21.8848,200
19,Collimator,9.20988,-9.84523,11.6502,-575
19,Collimator,35.805,-14.9641,53.4993,-575
19,Collimator,1.97201,-23.3091,44.6439,-575
19,Collimator,5.32236,-24.1536,13.486,-575
19,Collimator,3.17296,-7.8219,9.44645,-575
19,Phantom,63.3178,-4.64576,-0.75727,-365
19,Scint1,63.3178,-6.65864,-0.979037,-202.5
19,DWC1,63.3178,-8.54766,-1.18716,-50
19,DWC2,63.3178,-11.6444,-1.52834,200
19,Scint2,63.3178,-16.5682,-2.07081,597.5
19,Collimator,10.6009,15.6154,-37.8188,-575
-548.033
71,Cherenkov,0.489053,-30.7395,-33.59,-850
3.05854,0.650379,23.0859,-575
75,DWC1,3.05854,2.10019,93.0933,-50
75,Collimator,2.72513,6.6992,11.2228,-575
75,Collimator,0.510999,7.32773,-59.7525,-575
75,Collimator,0.336705,-12.0277,-24.1811,-575
75,Collimator,4.24978,-13.3295,11.2764,-575
75,Phantom,8.10062,-0.0803327,-4.95492,-365
75,Scint1,8.10062,-0.179239,-6.8429,-202.5
75,DWC1,8.10062,-0.272059,-8.6147,-50
75,DWC2,8.10062,-0.424222,-11.5193,200
75,Scint2,8.10062,-0.666163,-16.1376,597.5
306,10.735,-2.1387,-575
27,Collimator,0.402708,8.77001,-4.80489,-559.373
27,Phantom,7.37667,13.8523,-5.68224,-365
27,Scint1,7.37667,19.582,-7.94987,-202.5
27,DWC1,7.37667,24.9591,-10.078,-50
27,DWC2,7.37667,33.774,-13.5666,200
27,Scint2,7.37667,47.7897,-19.1136,597.5
27,Collimator,4.05226,10.9974,-2.1272,-575
27,Collimator,0.560302,10.9546,-2.63281,-575
27,Collimator,-54.6812,-51.7891,-575
59,Collimator,0.338783,-31.0981,-41.4147,-575
59,Phantom,3.24251,13.2058,-9.74583,-365
59,Scint1,3.24251,18.6224,-13.9223,-202.5
59,DWC1,3.24251,23.7057,-17.8418,-50
59,DWC2,3.24251,32.0389,-24.2672,200
59,Scint2,3.24251,45.2888,-34.4835,597.5
59,Collimator,2.14973,58.3502,17.7763,-575
59,Collimator,0.214824,51.2413,18.8905,-575
59,Collimator,0.997655,8.94466,4.47137,-567.879
59,Collimator,0.66017,-4.01225,45.5892,-575
59,Collimator,0.476881,14.5387,25.0502,-575
59,Collimator,0.382256,8.0585,29.2165,-575
59,Collimator,11.7336,-1.60891,9.86972,-570.9
59,Collimator,1.57952,7.73016,6.34387,-556.787
59,Collimator,0.458756,-9.99886,0.150831,-564.868
59,Phantom,1.26438,-20.4589,-21.8156,-365
59,Collimator,0.20773,-28.1116,19.6682,-575
59,Collimator,3.71434,1.6671,-15.4117,-575
59,Phantom,3.71434,3.3086,-33.8693,-365
59,Scint1,3.71434,4.57881,-48.1519,-202.5
59,DWC1,3.71434,5.77086,-61.5556,-50
59,DWC2,3.71434,7.72503,-83.5289,200
59,Phantom,0.512704,11.4539,1.38424,-365
59,Scint1,0.512704,16.1656,1.91211,-202.5
59,DWC1,0.512704,20.5874,2.40749,-50
59,DWC2,0.512704,27.8362,3.2196,200
59,Scint2,0.512704,39.3617,4.51084,597.5
59,Phantom,4.61834,5.06284,4.34064,-365
59,Scint1,4.61834,7.10496,6.10364,-202.5
59,DWC1,4.61834,9.02142,7.75816,-50
59,DWC2,4.61834,12.1631,10.4705,200
59,Scint2,4.61834,17.1585,14.7831,597.5
59,Phantom,21.8788,5.62496,3.01542,-365
59,Scint1,21.8788,7.90193,4.22498,-202.5
59,DWC1,21.8788,10.0388,5.36011,-50
59,DWC2,21.8788,13.5418,7.22098,200
59,Scint2,21.8788,19.1116,10.1798,597.5
59,Collimator,3.68351,3.13386,-19.0372,-575
591,21.5857,-12.8033,-202.5
97,DWC1,3.77591,27.5859,-16.4312,-50
97,DWC2,3.77591,37.4224,-22.3785,200
97,Collimator,2.1346,8.57749,-5.14069,-527.938
97,Collimator,2.672,-36.8664,11.2783,-575
97,Collimator,0.946638,-33.955,-10.1687,-575
97,Collimator,0.278316,-10.3345,-40.036,-575
