eventID,volume,particle,energy_MeV,x_mm,y_mm,z_mm,process,fromVolume
81,Collimator,gamma,1.80853,-58.0974,-26.0392,-575,Transportation,World
81,Collimator,e+,66.8597,-38.2899,4.72225,-575,Transportation,World
81,Collimator,gamma,0.967276,-25.8282,-0.440771,-575,Transportation,World
81,Collimator,gamma,11.2942,-20.8582,-17.1556,-575,Transportation,World
81,Collimator,gamma,1.52212,-21.1016,-17.8815,-575,Transportation,World
81,Collimator,gamma,3.46994,-9.70928,-2.39373,-544.325,Transportation,World
81,Phantom,gamma,3.46994,-18.3499,-4.58919,-365,Transportation,World
81,Collimator,gamma,0.431174,-8.46821,-7.5005,-575,Transportation,World
81,Collimator,gamma,4.2614,-9.24452,-55.0273,-575,Transportation,World
81,Collimator,gamma,3.26624,-13.3171,-30.0233,-575,Transportation,World
81,Collimator,gamma,5.69205,-9.21345,-17.942,-575,Transportation,World
81,Phantom,gamma,2.89816,-1.27608,-5.40562,-365,Transportation,World
81,Scint1,gamma,2.89816,-1.92654,-7.70614,-202.5,Transportation,World
81,DWC1,gamma,2.89816,-2.53698,-9.86508,-50,Transportation,World
81,DWC2,gamma,2.89816,-3.53768,-13.4043,200,Transportation,World
81,Scint2,gamma,2.89816,-5.12881,-19.0317,597.5,Transportation,World
81,Phantom,gamma,9.83977,-2.94121,-6.51606,-365,Transportation,World
81,Scint1,gamma,9.83977,-4.29058,-9.28266,-202.5,Transportation,World
81,DWC1,gamma,9.83977,-5.55692,-11.879,-50,Transportation,World
81,DWC2,gamma,9.83977,-7.63287,-16.1353,200,Transportation,World
81,Scint2,gamma,9.83977,-10.9336,-22.9028,597.5,Transportation,World
81,Phantom,gamma,5.31984,-5.32745,-3.06194,-365,Transportation,World
81,Scint1,gamma,5.31984,-7.67714,-4.3804,-202.5,Transportation,World
81,DWC1,gamma,5.31984,-9.88222,-5.61772,-50,Transportation,World
81,DWC2,gamma,5.31984,-13.4971,-7.64611,200,Transportation,World
81,Scint2,gamma,5.31984,-19.2448,-10.8713,597.5,Transportation,World
81,Collimator,gamma,3.49938,47.665,28.7722,-575,Transportation,World
81,Phantom,gamma,7.79068,-3.65521,-1.81123,-365,Transportation,World
81,Scint1,gamma,7.79068,-5.30484,-2.60618,-202.5,Transportation,World
81,DWC1,gamma,7.79068,-6.85296,-3.35221,-50,Transportation,World
81,DWC2,gamma,7.79068,-9.39086,-4.57522,200,Transportation,World
81,Scint2,gamma,7.79068,-13.4261,-6.5198,597.5,Transportation,World
82,Cherenkov,e-,499.965,-0.0157719,-0.0294709,-950,Transportation,World
82,BremsTarget,e-,499.897,-0.0818732,-0.0860819,-754.375,Tran,,,0.604971,9.56639,-2.91276,-556.668,Transportation,World
18,Collimator,gamma,6.06557,-3.27836,-9.44735,-539.965,Transportation,World
18,Phantom,gamma,6.06557,-5.35755,-17.4015,-365,Transportation,World
