eventID,volume,particle,edep_MeV
89,BremsTarget,e+,1.91365
89,BremsTarget,e+,1.11879
89,BremsTarget,e+,1.2868
89,BremsTarget,gamma,0.069529
89,BremsTarget,e-,0.44147
89,BremsTarget,gamma,0.069529
89,BremsTarget,e-,0.215222
89,BremsTarget,e-,0.226248
89,BremsTarget,gamma,0.012103
89,BremsTarget,e-,0.353056
89,BremsTarget,gamma,0.069529
89,BremsTarget,e-,0.500885
89,BremsTarget,gamma,0.069529
89,BremsTarget,e-,0.122683
89,BremsTarget,gamma,0.069529
89,BremsTarget,e-,0.086701
89,BremsTarget,gamma,0.069529
89,BremsTarget,e-,0.175997
89,BremsTarget,e-,0.264417
89,BremsTarget,gamma,0.069529
89,BremsTarget,e-,0.161995
89,BremsTarget,e-,2.13688
89,BremsTarget,gamma,0.069529
89,BremsTarget,e-,0.0491749
90,BremsTarget,e-,0.081401
90,BremsTarget,e-,1.83807
90,BremsTarget,e-,1.26532
90,BremsTarget,e-,0.553148
90,BremsTarget,e-,0.217535
90,BremsTarget,e-,2.04815
90,BremsTarget,e-,1.54592
90,BremsTarget,e-,1.12824
90,BremsTarget,e-,0.0759608
90,BremsTarget,e-,0.825891
90,BremsTarget,e-,0.0518566
90,BremsTarget,e-,0.217755
90,BremsTarget,e-,0.405754
90,BremsTarget,e-,0.147451
90,BremsTarget,e-,0.19923
90,BremsTarget,e-,0.926046
90,BremsTarget,e-,0.327602
90,BremsTarget,e-,0.288155
90,BremsTarget,e-,2.03091
90,BremsTarget,e-,3.57172
90,BremsTarget,e-,0.272295
90,BremsTarget,e-,1.13155
90,BremsTarget,gamma,0.069529
90,BremsTarget,e-,0.129955
90,BremsTarget,e-,0.394057
90,Phantom,e+,4.69075
90,Phantom,e+,0.128899
90,Scint1,e+,0.904085
90,Phantom,e-,0.334791
90,Phantom,e-,4.30754
90,Phantom,e-,0.206494
90,Scint1,e-,0.554688
90,Scint1,e-,0.233438
90,BremsTarget,e+,1.45801
90,BremsTarget,e+,0.458163
90,BremsTarget,gamma,0.012103
90,BremsTarget,e-,0.34285
90,BremsTarget,e-,0.156045
90,BremsTarget,gamma,0.069529
90,BremsTarget,e-,0.44147
90,BremsTarget,gamma,0.069529
90,BremsTarget,e-,0.215776
90,BremsTarget,e-,0.165167
90,BremsTarget,e-,1.34877
90,BremsTarget,e-,0.625438
90,BremsTarget,gamma,0.069529
90,BremsTarget,e-,0.298698
90,BremsTarget,gamma,0.069529
90,BremsTarget,e-,0.106517
90,BremsTarget,e-,0.0143611
90,Phantom,e-,0.271235
90,Phantom,e-,0.0926271
90,BremsTarget,gamma,0.012103
90,BremsTarget,e-,0.994604
90,BremsTarget,e+,0.79351
90,BremsTarget,e+,0.99836
90,BremsTarget,e+,0.624181
90,BremsTarget,gamma,0.069529
90,BremsTarget,e-,0.0484468
90,BremsTarget,e-,0.812219
90,BremsTarget,e-,0.9212
90,BremsTarget,e-,0.655326
90,BremsTarget,e-,0.159701
90,BremsTarget,e-,0.0160916
90,BremsTarget,gamma,0.069529
90,BremsTarget,e-,0.728538
91,BremsTarget,e-,2.28917
91,BremsTarget,e-,0.015758
91,BremsTarget,e-,0.168451
91,BremsTarget,e-,1.25653
91,BremsTarget,e-,2.51483
91,BremsTarget,e-,2.01303
91,BremsTarget,e-,0.180419
91,BremsTarget,e-,0.0563312
91,BremsTarget,e-,1.6851
91,BremsTarget,e-,1.31021
91,BremsTarget,e-,0.361739
91,BremsTarget,e-,0.403538
91,BremsTarget,e-,0.911214
91,BremsTarget,e-,0.842233
91,BremsTarget,e-,0.0664426
91,BremsTarget,e-,0.438242
91,BremsTarget,e-,0.378122
91,BremsTarget,e-,0.855086
91,BremsTarget,e-,1.98303
91,BremsTarget,e-,0.285158
91,BremsTarget,e-,0.524299
91,BremsTarget,e-,0.391823
91,BremsTarget,e-,0.456532
91,BremsTarget,e-,0.00373736
91,BremsTarget,gamma,0.069529
91,BremsTarget,e-,0.234958
91,BremsTarget,e+,1.37268
91,BremsTarget3
7,e-,0.432147
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0884026
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0602511
18,BremsTarget,e+,0.164076
18,BremsTarget,e+,2.42025
18,BremsTarget,e+,1.37915
18,BremsTarget,e+,0.339179
18,BremsTarget,e+,0.182621
18,BremsTarget,e+,0.0454167
18,BremsTarget,e+,1.14656
18,BremsTarget,e+,0.695428
18,BremsTarget,e+,1.0812
18,BremsTarget,e+,0.862675
18,BremsTarget,e+,0.900839
18,BremsTarget,e+,2.61829
18,BremsTarget,e+,0.353823
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.260199
18,BremsTarget,e-,0.181271
18,BremsTarget,e-,0.0814943
18,BremsTarget,e-,0.0259403
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.029691
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.182181
18,BremsTarget,e-,0.371422
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.05649
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.101248
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.377051
18,BremsTarget,e-,0.393994
18,BremsTarget,e-,1.71049
18,BremsTarget,e-,0.592113
18,BremsTarget,e-,0.745478
18,BremsTarget,e-,2.33697
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0923182
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0334326
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.149297
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.272587
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0838175
18,BremsTarget,e-,0.185985
18,BremsTarget,e+,0.086391
18,BremsTarget,e+,0.175681
18,BremsTarget,e-,0.100173
18,BremsTarget,e-,0.0762095
18,BremsTarget,gamma,0.069529
18,BremsTarget,e-,0.0283462
18,BremsTarget,e+,1.50639
18,BremsTarget,e+,0.26747
18,BremsTarget,e+,2.05799
18,BremsTarget,e+,1.47201
18,BremsTarget,e+,4.76958
18,BremsTarget,e+,1.5119
18,BremsTarget,e+,2.73154
18,BremsTarget,e+,2.51578
